Date,TATAMOTORS-EQ O,TATAMOTORS-EQ H,TATAMOTORS-EQ L,TATAMOTORS-EQ C,TATAMOTORS-EQ V
05/10/2006,169.17,172.81,169.17,171.22,11083191
04/10/2006,167.05,169.69,166.73,168.63,14839838
03/10/2006,165.09,167.99,163.88,166.66,7605337
29/09/2006,161.45,165.98,161.45,165.09,6051228
28/09/2006,164.69,164.69,160.53,161.24,7911338
27/09/2006,164.79,166.01,162.85,163.29,4495637
26/09/2006,162.85,164.69,162.15,164.38,7339140
25/09/2006,160.55,164.27,160.55,162.4,9854792
22/09/2006,162.26,162.26,159.64,160.13,8257811
21/09/2006,166.65,166.65,160.59,162.36,6185635
20/09/2006,158.96,161.89,157.49,161.37,10541621
19/09/2006,164.77,165.61,157.88,159.29,6793023
18/09/2006,166.66,167.45,164.24,164.81,3996047
15/09/2006,166.11,167.64,164.23,166.62,4949803
14/09/2006,166.68,168.6,165.01,165.76,5066609
13/09/2006,164.19,168.48,164.19,166.72,7294926
12/09/2006,155.43,164.54,155.43,163.59,8241370
11/09/2006,172.62,172.8,160.05,162.37,9588047
08/09/2006,172.26,173.54,171.19,172.34,8236244
07/09/2006,169.17,172.39,168.58,171.98,7295531
06/09/2006,170.52,171.83,169.17,169.72,4666287
05/09/2006,172.24,172.43,168.79,169.86,5289031
04/09/2006,166.68,172.24,166.68,171.9,7434614
01/09/2006,161.7,166.46,161.54,165.31,6379960
31/08/2006,163.44,165.34,160.47,162.06,9746014
30/08/2006,161.97,164.77,161.97,163.67,4367761
29/08/2006,166.88,166.88,161.46,161.97,4220447
28/08/2006,161.32,164.77,161.32,163.25,2959207
25/08/2006,164.77,166.3,162.22,163.25,6326069
24/08/2006,162.66,165.53,160.62,164.79,12359938
23/08/2006,161.7,163.98,160.97,162.33,11539268
22/08/2006,163.82,165.73,160.96,161.96,6735802
21/08/2006,162.85,165.35,160.88,164.49,9429537
18/08/2006,160.94,164.17,159.98,162.84,15359774
17/08/2006,157.49,161.32,156.93,160.46,12741961
16/08/2006,155.13,158.06,154.62,156.64,6466608
14/08/2006,152.51,154.04,151.65,153.4,4838957
11/08/2006,151.74,155.42,150.98,151.34,9730877
10/08/2006,151.74,152.7,149.46,151.25,6418125
09/08/2006,143.6,153.46,142.16,152,11191375
08/08/2006,143.69,147.52,143.69,146.98,3557910
07/08/2006,146.51,146.89,143.15,143.6,6891670
04/08/2006,148.1,149.23,144.37,145.4,4745644
03/08/2006,148.48,151.17,145.61,147.32,12361817
02/08/2006,141.44,145.7,140.45,145.29,6728902
01/08/2006,140.82,141.78,137.95,140.17,4939531
31/07/2006,141.2,143.5,140.82,142.17,4575709
28/07/2006,141.78,143.5,137.56,139.59,10022280
27/07/2006,139.48,142.46,138.23,141.54,12591740
26/07/2006,135.07,140.42,135.07,139.63,16194057
25/07/2006,133.35,135.6,132.25,134.45,14377310
24/07/2006,127.42,131.81,124.94,131.14,7661822
21/07/2006,131.2,137.95,127.42,128.84,5685277
20/07/2006,128.39,134.02,128.39,131.93,14834488
19/07/2006,133.92,134.11,125.56,126.3,11667165
18/07/2006,134.12,136.03,130.86,132,12157747
17/07/2006,141.74,141.74,132.39,133.22,8445925
14/07/2006,145.56,145.56,140.82,141.67,9402819
13/07/2006,147.54,148.1,144.85,147.52,8480849
12/07/2006,144.14,148.08,141.49,147.54,11886502
11/07/2006,151.14,151.14,144.14,144.94,10213750
10/07/2006,148.87,151.68,145.47,150.78,7034569
07/07/2006,154.23,155.05,146.39,147.68,8125665
06/07/2006,152.89,154.67,150.78,152.96,9538509
05/07/2006,152.31,154.23,150.59,153.54,12127960
04/07/2006,152.31,155.3,152.31,152.85,10924807
03/07/2006,153.66,154.33,149.54,150.94,9290600
30/06/2006,147.98,157.26,147.53,152.29,16868520
29/06/2006,143.12,147.52,143.12,146.6,9296833
28/06/2006,141.78,143.12,138.33,142.06,9456240
27/06/2006,139.96,145.32,138.16,142.79,15260891
26/06/2006,143.96,149.06,138.55,139.97,7749634
23/06/2006,147.52,150.02,145.27,148.9,10722235
22/06/2006,147.52,152.97,147.52,149.5,9841253
21/06/2006,145.72,147.37,144.46,146.03,8718251
20/06/2006,145.61,149.19,142.16,145.26,11447499
19/06/2006,140.82,147.91,139.09,147.15,13315156
16/06/2006,135.65,144.65,135.65,138.83,12648371
15/06/2006,131.24,137.75,128.03,133.18,14377196
14/06/2006,138.75,143.64,124.58,126.54,14117131
13/06/2006,137.25,138.75,131.26,133.03,13552302
12/06/2006,145.99,145.99,137.25,139.46,7495963
09/06/2006,137.34,147.31,137.34,145.06,9232362
08/06/2006,139.86,141.76,136.06,137.95,11808832
07/06/2006,146.22,148.67,139.21,142.79,8391502
06/06/2006,139.86,152.7,138.98,146.93,10648233
05/06/2006,152.51,155.73,146.95,150.55,14880565
02/06/2006,144.65,152.29,142.74,151.33,11568502
01/06/2006,151.74,154.42,140.05,142.26,12368738
31/05/2006,146.67,151.74,141.08,150.98,11713462
30/05/2006,158.02,158.42,147.52,151.09,6401939
29/05/2006,156.34,159.86,155.19,157.8,7917539
26/05/2006,157.87,160.17,154.04,155.91,7749968
25/05/2006,146.06,158.6,140.34,154.71,14681229
24/05/2006,151.17,154.61,146.06,149.93,15312616
23/05/2006,149.44,153.27,141.8,149.25,13766316
22/05/2006,163.04,175.88,131.81,145.95,20761624
19/05/2006,175.69,175.69,153.85,161.86,21241652
18/05/2006,183.9,183.9,165.92,168.23,16021027
17/05/2006,179.33,186.23,179.33,184.35,9704002
16/05/2006,177.22,179.33,166.78,178.29,13821490
15/05/2006,184.5,187.76,172.65,175.8,12573602
12/05/2006,181.05,187.55,179.14,184.53,10708617
11/05/2006,186.99,187.18,181.05,183.34,4503519
10/05/2006,189.42,190.44,186.03,186.93,7828944
09/05/2006,185.27,191.17,181.84,188.96,15613674
08/05/2006,186.23,187.95,183.95,184.62,4616342
05/05/2006,186.97,188.28,184.33,185.55,8001337
04/05/2006,185.84,188.68,184.89,185.89,10220013
03/05/2006,184.12,186.8,180.13,183.98,7301638
02/05/2006,182.97,186.03,182.25,183.44,6440036
28/04/2006,177.8,179.12,148.48,177.69,8019381
27/04/2006,184.31,186.03,177.03,179.88,7245931
26/04/2006,175.71,184.89,174.44,183.71,6510718
25/04/2006,178.59,183.93,174.42,175.76,7454375
24/04/2006,188.51,188.7,182.23,183.83,6046045
21/04/2006,183.54,188.51,180.48,187.55,13965234
20/04/2006,177.34,183.49,174.64,182.43,12081397
19/04/2006,178.77,181.05,175.5,176.97,4205931
18/04/2006,179.14,181.24,177.42,178.64,7077066
17/04/2006,173.39,179.14,173.39,178.11,11256086
13/04/2006,173.2,176.15,168.6,173.8,11939668
12/04/2006,182.01,182.01,172.05,173.05,7461343
10/04/2006,178.12,182.74,175.89,182.27,6199665
07/04/2006,186.03,186.61,174.35,177.72,13097724
05/04/2006,185.65,186.6,183.02,184.81,5213109
04/04/2006,186.23,186.61,182.01,184.42,7462402
03/04/2006,179.52,186.81,179.52,186.28,12827805
31/03/2006,174.73,179.52,173.79,178.53,7888561
30/03/2006,173.39,176.53,172.18,174.52,8799204
29/03/2006,173.95,174.52,171.86,173.18,5087638
28/03/2006,172.81,175.09,172.46,173.47,7111457
27/03/2006,175.11,175.67,172.05,172.76,7848945
24/03/2006,173.53,175.27,172.21,174.18,8119010
23/03/2006,176.82,177.59,172.66,173.51,9415826
22/03/2006,173.01,176.82,171.67,175.72,15689257
21/03/2006,180.86,181.03,172.94,173.72,10924593
20/03/2006,180.1,181.44,178.87,180.35,8583776
17/03/2006,176.65,180.83,176.29,179.69,20542355
16/03/2006,172.24,176.62,172.05,176.08,21764856
14/03/2006,169.77,173.55,168.6,171.21,13911719
13/03/2006,173.39,173.39,169.46,170.27,10917729
10/03/2006,169.56,172.43,168.62,171.67,14760199
09/03/2006,168.6,170.04,161.57,167.89,27205523
08/03/2006,175.5,175.98,167.77,168.49,23185691
07/03/2006,178.18,178.37,173.88,174.62,12895590
06/03/2006,174.35,180.45,174.35,177.64,15479383
03/03/2006,165.92,174.35,165.53,173.38,21414427
02/03/2006,163.04,169.73,163.04,165.53,20080125
01/03/2006,156.34,163.93,155.2,162.11,19401105
28/02/2006,152.28,157.56,149.46,156.38,18715284
27/02/2006,150.42,152.28,150.03,150.68,6302493
24/02/2006,150.4,152.01,148.53,150.18,8353431
23/02/2006,152.31,152.85,149.78,150.45,12093736
22/02/2006,152.12,152.68,151.22,151.62,5408489
21/02/2006,150.58,153.27,150.42,152.07,8909392
20/02/2006,148.29,150.58,147.15,149.85,14440090
17/02/2006,152.7,155.57,147.63,148.17,19946836
16/02/2006,147.52,155.19,146.97,153.37,20019078
15/02/2006,148.29,149.57,146.57,147.58,10969157
14/02/2006,151.55,152.1,146.09,146.89,10588684
13/02/2006,145.23,152.89,143.69,151.63,13303230
10/02/2006,145.57,146.84,143.76,144.49,9816367
08/02/2006,147.3,147.52,143.5,143.97,12567072
07/02/2006,141.11,147.62,140.32,146.5,18900178
06/02/2006,137.35,141.3,136.45,140.56,10432383
03/02/2006,133.73,140.63,133.73,137.63,20924262
02/02/2006,135.84,137.35,133.83,135.42,9477645
01/02/2006,135.65,138.38,133.73,135.44,12242464
31/01/2006,131.62,136.34,131.62,135.73,9323828
30/01/2006,133.16,134.84,131.14,131.84,8084562
27/01/2006,130.24,133.52,130.24,132.35,6768105
25/01/2006,127.98,131.05,127.6,129.49,10683538
24/01/2006,124.15,127.5,123.86,127.13,8154184
23/01/2006,125.99,125.99,122.85,123.54,7688128
20/01/2006,123.77,127.36,122.71,126.62,5452786
19/01/2006,119.76,123.77,119.26,122.82,5916091
18/01/2006,120.13,120.32,116.54,118.25,8407437
17/01/2006,123.77,124.51,119,120.59,5392267
16/01/2006,124.44,125.05,122.23,122.8,6371207
13/01/2006,123.6,125.82,123,123.33,14450304
12/01/2006,121.47,124.04,119.17,122.99,7639833
10/01/2006,123.58,124.25,121.66,121.94,6768423
09/01/2006,123.58,125.19,123,123.66,4414381
06/01/2006,124.25,126.33,122.26,123.98,10204376
05/01/2006,126.45,126.83,123.58,123.97,8173266
04/01/2006,125.01,130.09,124.51,126.3,5390591
03/01/2006,122.52,124.5,122.52,123.66,4766579
02/01/2006,125.88,125.88,122.28,122.53,5215901
30/12/2005,125.45,126.26,123.39,125.19,6463941
29/12/2005,123.38,126.72,121.68,125.69,18655506
28/12/2005,126.64,126.83,122.36,122.99,14463755
27/12/2005,122.02,127.5,120.89,126.36,21139174
26/12/2005,122.04,123.27,119.2,122.06,13355383
23/12/2005,122.42,123.33,120.54,122.49,13115434
22/12/2005,120.32,122.62,119.81,121.77,12317076
21/12/2005,121.66,122.49,119.09,120.22,15860372
20/12/2005,119.36,122.04,118.81,121.21,12220391
19/12/2005,119.01,120.09,117.08,119.39,12549749
16/12/2005,117.12,118.97,115.46,118.61,12632624
15/12/2005,118.2,119.26,115.09,117.1,9741974
14/12/2005,120.5,121.85,117.47,118.16,18898184
13/12/2005,112.66,120.65,112.66,119.85,28209616
12/12/2005,110.55,114.19,110.55,113.39,10305910
09/12/2005,108.76,110.91,108.44,110.39,11354321
08/12/2005,107.1,108.63,105.39,108.31,7044517
07/12/2005,106.26,107.69,105.55,107.39,9261533
06/12/2005,106.12,108.16,104.51,105.14,11130882
05/12/2005,108.8,109.21,105.59,106.49,6660182
02/12/2005,110.15,111.1,107.92,108.73,20442261
01/12/2005,104.99,110.15,104.99,109.74,14355018
30/11/2005,110.45,111.69,106.18,106.49,9615172
29/11/2005,111.89,112.11,109.69,110.46,10504813
28/11/2005,109.97,112.96,109.4,112.38,14538033
25/11/2005,106.68,110.24,105.82,109.92,11847800
24/11/2005,105.85,107.76,105.76,106.58,12373801
23/11/2005,102.41,106.72,84.49,105.42,8569971
22/11/2005,104.03,104.95,102.41,102.92,7495509
21/11/2005,105.56,106.16,104.01,104.45,9855789
18/11/2005,102.31,104.99,102.13,104.6,11942236
17/11/2005,101.73,102.49,99.72,101.73,12825472
16/11/2005,98.29,99.95,98.09,99.47,11133502
14/11/2005,97.71,100.1,97.1,98.41,8435105
11/11/2005,96.12,98.86,95.8,98.41,7845985
10/11/2005,95.8,96.12,94.53,95.53,6189215
09/11/2005,95.78,97.41,94.31,95.05,9766020
08/11/2005,94.07,96.88,94.07,96.03,16488226
07/11/2005,92.59,95.22,92.59,94.47,19805206
02/11/2005,92.92,93.5,90.93,92.11,10812844
01/11/2005,91.2,93.3,91.2,92.96,3692071
31/10/2005,89.09,91.18,88.55,90.43,10517408
28/10/2005,92.71,92.71,87.43,88.44,11973928
27/10/2005,95.72,95.8,92.02,92.78,16414088
26/10/2005,99.81,99.81,95.06,95.49,13998587
25/10/2005,99.57,100.3,97.62,99.66,14352027
24/10/2005,98.67,100.67,98,99.22,11707188
21/10/2005,96.72,98.48,95.65,98.26,13421946
20/10/2005,98.48,100.34,93.91,96.16,15158762
19/10/2005,98.02,100.36,94.93,96.52,20666343
18/10/2005,100.99,102.77,98.69,99.55,12319759
17/10/2005,102.52,104.03,99.4,100.93,13323194
14/10/2005,103.82,104.42,101.77,102.4,8962960
13/10/2005,106.91,107.75,103.08,103.6,9981192
11/10/2005,103.46,107.39,101.77,107.06,11335683
10/10/2005,105.32,105.32,102.74,103.3,6525124
07/10/2005,105.39,107.6,103.96,104.67,13425751
06/10/2005,107.29,108.73,105.95,106.43,9114512
05/10/2005,108.82,110.45,106.91,109.44,9604196
04/10/2005,106.15,109.57,105.78,108.98,13768236
03/10/2005,102.5,106.41,102.5,106.03,11201198
30/09/2005,102.5,103.23,99.24,102.36,9067563
29/09/2005,102.87,104.51,102.12,102.68,8289686
28/09/2005,104.99,104.99,101.59,102.87,17991930
27/09/2005,105.18,105.28,100.06,104.63,18701750
26/09/2005,99.35,100.55,97.9,99.69,6343628
23/09/2005,96.37,99.82,94.55,98.17,9256898
22/09/2005,99.24,99.6,94.84,95.82,7612550
21/09/2005,100.08,100.39,96.37,99.18,8192944
20/09/2005,101.05,101.35,99.65,100.08,7855720
19/09/2005,100.3,102.85,100.11,101.14,8057760
16/09/2005,99.63,101.71,99.63,100.36,9378762
15/09/2005,100.39,100.58,99.36,99.7,5257417
14/09/2005,98.77,101.24,98.31,100.27,14468259
13/09/2005,97.84,99.53,97.84,98.73,6317452
12/09/2005,98.61,99.14,96.81,97.77,10066953
09/09/2005,97.71,98.79,97.44,98.12,7133947
08/09/2005,95.04,98.16,95.04,97.95,10771694
06/09/2005,94.93,95.59,93.71,94.91,5670746
05/09/2005,94.65,95.78,94.07,94.92,5992029
02/09/2005,90.62,95.57,90.61,94.4,18046160
01/09/2005,89.13,90.49,88.71,89.91,4144091
31/08/2005,89.47,89.63,88.09,88.41,7232699
30/08/2005,88.93,90.03,88.71,89.43,3341819
29/08/2005,90.62,90.62,86.47,89.06,7130622
26/08/2005,90.24,91.77,90.24,90.56,5469682
25/08/2005,91.01,91.01,88.99,89.9,6229943
24/08/2005,91.87,91.87,89.66,90.69,6871758
23/08/2005,91.48,92.88,90.84,91.55,6230804
22/08/2005,94.78,94.78,90.67,91.39,6639503
19/08/2005,94.84,95.4,93.5,94,6292477
18/08/2005,95.41,96.94,93.88,94.44,9302543
17/08/2005,94.45,96.22,93.11,94.71,10595882
16/08/2005,95.8,96.73,93.75,94.43,4970738
12/08/2005,96.18,96.83,94.26,95.67,16062829
11/08/2005,92.45,96.66,92.45,95.28,23253090
10/08/2005,90.91,92.52,90.68,92.16,7783613
09/08/2005,91.77,92.4,89.5,90.33,9846368
08/08/2005,96.75,97.46,91.03,91.69,12251107
05/08/2005,96.56,98.62,95.92,96.32,11349760
04/08/2005,96.98,99.03,95.67,96.11,16321495
03/08/2005,100.97,101.14,96.98,97.83,19860334
02/08/2005,96.52,101.81,96.24,100.95,26660059
01/08/2005,92.67,96.52,92.11,96,13523976
29/07/2005,91.77,94.17,90.05,92.14,10908178
27/07/2005,88.51,93.02,88.51,92.01,3770415
26/07/2005,90.09,91.96,89.48,91.59,5948139
25/07/2005,91.2,91.29,89.51,90.73,6305912
22/07/2005,88.47,90.81,88.23,90.34,5058258
21/07/2005,90.25,90.95,87.84,88.37,4655645
20/07/2005,91.48,91.96,89.35,90.07,6307613
19/07/2005,90.03,91.6,88.76,91.34,7606131
18/07/2005,89.01,90.05,88.95,89.77,4694212
15/07/2005,87.38,89.09,86.84,88.86,4093614
14/07/2005,88.12,89.27,86.85,87.27,7059841
13/07/2005,89.86,90.6,87.75,88.32,5303687
12/07/2005,86.02,90.51,86.02,89.61,17115145
11/07/2005,83.63,86.16,83.56,85.97,9814503
08/07/2005,84.3,85.24,82.48,83.36,5187283
07/07/2005,85.25,85.74,83.04,83.68,8287228
06/07/2005,84.97,86.54,84.17,84.89,10213708
05/07/2005,81.81,85.54,81.45,84.95,17209878
04/07/2005,82.58,82.58,80.97,81.81,4452509
01/07/2005,82,82.91,81.36,82.01,5655030
30/06/2005,82.34,83.15,80.87,81.51,5829537
29/06/2005,79.97,83.34,79.72,82.34,6684641
28/06/2005,83.05,83.51,79.51,80,7099066
27/06/2005,81.43,85.55,81.28,82.95,16551230
24/06/2005,81.62,83.04,80.76,82.53,7417212
23/06/2005,81.52,82.38,79.32,81.78,13063208
22/06/2005,80.47,82.56,80.28,81.52,12576608
21/06/2005,79.51,80.65,79.34,80,5852372
20/06/2005,80.54,80.74,79.1,79.31,6364787
17/06/2005,81.98,81.98,80.06,80.36,6471416
16/06/2005,81.23,82.19,80.31,81.85,6694704
15/06/2005,80.45,81.51,80.32,80.95,2829154
14/06/2005,80.85,81.33,79.71,80.45,4889837
13/06/2005,81.03,81.7,80.34,81.22,6565100
10/06/2005,83.71,83.71,80.78,81,10036654
09/06/2005,84.11,84.66,83,83.4,6794025
08/06/2005,83.82,84.2,83.28,83.96,4757852
07/06/2005,83.58,83.9,83.19,83.53,3913574
06/06/2005,83.96,84.57,83.19,83.55,5723958
03/06/2005,83.15,84.26,82.77,83.99,4168544
02/06/2005,85.01,85.01,83.25,83.65,5951636
01/06/2005,83.92,84.68,82.81,83.98,7625928
31/05/2005,82.77,83.8,82.69,82.97,6157919
30/05/2005,84.49,85.22,82.44,82.79,10769533
27/05/2005,85.79,86.88,84.01,84.48,9370291
26/05/2005,84.97,86.75,84.33,86.25,11574040
25/05/2005,85.22,85.62,84.34,84.97,5837700
24/05/2005,83.34,85.93,83.13,85.34,8329198
23/05/2005,82.79,83.96,82.38,82.95,3159112
20/05/2005,83.34,83.53,82.31,82.79,4237071
19/05/2005,83.73,85.07,82.96,83.49,6769196
18/05/2005,85.26,85.26,82.96,83.69,15107914
17/05/2005,86.6,87.06,84.31,85.57,15403137
16/05/2005,82.96,86.22,82.96,85.97,9402657
13/05/2005,83.15,83.42,82.5,82.86,6322212
12/05/2005,82.38,83.4,82.24,83.04,4961244
11/05/2005,81.87,83.14,81.27,82.25,8639270
10/05/2005,83.53,83.92,81.6,82.03,10039311
09/05/2005,81.43,84.15,81.43,83.74,8997215
06/05/2005,80.85,81.91,79.62,81.49,9570061
05/05/2005,80.67,81.96,80.16,80.53,7417014
04/05/2005,81.23,81.81,79.83,80.13,9504896
03/05/2005,80.71,82.19,79.8,81.29,9793198
02/05/2005,79.7,80.83,78.74,80.23,7984118
29/04/2005,81.62,81.62,78.74,79.22,9362900
28/04/2005,82.91,82.96,80.52,81.97,13347626
27/04/2005,82.61,84.61,82.19,82.99,12959398
26/04/2005,84.87,85.24,82.82,83.24,7436519
25/04/2005,84.68,85.83,82.49,85.12,7037659
22/04/2005,85.64,85.64,82.68,83.74,9854239
21/04/2005,82.38,84.4,81.45,84.2,10465114
20/04/2005,80.37,83.32,79.7,82.89,10026351
19/04/2005,80.85,81.81,78.74,79.56,9564257
18/04/2005,78.17,81.04,76.66,80.61,11271269
15/04/2005,80.77,80.85,78.1,78.57,16957830
13/04/2005,80.9,81.81,79.66,81.29,16360145
12/04/2005,80.66,81.23,79.49,80.64,5350094
11/04/2005,79.51,82.25,79.15,80.26,13241520
08/04/2005,81.43,81.94,80.24,80.99,10286875
07/04/2005,79.51,81.43,79.13,80.86,14161778
06/04/2005,78.17,79.68,77.86,78.98,11480157
05/04/2005,81.81,81.81,77.61,77.86,12244808
04/04/2005,82.86,83.15,80.96,81.49,13800816
01/04/2005,79.7,83.34,78.49,83,18615953
31/03/2005,79.29,80.85,78.23,79.26,19746774
30/03/2005,78.45,79.68,77.51,78.78,11381108
29/03/2005,80.08,81.14,77.21,78.15,16040495
28/03/2005,80.43,81.04,79.16,80.08,11795052
24/03/2005,81.62,82.36,78.65,79.72,14107485
23/03/2005,82.96,84.17,79.97,81.07,12972812
22/03/2005,86.2,86.2,82.01,83.25,12234431
21/03/2005,88.48,88.78,86.02,86.34,7376563
18/03/2005,86.98,88.71,85.55,88.31,14438159
17/03/2005,87.9,87.9,86.46,86.83,9200727
16/03/2005,87.94,88.61,86.92,87.53,6917361
15/03/2005,89.57,89.86,87.19,87.44,7929857
14/03/2005,88.73,89.97,88.17,89.06,8917863
11/03/2005,90.12,90.56,87.98,88.58,13522510
10/03/2005,93.5,93.5,89.13,89.64,9936999
09/03/2005,92.73,92.73,88.82,89.72,14513893
08/03/2005,92.35,93,91.61,92.41,9351449
07/03/2005,94.44,94.44,91.08,91.77,9215947
04/03/2005,91.96,93.75,91.77,93.38,15124314
03/03/2005,88.71,91.96,88.71,91.79,11477219
02/03/2005,89.66,89.94,88.18,88.81,8571302
01/03/2005,91.29,91.29,88.74,89.16,7765376
28/02/2005,91.2,91.77,88.2,91.19,12913509
25/02/2005,90.06,91.2,89.28,90.08,10860587
24/02/2005,91.77,92.31,90.06,90.39,14964332
23/02/2005,92.35,92.87,91.29,91.64,6190619
22/02/2005,91.77,92.83,91.22,92.6,7625980
21/02/2005,93.59,93.59,91.2,91.39,8938684
18/02/2005,97.52,97.9,91.22,91.7,10146278
17/02/2005,94.36,94.36,79.4,93.61,11150684
16/02/2005,97.69,97.71,93.69,94.23,11006204
15/02/2005,97.14,97.71,95.6,97.24,10616692
14/02/2005,97.14,98.25,96.47,97.4,12191940
11/02/2005,95.8,96.81,95.61,96.57,9123259
10/02/2005,95.83,96.94,94.85,95.87,13110434
09/02/2005,95.18,96.18,94.11,95.79,11251368
08/02/2005,94.72,95.22,93.69,94.32,13583363
07/02/2005,94.26,94.76,93.15,94.39,13876921
04/02/2005,94.84,95.7,93.43,93.98,12229306
03/02/2005,93.5,94.99,93.4,94.49,12652170
02/02/2005,94.78,95.3,92.57,93.03,11500487
01/02/2005,96.75,97.1,93.9,94.4,19043818
31/01/2005,95.41,97.31,94.65,96.64,18846501
28/01/2005,92.01,94.45,92.01,94.26,15031512
27/01/2005,92.06,93.01,91.39,92.08,12521809
25/01/2005,88.09,92.16,87.58,91.65,9231490
24/01/2005,90.91,90.91,88.13,88.56,7990533
20/01/2005,88.98,91.39,87.17,90.54,14162279
19/01/2005,89.96,90.96,87.81,88.37,8913249
18/01/2005,91.2,91.37,89.28,89.7,12943797
17/01/2005,92.35,92.62,88.94,90.59,14570295
14/01/2005,93.05,94.07,91.39,92.56,9421995
13/01/2005,91.77,94.36,91.39,93.36,11252855
12/01/2005,95.6,95.6,90.05,90.75,16066598
11/01/2005,91.96,92.92,91.2,91.99,10676403
10/01/2005,95.18,95.18,88.18,91.01,8578661
07/01/2005,93.52,95.41,93.19,94.41,10123871
06/01/2005,95.99,97.6,93.73,94.49,15733962
05/01/2005,98.96,99.5,91.96,96.5,20092151
04/01/2005,100.31,100.77,99.24,99.59,9265641
03/01/2005,97.69,100.28,97.42,99.71,15383930
31/12/2004,95.47,97.28,95.47,96.8,7128681
30/12/2004,97.31,98.05,94.91,95.21,15275902
29/12/2004,98.67,98.77,96.61,97.33,7344667
28/12/2004,98.25,99.21,97.19,97.81,11438903
27/12/2004,97.73,98.55,96.96,98.09,5081292
24/12/2004,98.5,98.86,97.39,98.12,6010532
23/12/2004,97.52,98.42,96.66,97.81,10958018
22/12/2004,97.47,97.88,95.41,96.49,15951551
21/12/2004,95.22,97.13,94.65,96.51,14206514
20/12/2004,94.17,94.97,93.35,94.67,7463018
17/12/2004,95.99,96.08,93.93,94.58,11189548
16/12/2004,95.03,96.94,95.03,96.02,16384223
