Date,TECHM-EQ O,TECHM-EQ H,TECHM-EQ L,TECHM-EQ C,TECHM-EQ V
12/11/2009,269.75,269.75,250.85,262.16,2743344
11/11/2009,250,266,247.5,263.56,4443720
10/11/2009,260.5,262.25,247.04,249.9,4429816
09/11/2009,235,259.39,232.5,257.38,6869916
06/11/2009,229.6,236,226.5,233.51,495164
05/11/2009,228.65,233.74,224.28,232.6,753448
04/11/2009,225,231.45,218.25,229.48,1212312
03/11/2009,232.25,233.74,221.75,224.16,1262492
30/10/2009,236,239,229,233.59,1917820
29/10/2009,234.25,235.16,228.89,232.28,1798492
28/10/2009,232.63,236.83,228.13,235.76,938252
27/10/2009,233.75,238.45,232.51,234.01,1935340
26/10/2009,235.5,236.68,232,234.84,1019168
23/10/2009,237.26,237.5,233.83,234.76,895500
22/10/2009,235.5,237.36,233.75,234.68,1487880
21/10/2009,237.5,239.75,234.5,235.83,2661964
20/10/2009,235.75,240.13,233.76,235.4,2365860
17/10/2009,230.25,239.73,230.25,235.19,302116
16/10/2009,233.5,238.29,231.5,237.5,2136712
15/10/2009,235.48,236.75,229.68,232.31,2326708
14/10/2009,235.5,235.81,231.25,233.39,1346400
12/10/2009,228.75,233.23,228.5,231.15,1011484
09/10/2009,228,233.11,226.26,229.84,2049720
08/10/2009,231.25,231.71,225.29,226.94,1306424
07/10/2009,235,235,227.56,229.91,2551604
06/10/2009,239.25,239.25,230,233.65,1685520
05/10/2009,234.75,239.1,231.25,234.54,2392104
01/10/2009,232.5,239.69,232.5,236.5,3412080
30/09/2009,232.75,236.73,232,234.04,3170580
29/09/2009,235,237.43,230.63,231.6,2653536
25/09/2009,223.3,236.24,222.01,233.68,5839744
24/09/2009,223.75,225,220.98,223.3,2358196
23/09/2009,228.03,228.9,224.1,225.55,1941516
22/09/2009,227,230.4,225.44,227.78,2040076
18/09/2009,227.25,229.5,225.25,226.21,1798668
17/09/2009,229.45,231.99,225.74,227.61,2805744
16/09/2009,227.53,229.43,226,227.78,2046600
15/09/2009,225.5,228.24,222.55,225.5,2492296
14/09/2009,221.51,226.25,216.38,223.95,3869844
11/09/2009,231.25,231.25,219,221.34,5591100
10/09/2009,239.03,241.5,225.5,227.69,4196236
09/09/2009,239,241.46,235.13,237.19,2374232
08/09/2009,247.49,255.5,237.5,239.15,5754640
07/09/2009,241.5,244.5,239.2,242.29,4303976
04/09/2009,237,240.5,231.5,238.51,3049608
03/09/2009,243,243,234,236.08,3124104
02/09/2009,240.53,245.55,236.7,239.63,5917780
01/09/2009,238.75,252,236,242.98,9633900
31/08/2009,228.75,239.93,225.88,237.21,6899444
28/08/2009,230,231.8,223.5,229,3655908
27/08/2009,229.04,231.1,225.55,229.48,4825280
26/08/2009,225.25,233.75,223.25,230.31,8501964
25/08/2009,210,223.75,208.08,222.75,11149044
24/08/2009,209.98,213,207.15,211.08,3438000
21/08/2009,208,208.5,202.25,204.59,3410956
20/08/2009,206.56,211.5,205.58,207.91,2328260
19/08/2009,210,213.63,203.06,204.78,3471420
18/08/2009,200,211.44,200,210.11,3301416
17/08/2009,209.33,212.34,200,201.41,3182060
14/08/2009,214.75,215.5,209.75,211.06,2758644
13/08/2009,213.03,215.65,210.64,214.1,3760228
12/08/2009,206.5,211.18,200,209.56,5602856
11/08/2009,192,211.75,192,208.23,8438916
10/08/2009,195,200.71,192.53,195.51,5708744
07/08/2009,206.25,206.25,190.14,191.81,5037484
06/08/2009,209.03,215.48,202.85,206.8,3845044
05/08/2009,217.46,217.48,210.63,215.69,5426516
04/08/2009,213.65,219.94,207.78,212.83,7481428
03/08/2009,212.5,215.6,209.5,212.54,3131876
31/07/2009,216.25,218.43,209,212.04,7496628
30/07/2009,200,213.75,200,212.05,10100872
29/07/2009,197.53,205.75,195.25,203.04,5480712
28/07/2009,198.7,207.43,197.01,201.55,7504260
27/07/2009,199.75,201.25,194.5,197.75,2840432
24/07/2009,204.96,204.96,196.11,198.88,6598000
23/07/2009,183.55,199,183.55,196.11,14864588
22/07/2009,202.5,203.73,190.75,192.59,8345144
21/07/2009,203.75,209.75,197.01,203.05,14160804
20/07/2009,187,203.58,183.88,200.68,14522348
17/07/2009,179.19,186.53,177.5,183.56,7332152
16/07/2009,177.43,183.2,174.5,176.44,6589448
15/07/2009,177.03,180,172,174.49,4991452
14/07/2009,171.24,177.38,166.25,175.73,4144184
13/07/2009,167.23,169.75,160.25,163.78,3277876
10/07/2009,178.6,181.93,157.13,163.45,4864364
09/07/2009,174.5,176.98,168.75,173.86,2716616
08/07/2009,172.56,179.98,165.75,171.45,4527004
07/07/2009,170.28,179,170.28,176.71,2110404
06/07/2009,185.25,189.75,171.23,173.98,3102168
03/07/2009,190,192.5,186.29,188.03,3222056
02/07/2009,188.75,194.75,185.61,192.64,7990748
01/07/2009,185.91,189.25,180.53,186.89,3625312
30/06/2009,187.49,193.2,181.75,183.03,6592212
29/06/2009,187.24,189.8,183.75,185.54,3376320
26/06/2009,189.91,190.25,178.3,185.03,6447604
25/06/2009,190.5,193.63,184.2,185.98,4299840
24/06/2009,196.93,196.93,186.65,190.21,5535912
23/06/2009,187.5,192.26,176.3,186.84,10207756
22/06/2009,191.25,195.8,183.75,185.29,6331660
19/06/2009,197.75,200.95,181.84,190.28,13176592
18/06/2009,186.25,198.75,183.75,195.98,16286208
17/06/2009,200.33,204.5,183.5,188.91,18191532
16/06/2009,174.95,200.75,162.5,197.39,17177272
15/06/2009,177.5,186,170.38,174.86,7632944
12/06/2009,193.96,199.75,178.75,180.33,8832052
11/06/2009,201.55,204.68,188.75,193.49,13986920
10/06/2009,188.75,215,188.75,195.7,39721212
09/06/2009,147.43,189.48,142.5,186,25479936
08/06/2009,161.25,166.25,143.88,148.08,3867928
05/06/2009,172.93,172.93,157.53,159.35,4269848
04/06/2009,162.5,179.5,160.28,167.04,12380628
03/06/2009,142.28,169.73,141.25,164.45,15396192
02/06/2009,131.96,143.5,128.75,139.78,8626208
01/06/2009,120.05,132.21,118.5,130.71,7153768
29/05/2009,118,121.83,117.5,118.41,2036296
28/05/2009,119.75,122,115,115.91,2222420
27/05/2009,114.15,121.23,113,120.23,4916692
26/05/2009,120.45,122.5,107.13,109.88,4370228
25/05/2009,121.25,125.75,115.53,120.56,6114692
22/05/2009,105,122.75,104,118.68,12727532
21/05/2009,96.9,109,96.9,104.18,6398540
20/05/2009,91.5,97.48,90,96.16,2390096
19/05/2009,100.59,103.6,89.53,91.19,2534664
18/05/2009,93.75,98.75,92.5,97.93,9612
15/05/2009,91.25,93,90,90.63,1535368
14/05/2009,89.46,91.75,86.75,90.35,1176888
13/05/2009,90.9,93.23,89.75,90.55,4200676
12/05/2009,87.35,90.5,85.8,89.33,3131432
11/05/2009,88.5,90.96,86.04,87.51,3150272
08/05/2009,86.24,90,85.38,88.28,5348784
07/05/2009,83.03,86.85,83.03,86.09,3099100
06/05/2009,83.75,86.08,82.05,82.8,2978496
05/05/2009,84.56,88.06,82.28,83.16,5123528
04/05/2009,80.33,87.75,80.33,83.81,6397892
29/04/2009,79.75,82.98,78.75,81.98,2843664
28/04/2009,82.53,86.63,78.75,79.41,3535444
27/04/2009,83.85,86,80.75,82.14,1802316
24/04/2009,83.65,86.38,81.79,84.94,3768876
23/04/2009,77.25,84,74.28,83.16,6606596
22/04/2009,79.53,81.25,75.53,76.55,3029980
21/04/2009,76.43,83.5,76.43,79.53,3708444
20/04/2009,82.98,86.25,81,83.41,3615312
17/04/2009,89.66,89.75,82.06,83.7,4829872
16/04/2009,93.03,94.21,86.48,87.7,5825420
15/04/2009,89.5,96.25,81.58,92.1,16544088
13/04/2009,81.21,102.5,74.5,89.59,38695704
09/04/2009,81.2,85.48,78.53,80.09,2267484
08/04/2009,76.05,80.24,75,79.08,3017376
06/04/2009,70.81,78.63,70.81,77.3,2758068
02/04/2009,68.5,71.83,68.5,70.23,1024052
01/04/2009,66.5,70.08,66.5,68.1,857512
31/03/2009,65.85,67.49,64.26,66.28,385688
30/03/2009,62.5,69.03,62.5,65.38,557972
27/03/2009,68.24,69.75,67.16,68.88,796948
26/03/2009,67.51,69.46,66.54,67.13,733868
25/03/2009,67.5,70.5,66.75,67.85,796580
24/03/2009,70,73.65,67.25,68.55,2903828
23/03/2009,70,71.1,68.78,69.36,548648
20/03/2009,67.99,71.35,67.99,68.96,1328580
19/03/2009,67.38,73.08,67.05,68.34,2044944
18/03/2009,67.5,69.48,66.03,66.53,732776
17/03/2009,64.25,67.75,64.03,66.24,789276
16/03/2009,64.5,64.7,63.03,63.81,400588
13/03/2009,67,67.74,63.51,63.94,729936
12/03/2009,67,71.6,64.5,65.98,980008
09/03/2009,63.23,66.49,62.08,65.74,385276
06/03/2009,61,64.25,61,63.56,294100
05/03/2009,63,64.46,60.79,61.89,338876
04/03/2009,61.23,63.3,61.23,62.69,298764
03/03/2009,61.53,62.08,60.15,61.21,430632
02/03/2009,61,64.23,60.1,61.41,448052
27/02/2009,63.5,64.75,61.36,62.16,571692
26/02/2009,68.45,72,63.9,64.49,1209716
25/02/2009,69.69,71.25,67.79,68.95,1592812
24/02/2009,66.25,68.95,64.5,67.86,1359868
20/02/2009,53.81,68.68,53.81,67.46,4327244
19/02/2009,59,68.45,58.5,66.66,2055756
18/02/2009,58.23,61,58,59.7,274304
17/02/2009,59.63,60.75,58.76,59.36,320796
16/02/2009,62.5,62.75,60,61.35,460492
13/02/2009,61.85,63.5,61.28,62.39,694328
12/02/2009,57.98,62.5,57.5,61.15,944404
11/02/2009,58.25,59.25,57.89,58.36,69244
10/02/2009,58.78,59.86,58.75,59.2,128904
09/02/2009,58.25,59.99,57.99,58.68,182992
06/02/2009,56.38,58.4,56.38,58,479728
05/02/2009,58.25,58.54,55.53,56.31,165908
04/02/2009,58.25,60.45,57.5,57.81,241612
03/02/2009,61,61,57.53,58.1,330284
02/02/2009,60,61,58.18,58.86,260092
30/01/2009,57.2,60,56.25,59.48,527056
29/01/2009,56.75,58.75,55.78,57.59,665396
28/01/2009,54.5,56.26,54.5,56.04,447164
27/01/2009,57.48,57.48,52,53.94,413292
23/01/2009,56.55,57.25,51.25,52.33,464068
22/01/2009,57.75,59.59,54.41,57.35,943336
21/01/2009,57.88,60.23,56.03,56.68,209924
20/01/2009,58.75,60.75,57.64,59.18,222076
19/01/2009,61.98,61.98,59,59.95,126576
16/01/2009,60.63,62.24,59.55,60.09,233696
15/01/2009,57,62.5,52.76,60.41,655688
14/01/2009,59.38,61.75,58.25,58.95,465892
13/01/2009,62.23,62.23,57.53,58.35,615324
12/01/2009,63,64.74,61,61.51,341592
09/01/2009,62.5,65.95,58.75,62.46,678680
07/01/2009,75,75.29,61.5,63,1703880
06/01/2009,70,85,70,73.58,4686052
05/01/2009,69.48,72.25,69.48,70.98,758484
02/01/2009,67.25,69.75,66.01,68.48,557116
01/01/2009,61.86,66.48,61.86,65.31,436416
31/12/2008,63.4,63.75,61.31,61.86,201068
30/12/2008,61,63.25,60.83,62.09,272668
29/12/2008,58.38,61.5,57.78,60.48,530548
26/12/2008,61,62.5,58.3,59.04,399768
24/12/2008,66.5,67,61.25,61.61,459096
23/12/2008,66.81,67.94,66.25,66.71,161124
22/12/2008,66.75,68.75,65.88,68.25,435784
19/12/2008,67.03,68.75,65.03,66.18,401504
18/12/2008,66.8,67.5,64.25,67.21,353836
17/12/2008,70.03,72.45,65.03,66.31,772596
16/12/2008,64.38,70.6,64.38,68.66,464200
15/12/2008,63.75,66.74,63.75,65.68,185152
12/12/2008,62.5,65.61,61.88,65.24,314820
11/12/2008,66,66.99,62.76,63.51,231224
10/12/2008,62.5,66.13,62.5,65.55,330176
08/12/2008,66.19,66.19,62.01,62.83,229720
05/12/2008,64.75,66.25,62.3,63,267104
04/12/2008,62.3,64.75,62.25,64.19,479356
03/12/2008,57.5,62.25,57.26,61.69,607196
02/12/2008,55.75,58.7,55,57.9,247452
01/12/2008,56.25,59.75,56.25,57.26,530684
28/11/2008,55,58.25,54.53,56.4,593868
26/11/2008,57.28,57.5,54.16,55.83,571200
25/11/2008,59.99,61.98,55.5,56.59,461120
24/11/2008,62.25,63.73,57.51,58.15,390424
21/11/2008,60.73,64.5,59,61.58,439640
20/11/2008,63.75,63.75,59.78,61.01,782324
19/11/2008,70.5,71.75,62.81,63.99,479556
18/11/2008,73,73.25,69.05,70.14,186928
17/11/2008,75,75,71.25,73.23,524736
14/11/2008,79.5,80.75,73.53,74.5,561840
12/11/2008,79.25,81.06,77.58,78.29,235192
11/11/2008,82.5,83.76,79.34,79.95,273924
10/11/2008,82.5,84.75,81.5,83.71,413252
07/11/2008,82.5,82.5,79.5,81.35,455616
06/11/2008,81.75,84.71,80.5,82.66,218168
05/11/2008,82.5,86.75,81.75,84.71,940620
04/11/2008,84.75,85.25,80,80.86,670256
03/11/2008,88.55,88.73,81.78,83.74,531128
31/10/2008,80,84.98,77.93,82.5,1338980
29/10/2008,87.75,92.5,74.74,77.59,617640
28/10/2008,85,87.5,80,86.08,113612
27/10/2008,83.63,87.5,74.53,78.15,317104
24/10/2008,92.26,97.25,80,84.38,754948
23/10/2008,102,102,91.53,93.85,565456
22/10/2008,102.5,112.18,101.3,104.66,1087772
21/10/2008,98.73,104.69,93.25,103.33,351052
20/10/2008,86.5,95.25,86.5,91.88,241680
17/10/2008,98.45,98.45,83.34,85.88,325300
16/10/2008,92.5,93.95,86,90.56,301628
15/10/2008,105.28,105.63,95,96.15,309140
14/10/2008,115.58,122.25,108.75,108.8,265556
13/10/2008,100,107.25,100,105.9,176500
10/10/2008,112.45,112.45,96.88,99,323408
08/10/2008,120.28,124.99,113.53,116.13,295780
07/10/2008,145.75,149.7,126.28,127.91,492420
06/10/2008,153.75,153.75,142.78,144.49,439604
03/10/2008,157.45,157.5,153.01,155.94,166368
01/10/2008,156.25,159.85,155.51,158.74,292668
30/09/2008,150.38,156.35,141.28,154.8,544240
29/09/2008,150.34,157.5,150.34,152.46,236452
26/09/2008,157.5,161.43,155.04,156.29,179304
25/09/2008,167.5,167.5,158.85,159.99,251196
24/09/2008,166.7,167.25,159.75,162.56,162976
23/09/2008,161.25,163,157.5,159.63,108480
22/09/2008,170.5,172.24,163.25,164.05,103532
19/09/2008,166.25,172,164,168.76,273148
18/09/2008,159,163.75,141.31,158.46,497612
17/09/2008,175,175,165,166.94,412808
16/09/2008,177.5,177.5,164.03,173.06,254972
15/09/2008,185.01,187.5,178.75,179.48,223708
12/09/2008,202,202,189.08,189.81,193360
11/09/2008,204.73,206.25,193.03,194.61,369124
10/09/2008,197.5,205.56,197.5,199.54,1088668
09/09/2008,192.5,202.45,190,198.63,1182224
08/09/2008,197.5,200,192.54,193.55,253980
05/09/2008,192,192.5,188.5,189.43,124620
04/09/2008,187.75,195.25,187.51,193.46,318616
02/09/2008,187.5,190.73,182.5,189.79,476940
01/09/2008,187.75,187.81,185,186.43,123512
29/08/2008,189.25,189.25,184.25,186.89,280596
28/08/2008,193.75,195.98,182.81,184.18,563212
27/08/2008,199.94,200,193.08,194.58,307740
26/08/2008,190.73,198.74,190.73,196.41,245980
25/08/2008,191.75,194.63,188.25,190.73,65836
22/08/2008,187.75,193.5,187.75,191.63,96016
21/08/2008,192.25,196.23,190.08,191.23,158240
20/08/2008,193.5,196.25,191.35,194.31,323712
19/08/2008,185.5,191.25,185.5,190.4,116888
18/08/2008,193.74,196.25,186.55,187.58,364832
14/08/2008,197.5,199.75,190.78,191.79,322288
13/08/2008,196.25,199.5,193.75,197.11,217740
12/08/2008,202.5,203.43,195.25,196.38,168916
11/08/2008,200,205.68,199.5,200.44,640080
08/08/2008,193.75,199.95,193.75,198.78,618648
07/08/2008,193.03,196.25,190.03,194.18,152600
06/08/2008,193.1,197.25,190.53,192.38,503256
05/08/2008,186.53,192.24,186.53,189.83,133824
04/08/2008,190,191.63,187.5,189.54,120604
01/08/2008,187.25,192.25,183.75,189.06,363272
31/07/2008,190,193.23,186.28,189.73,816120
30/07/2008,182,188.75,180,187.85,449748
29/07/2008,179.58,184.6,177.75,179.21,304072
28/07/2008,179,182.13,178.99,179.58,125740
25/07/2008,177.5,182.43,175.1,179.23,251936
24/07/2008,189.25,191.73,176.01,176.93,528428
23/07/2008,192.48,197.98,186.28,188.19,493012
22/07/2008,174.75,189.18,174.75,185.85,1264140
21/07/2008,168.75,171.5,163.75,170.2,443368
18/07/2008,166.51,168.5,157.06,166.81,303304
17/07/2008,162.5,171.85,161.29,164.98,167848
16/07/2008,169,172.5,160.75,161.71,258344
15/07/2008,164.33,169.56,160.5,167.66,1261624
14/07/2008,174.19,175.25,165,165.71,355356
11/07/2008,191.4,191.4,172.5,174.19,302324
10/07/2008,187.25,189.98,184.25,187.31,395500
09/07/2008,182.23,188.75,180,187.76,326444
08/07/2008,175.25,180.28,175.25,178.28,114436
07/07/2008,176.69,185.86,176.69,182.01,230528
04/07/2008,175.1,178,170.79,176.69,190400
03/07/2008,175.63,177.75,170.5,172.99,238952
02/07/2008,175,178.9,168.75,178.08,234856
01/07/2008,180,180.25,172.5,173.69,327616
30/06/2008,178.75,181.25,175.75,178.84,531676
27/06/2008,182.5,182.5,175.75,177.5,197200
26/06/2008,190,190,181.25,182.41,604952
25/06/2008,187.5,191.25,184.04,187.86,463036
24/06/2008,193.5,199.5,186.38,189.13,358768
23/06/2008,187.51,192.11,184.2,190.7,433048
20/06/2008,196.25,198.74,187.75,188.69,369456
19/06/2008,195,200.48,193.75,194.84,370476
18/06/2008,207.1,207.1,195.06,197.39,348184
17/06/2008,200,206.23,195,203.43,498772
16/06/2008,200.28,203.5,195.55,196.99,257096
13/06/2008,197.48,203.75,193.38,198.41,687496
12/06/2008,185,199.74,180,194.13,467664
11/06/2008,185.5,193,183.75,191.13,579872
10/06/2008,197.5,198.75,182.75,184.83,641248
09/06/2008,200.25,201.11,195,198.59,285352
06/06/2008,212.75,217,204.5,205.6,413976
05/06/2008,199.7,214.5,196.25,211.48,874016
04/06/2008,206.25,208.25,193.8,196.76,520096
03/06/2008,206.5,212.48,194.25,205.33,307360
02/06/2008,217.5,218.75,205,207.84,963608
30/05/2008,210.25,218.75,209.75,216.11,1369604
29/05/2008,212.5,214.75,208.06,209.41,1383048
28/05/2008,206.28,209.48,204.75,208.21,714280
27/05/2008,207.5,208.75,204.25,205.53,578820
26/05/2008,203.75,208.68,201.39,203.78,1196168
23/05/2008,210.53,215.7,205.7,207.33,1377032
22/05/2008,216.75,223,209.28,210.53,1531040
21/05/2008,223.75,226.25,216.25,217.11,1728044
20/05/2008,222.5,233.25,222.5,226.58,2403504
16/05/2008,246.15,246.15,237.75,239.18,1700432
15/05/2008,236.25,240.73,231.84,233.23,1237616
14/05/2008,225,236,222.75,233.18,1049456
13/05/2008,231.26,237,222.5,225.79,1003968
12/05/2008,222.5,234.76,213.16,230.31,1211628
09/05/2008,232.5,236.75,221.25,224.11,790652
08/05/2008,235.01,240.03,231.25,233.56,1053268
07/05/2008,237.5,244.95,228.1,238.29,2049704
06/05/2008,213.2,239.25,212.49,235.6,1523844
05/05/2008,240.25,240.25,228.81,229.76,667468
02/05/2008,232.25,242.25,230.25,237.71,1476944
30/04/2008,228.75,234.95,221.01,228.4,2023212
29/04/2008,205.25,227.48,201.25,225.66,1957628
28/04/2008,212.25,214.9,201.75,203.49,615292
25/04/2008,203.88,206,200.5,203.14,372556
24/04/2008,212.25,213.75,199.03,201.15,617860
23/04/2008,210,219.23,207.54,208.68,608776
22/04/2008,214.04,218.8,210,211.53,474596
21/04/2008,234.5,237.45,218.25,220.04,763988
17/04/2008,232.5,237.5,230.13,232.89,837236
16/04/2008,216.25,232.43,216.25,228.34,1196568
15/04/2008,202.63,216.18,201.51,214.96,1016696
11/04/2008,210,211.23,203.26,205.79,507472
10/04/2008,206,210,201.23,207.49,1085340
09/04/2008,207.31,218.18,199.29,201.45,2160456
08/04/2008,186.34,211.48,185.25,207.31,2273196
07/04/2008,179.5,187,175.05,185.71,390308
04/04/2008,183.5,183.75,176.78,177.55,256872
03/04/2008,178.78,183.75,177.56,181.6,222780
02/04/2008,186,186,181.25,181.36,331488
01/04/2008,177.98,181.75,172.75,178.84,200220
31/03/2008,182.5,186.5,174.75,176.31,513484
28/03/2008,172.66,183.5,171.56,180.99,579660
27/03/2008,170,175.74,165.8,172.4,1264032
26/03/2008,171.5,173.75,168.75,171.66,595848
25/03/2008,172.5,175.61,168,170.04,487924
24/03/2008,174.15,174.15,162.03,164.88,281204
19/03/2008,165,167.25,161.28,164.44,779396
18/03/2008,160,164.75,157.81,160.25,958064
17/03/2008,160,160,153,155.08,553236
14/03/2008,158,163,155.5,161.24,334808
13/03/2008,167.25,167.25,157.5,159.38,238328
12/03/2008,171.25,174.24,167.25,169.36,345116
11/03/2008,158.75,168.96,156.5,165.73,1479648
10/03/2008,164.49,164.49,151.25,159.91,440904
07/03/2008,166,166.75,156.25,161.51,472272
05/03/2008,168,169.75,163,168.39,670444
04/03/2008,168.75,170,165,166.86,339240
03/03/2008,171.23,171.23,165,169.91,561700
29/02/2008,173.63,176.1,171,172.66,1341348
28/02/2008,173,174.75,170,171.56,892324
27/02/2008,177.5,179.48,170.28,172.14,1610332
26/02/2008,176.26,178,175.25,175.95,1024952
25/02/2008,174.98,177,172.5,175.11,809180
22/02/2008,171.95,179.5,171.25,172.88,1540840
21/02/2008,169.98,176.25,169.98,174.61,1891236
20/02/2008,169.99,173.99,166.5,168.09,879524
19/02/2008,168,173.23,166.61,167.71,1224528
18/02/2008,170.5,173.63,165.5,166.2,439656
15/02/2008,167.5,171.23,163.18,168.79,507336
14/02/2008,174.25,177,165.39,168.35,448044
13/02/2008,170.5,172.75,165.63,168.23,161292
12/02/2008,173.6,180.75,166.38,167.75,174944
11/02/2008,186.99,186.99,169.04,170.68,346472
08/02/2008,184.5,188.25,177.51,179.29,488812
07/02/2008,187.5,195,180.28,181.21,251160
06/02/2008,189.75,193.75,181.25,191.08,278468
05/02/2008,198.25,201.25,192.76,194.3,371644
04/02/2008,190.58,203.5,190.58,199.43,598152
01/02/2008,171.25,189.75,171.25,187.75,702252
31/01/2008,180,180,165.26,171.11,1296200
30/01/2008,186.5,186.5,176.25,177.45,158372
29/01/2008,184.98,186,182.5,184.19,210788
28/01/2008,179.86,182.75,175,180.9,288724
25/01/2008,178.71,183,174.63,181.65,323052
24/01/2008,190,193.73,170,171.53,457768
23/01/2008,182.5,199.5,177.5,179.05,528624
22/01/2008,181.65,207.5,143.75,176.56,711672
21/01/2008,225,225,182.75,206.43,652132
18/01/2008,239.25,239.99,224.25,226.68,235064
17/01/2008,241,242.56,238.5,239.59,182096
16/01/2008,238.78,248.63,237.78,240.71,280372
15/01/2008,254.99,254.99,243.75,245.16,174656
14/01/2008,260,260,247.25,248.83,247624
11/01/2008,263.75,266.24,252.53,254,324488
10/01/2008,271.3,278.75,259.5,261.38,310848
09/01/2008,281.25,281.25,270.53,272.26,506372
08/01/2008,276.25,280,265.65,275.99,439880
07/01/2008,272.5,278.75,270.75,271.36,384676
04/01/2008,283.25,286.75,277.5,280,341468
03/01/2008,280,287,278.75,283.14,295284
02/01/2008,285,287.21,275.5,280.99,299552
01/01/2008,283,289.94,282.5,284.94,365616
31/12/2007,288,293.75,260,282.73,368592
28/12/2007,284.5,288.75,282.56,285.58,197052
27/12/2007,291.25,291.25,282.5,283.48,775896
26/12/2007,290,295,287.5,288.48,490308
24/12/2007,294.5,294.95,275.03,289.08,1008568
20/12/2007,243.75,292.5,230.25,287.88,440888
19/12/2007,283.75,289,281.03,284.21,453948
18/12/2007,267.5,283.25,262.98,280.5,383616
17/12/2007,285,285,264.76,267.59,250112
14/12/2007,282.5,287.35,278.76,280.08,131032
13/12/2007,286.25,291.25,281.25,282.44,199168
12/12/2007,285.63,293.75,277.76,287.09,387112
11/12/2007,295,298.75,284.5,285.63,328572
10/12/2007,307.5,310,290.53,292.56,502660
07/12/2007,282.5,308.75,281.75,305.93,1878504
06/12/2007,272.25,287.75,268.78,278.26,731728
05/12/2007,272.95,280,265.25,267.16,221752
04/12/2007,265,274.75,265,272.95,486944
03/12/2007,256.68,273.99,255.9,264.54,813008
30/11/2007,253.75,258,248.75,256.68,304772
29/11/2007,264.5,266.28,242.5,246.54,806692
28/11/2007,275,275,257.5,258.86,299044
27/11/2007,255.03,263.25,254.25,260,236304
26/11/2007,262.5,268.75,255.51,257.45,201936
23/11/2007,246.25,258.75,245.4,256.95,452256
22/11/2007,251.25,254.98,242.5,243.74,260276
21/11/2007,255.01,262.24,247.75,250.4,231032
20/11/2007,267.08,271.25,258.25,260.18,293280
19/11/2007,258.25,271.95,255.51,267.08,543432
16/11/2007,258,262,250.64,257.31,134200
15/11/2007,260,266.23,256.28,258.8,374008
14/11/2007,262.5,273.18,256.25,258.44,337320
13/11/2007,250,263.75,245.25,256.55,1364740
12/11/2007,256.25,260.25,247.65,248.76,476624
09/11/2007,261.25,263.5,250.26,258.54,88524
08/11/2007,263.75,269.5,250.75,260.16,390928
07/11/2007,281.25,281.25,262.5,263.56,397740
06/11/2007,288.75,290.5,276.26,278,282848
05/11/2007,290,296.23,285.1,286.98,328152
02/11/2007,287.5,296.25,273,289.86,320168
01/11/2007,303.75,304.99,288,291.43,504900
31/10/2007,307.5,311,300.26,301.79,367576
30/10/2007,307,311.25,301.31,307.81,477984
29/10/2007,300.35,314.43,300.35,309.71,480932
26/10/2007,311.75,313.75,303.25,305.8,715392
25/10/2007,316.5,319.25,303,306.64,1018396
24/10/2007,322.5,325,311.13,313.23,855844
23/10/2007,320,327.5,312.75,316.51,696692
22/10/2007,325,325,313.78,315.6,1025928
19/10/2007,355,356.25,327.25,333.76,579276
18/10/2007,349.75,362.5,344,349.59,1121504
17/10/2007,315.25,348.5,312.5,342.79,587192
16/10/2007,362,364.75,346.25,351.04,592448
15/10/2007,357.75,368.75,357.18,361.35,477120
12/10/2007,376.25,376.75,353.75,356.24,1605800
11/10/2007,365,387.5,341.25,379.85,3556660
10/10/2007,322.5,364,317.75,360.6,2677988
09/10/2007,320.03,331.25,320.03,330.05,462784
08/10/2007,325.5,332.5,321.28,324.94,765824
05/10/2007,327.5,328.75,323.13,326.11,318884
04/10/2007,327,331.99,322.75,326.03,920164
03/10/2007,329.75,332.5,318.75,329.79,639272
01/10/2007,333.53,333.53,322.45,325.69,625284
28/09/2007,338.59,342.2,327.5,333.53,993276
27/09/2007,333.75,342.99,330,338.59,1773644
26/09/2007,321,332.24,317.85,330.3,1168144
25/09/2007,315.5,323.5,313.75,318.94,420644
24/09/2007,321.25,325,315.03,317,604020
21/09/2007,323.75,329.75,315.75,320.64,781532
20/09/2007,336.25,338.98,323.25,324.91,1049572
19/09/2007,325,340.66,325,338.98,2080228
18/09/2007,324.75,330.1,320.58,323.09,633900
17/09/2007,331.25,333.75,321.79,322.59,676244
14/09/2007,333.25,333.25,320.6,323.94,834916
13/09/2007,322.5,335.5,317.15,327.41,1186056
12/09/2007,322.5,323.75,319.5,320.44,266220
11/09/2007,319.75,324.25,318.75,320.58,674984
10/09/2007,325,325,318.8,321.3,379916
07/09/2007,333.75,337.46,325.5,326.64,781548
06/09/2007,324.73,333.91,319,331.43,1646352
05/09/2007,326.5,329.5,320.06,322.41,476520
04/09/2007,330.5,332.5,323.75,324.96,593364
03/09/2007,327.5,338.18,323.03,328.08,1382296
31/08/2007,304.75,326.19,303,323.15,2496288
30/08/2007,307.75,309.75,297.25,299.01,365784
29/08/2007,299,311.25,293.78,304.79,794112
28/08/2007,298.75,306.25,296.25,302.64,446292
27/08/2007,302.5,304.75,296,296.85,340428
24/08/2007,294.16,306.25,294.16,299.78,285608
23/08/2007,307.38,308.75,300.25,303.69,385100
22/08/2007,310.75,314.96,299.25,300.96,312472
21/08/2007,317.5,320.25,308.75,310.3,398656
