Date,VEDL-EQ O,VEDL-EQ H,VEDL-EQ L,VEDL-EQ C,VEDL-EQ V
25/11/2014,237,237.95,229.85,235.4,4096304
24/11/2014,241,245.25,234.6,235.8,6214657
21/11/2014,235.8,239.4,233.05,237.6,2873728
20/11/2014,239.9,241,232.5,234.6,3612900
19/11/2014,248.2,251.35,239.1,240.4,4696558
18/11/2014,236.45,248.75,236.45,246.95,5616842
17/11/2014,238.7,240.85,235.6,237.95,2556034
14/11/2014,235.8,242.7,232.7,240.15,4144706
13/11/2014,244,244.7,234.25,235.5,3460925
12/11/2014,244.1,247.9,239,241.75,2986169
11/11/2014,245.2,249.65,243.2,244.25,3345193
10/11/2014,248.8,250.3,242.55,245.15,2505331
07/11/2014,250.05,253.5,244.55,246.1,4695646
05/11/2014,263.9,263.9,250,250.85,4703921
03/11/2014,256.8,263.45,255.7,262.25,4000656
31/10/2014,252.5,259.25,251.75,255.95,4954188
30/10/2014,254.8,256.5,251.75,253.05,6862710
29/10/2014,251.45,256.75,247.4,255.35,7317308
28/10/2014,247.55,252.45,247.3,250.65,2669768
27/10/2014,250.6,254.15,247.1,249.05,3352710
23/10/2014,250.6,250.85,245.7,248.85,267262
22/10/2014,251.6,252.95,246.6,249.75,2978808
21/10/2014,241.9,253.5,241.9,248.5,5701296
20/10/2014,236,241.25,232.75,237.65,2869114
17/10/2014,238.5,238.95,231.2,232.65,5708900
16/10/2014,245.05,248.8,237.2,239.15,5968437
14/10/2014,251.05,254.25,218.9,249.55,22764225
13/10/2014,247.3,251.4,244.55,249.85,4036541
10/10/2014,259.3,259.3,248.1,249.75,7340320
09/10/2014,259,262.85,257.6,261.85,3510810
08/10/2014,255,259.05,249.6,257.2,5955371
07/10/2014,269.8,271.85,257.45,258.5,6614601
01/10/2014,273.3,276.4,269.75,270.9,3735666
30/09/2014,269.1,279.2,266.15,272.5,4663762
29/09/2014,274.5,274.8,269.2,270.65,1852843
26/09/2014,271.4,276.1,267.1,274.95,3173230
25/09/2014,283.1,283.75,270,273.2,12153544
24/09/2014,279.2,286,276.35,281.6,4465675
23/09/2014,282.7,284.4,278.8,280.35,6298415
22/09/2014,281.95,284.4,277.05,283.25,6536717
19/09/2014,285,286.8,282.4,284.8,10092006
18/09/2014,282.5,288.35,282.05,284.8,4220101
17/09/2014,288.6,289.15,274.5,284.6,5717444
16/09/2014,283.85,286.9,280.1,285.05,8183475
15/09/2014,288,289.4,285.5,286.5,3824139
12/09/2014,285.2,291.35,285.2,290.3,5848332
11/09/2014,287.25,289.9,283.8,286.65,4418024
10/09/2014,279,287.15,277.95,286.2,3270474
09/09/2014,283,283.85,279.25,281.8,3610893
08/09/2014,284.3,285.8,281.7,284.45,3098515
05/09/2014,276.15,282.8,276.15,281.5,3771572
04/09/2014,278.1,281.45,276,278.45,2247325
03/09/2014,277,283.3,277,280.15,4744227
02/09/2014,282.3,284.05,276.7,277.8,4323636
01/09/2014,278.9,285,272.65,283.25,4885417
28/08/2014,274.55,281.7,274.55,277.15,7899271
27/08/2014,281.2,283.45,275,276.4,2586811
26/08/2014,275,283.2,273,280.9,5216689
25/08/2014,290.8,293.3,278.6,280.05,3637744
22/08/2014,289.25,296.35,289.1,291.7,3419861
21/08/2014,291,293.45,288.7,289.85,3360184
20/08/2014,296,299.35,294.2,295,3073890
19/08/2014,299,305.5,295.35,296.85,7755009
18/08/2014,287.95,294.8,286.8,293.2,3719494
14/08/2014,279.4,291.75,279.25,289.5,5283070
13/08/2014,276,283.3,275.75,281.55,6050752
12/08/2014,278.7,279.6,273.3,278.35,3034654
11/08/2014,271.6,277.2,270.2,275.4,8673449
08/08/2014,281.55,281.8,267,267.8,8824158
07/08/2014,288.9,290.45,283.4,284.65,5589017
06/08/2014,292.5,295.65,287,288.55,3770313
05/08/2014,291.9,295.75,285.9,294.9,3772858
04/08/2014,280.35,292.1,280.35,289.55,3753638
01/08/2014,287.4,289.1,280.3,281.9,7143193
31/07/2014,293.45,298.35,289.3,290.25,8769319
30/07/2014,284.8,293.95,277.5,291.95,6753513
28/07/2014,292.15,294.2,287.15,290.15,2428055
25/07/2014,298,298.25,287.8,292.3,3585958
24/07/2014,295.2,302.65,291.65,298.15,4738975
23/07/2014,298.2,299.4,294.1,295.6,3046687
22/07/2014,296,299.6,292.9,297.25,3548125
21/07/2014,299,301.35,293.05,295.05,2683879
18/07/2014,299.95,302.2,296.6,298.8,3628568
17/07/2014,298.05,303.5,296.05,302.2,9048706
16/07/2014,288.45,299.55,283,296.75,6043715
15/07/2014,289.8,290.5,280.8,288.5,6283231
14/07/2014,293.95,293.95,283.3,289.05,14543780
11/07/2014,294.25,295.2,284.9,292.45,13539161
10/07/2014,295.3,304.65,282.25,294.4,5487478
09/07/2014,296,296.3,288.3,294.4,11308850
08/07/2014,310.4,310.6,291.2,296.3,12580287
07/07/2014,306,310.4,304.6,307.65,6099675
04/07/2014,310.5,310.7,304,305,3475272
03/07/2014,312.35,316.5,309.6,310.6,9072538
02/07/2014,300.95,311.7,299,310.1,12138207
01/07/2014,292.55,301,292.55,296.2,4125066
30/06/2014,289.35,293.8,289.35,292.35,2851502
27/06/2014,294,295.85,288.75,289.35,3839309
26/06/2014,297.85,298.8,292,294.2,7818457
25/06/2014,298,301.95,295.35,296.4,3100458
24/06/2014,298,303.6,295.2,298.65,4785999
23/06/2014,291.45,299.4,290.8,296.85,5559049
20/06/2014,292.4,297.5,290.15,291.85,6430575
19/06/2014,298.25,302.3,293.2,295.05,7700112
18/06/2014,298.5,304.7,290.15,297.45,9444721
17/06/2014,289.5,301.4,288.7,297.3,9072421
16/06/2014,289.6,295.5,283,290.1,7364638
13/06/2014,293,296.3,284.2,289.6,5194450
12/06/2014,294.8,298.2,288.1,292.5,4780569
11/06/2014,299.8,300.9,288,294.8,8379958
10/06/2014,310.9,310.9,292.1,300.5,10615701
09/06/2014,309.45,312.85,306.5,307.9,6786946
06/06/2014,316.95,318.3,303.2,306.6,14590329
05/06/2014,295.8,316,295.1,314.5,16927746
04/06/2014,298.7,298.9,293.25,295.3,9910224
03/06/2014,282,299.5,281.9,297.95,14785369
02/06/2014,280.95,281.9,275.6,280,5099749
30/05/2014,276.55,285,272.55,280.45,19196652
29/05/2014,280.1,280.4,267.35,275.5,20491690
28/05/2014,276.75,278.75,269.65,276.45,10581359
27/05/2014,281.5,281.65,263.2,276.6,11599055
26/05/2014,271,281.35,268.6,279.2,19667620
23/05/2014,260.9,271,260.85,268.35,9627153
22/05/2014,251.45,261.35,251,259.05,14712006
21/05/2014,249.2,250.8,235.5,249.2,19190909
20/05/2014,229.95,247.45,228.85,245.75,26350736
19/05/2014,219.7,230,219.05,227.75,18031988
16/05/2014,198,218.85,197.3,214.95,27704661
15/05/2014,198.9,200.4,192.15,193.6,6312101
14/05/2014,194,199,192.05,197.15,9342528
13/05/2014,192,197.9,191,192.95,11756743
12/05/2014,183.7,190.45,183.05,189.5,9682372
09/05/2014,178.55,184,178.2,183.4,9964154
08/05/2014,180.4,181.5,178.15,180,4545744
07/05/2014,180.5,181.25,178,178.75,2915777
06/05/2014,179.85,182.5,178.8,180.05,3679524
05/05/2014,178.8,183.45,178.55,180.4,4486063
02/05/2014,187,187.4,179.65,180.55,4723862
30/04/2014,191,191.4,182.2,185.35,8302988
29/04/2014,193.75,195.65,188.5,190.6,7188246
28/04/2014,194,196.5,192.8,193.15,3664279
25/04/2014,192.05,194.45,189.8,193.55,12421594
23/04/2014,193.35,194.7,191.5,192.55,10456847
22/04/2014,201.5,201.7,193.05,193.65,10760035
21/04/2014,194,207,193.95,201.65,13218506
17/04/2014,190.3,193.5,189.85,192.7,4937073
16/04/2014,189.45,193.05,186.45,190.1,3858871
15/04/2014,196.3,198.95,188,189.9,4792316
11/04/2014,195.8,200.45,193.45,196.05,7637477
10/04/2014,198.65,202.4,195.5,198.3,9601659
09/04/2014,195.8,198.5,194.5,197.65,9655102
07/04/2014,189.9,195.2,189.4,194.4,6763972
04/04/2014,190.25,191.65,188.1,190.1,4771096
03/04/2014,190.1,193.7,187.4,190.65,6996668
02/04/2014,192.55,193.7,187.85,189.3,5428928
01/04/2014,189.05,193.9,185.8,192.4,9618765
31/03/2014,183.15,189.35,181.7,188.55,9382685
28/03/2014,181.2,184.35,180.2,182.95,5226799
27/03/2014,181.75,183.5,179.55,180.45,7543603
26/03/2014,176.3,184.7,176.3,182.45,11598421
25/03/2014,177.5,179.7,174.5,175.05,4180180
24/03/2014,176.15,179.45,174.9,178.35,3413597
21/03/2014,173.25,179,173.25,175.9,6101744
20/03/2014,174.75,177.25,172,172.8,2576985
19/03/2014,173.85,177.9,172,175.85,6858937
18/03/2014,173.1,175,170.65,172.5,6313120
14/03/2014,170,172.8,168.85,171.5,4959282
13/03/2014,176.1,178.7,171.9,172.8,3681904
12/03/2014,176,179.8,174.8,175.75,4640516
11/03/2014,183.8,183.8,176.55,177.8,4372059
10/03/2014,185.5,187.3,183,183.95,3371644
07/03/2014,186.75,189,183.55,186.3,6636288
06/03/2014,183,188.1,183,186.3,4449343
05/03/2014,183.45,184.7,180.4,182.45,4617505
04/03/2014,174.05,183.5,174.05,182.5,5294363
03/03/2014,176.65,176.8,173.55,174.45,2674418
28/02/2014,175,178.6,175,177.65,5810756
26/02/2014,179.5,179.5,173.65,175,10167943
25/02/2014,184.6,185.25,178.35,179.45,5719241
24/02/2014,184.35,186.5,183.3,183.9,2493006
21/02/2014,185.1,187.1,185.05,186,3537895
20/02/2014,185.6,186.9,183.85,185.25,3558526
19/02/2014,189.35,190.75,185.45,186.15,5033616
18/02/2014,187,191.3,186.55,189.25,4961885
17/02/2014,190,191.2,187.3,188.7,2585067
14/02/2014,188.6,190.3,184.45,189.6,3405463
13/02/2014,188.5,191.4,187,188.85,5128906
12/02/2014,190,190.4,185.6,187.5,3055501
11/02/2014,188.55,190.3,185.6,188.8,3461191
10/02/2014,191.1,193.85,186.4,187.95,4199317
07/02/2014,184.65,191,184.2,189.9,5298790
06/02/2014,185,187.3,182.1,183.35,3971204
05/02/2014,185,185.3,180.5,184.7,3444643
04/02/2014,183,186.4,180.25,184.6,4179444
03/02/2014,190,190.45,184.6,185.6,6853149
31/01/2014,188,191.5,186.2,188.4,3072944
30/01/2014,191,191.8,182.5,187.2,8558232
29/01/2014,203,203.4,193.2,193.6,6906229
28/01/2014,195,200.75,193.45,199.9,3407695
27/01/2014,199.4,199.4,193.9,195.05,7334356
24/01/2014,205.8,207.8,199.3,202.7,5320239
23/01/2014,210.1,211.65,208.25,208.85,2703282
22/01/2014,208,211.75,207.15,210.45,3752202
21/01/2014,210,213.3,206.3,208.75,10265576
20/01/2014,201.2,206,197.25,205.5,4761265
17/01/2014,200.2,202.6,197.6,200.6,5081514
16/01/2014,198.1,201.8,196.45,200.1,4528179
15/01/2014,193.35,198.3,193.2,197.2,3945065
14/01/2014,195.4,198.9,191.8,192.55,3570709
13/01/2014,197.1,199.25,194.15,195.9,3493390
10/01/2014,198,202.75,193.9,196.85,4946310
09/01/2014,192,201.9,191.85,200.35,9300258
08/01/2014,194.5,195.5,189.25,191.5,3618112
07/01/2014,198.3,201.3,193.65,194.5,2930763
06/01/2014,198,199.8,196.1,198.95,5207405
03/01/2014,198.85,200,196.1,199.15,3236296
02/01/2014,201.5,207.25,196.85,199.85,5835175
01/01/2014,202.55,203.9,201.5,202,1367554
31/12/2013,204.1,205,201.5,201.95,2705105
30/12/2013,208,208.8,202.2,202.75,7348043
27/12/2013,201,203.8,200.65,201.3,3623116
26/12/2013,198.2,201.95,198.2,199.45,4843619
24/12/2013,199.85,200.15,196.7,199,5253946
23/12/2013,202,207.2,201.6,203.65,4628473
20/12/2013,204.8,206,201.7,202.65,7043788
19/12/2013,201.5,208.85,201.25,204.9,11440595
18/12/2013,203.25,206.9,199.3,201.05,10772638
17/12/2013,202.1,205.8,201.6,202.95,9699022
16/12/2013,192,203.2,190,200.55,12059507
13/12/2013,194.5,194.5,189.75,191.9,6897655
12/12/2013,194.8,196.05,193.7,194.6,5636861
11/12/2013,196.4,197.45,193.3,196.15,8144286
10/12/2013,193.3,196.95,191.05,196.2,11709098
09/12/2013,184.8,192.9,184.4,191.85,13631384
06/12/2013,181.9,184.3,181.4,182.3,5586214
05/12/2013,186.25,186.5,179.2,180.9,8673759
04/12/2013,181.45,186.6,181.2,182.25,12455618
03/12/2013,183.05,186.4,180.8,181.3,5398574
02/12/2013,184.9,186.95,182.75,183.85,4285009
29/11/2013,176.4,183.8,176.1,183.1,7044696
28/11/2013,174.7,178.1,174.25,175.1,6101367
27/11/2013,176,176.8,172.65,174.15,4038598
26/11/2013,174.2,178.5,174.1,176.2,6709696
25/11/2013,175.6,178.7,172.35,174.55,6416535
22/11/2013,181.9,182.7,173,174.35,7785112
21/11/2013,187.25,187.75,177.5,179.3,7801630
20/11/2013,185.25,189.8,185.15,186.75,5083245
19/11/2013,188.5,190.8,181.75,184.7,9790969
18/11/2013,192.5,193.75,187.65,188.35,6042175
14/11/2013,187.85,194.25,187.85,190.85,5168873
13/11/2013,191.35,192,183.2,187.6,5957171
12/11/2013,197.95,197.95,190.5,192,6522103
11/11/2013,200,205.6,196.1,198.75,6725772
08/11/2013,197,202.2,195.95,199.85,4459681
07/11/2013,198,203,196.5,198.7,5157450
06/11/2013,201.3,202.65,195.1,197.1,5851890
05/11/2013,205.35,207.7,201.1,202.2,5392779
01/11/2013,204,209.4,201.9,206.6,9680222
31/10/2013,198.4,204.4,198.35,202,12890060
30/10/2013,201.9,201.95,196.2,198.1,4804248
29/10/2013,195.45,203,195.05,200.85,5074495
28/10/2013,203.5,204,194.75,195.7,5684873
25/10/2013,199.85,204.4,198.2,202.35,12662866
24/10/2013,199.5,202.9,197.15,198.8,5443972
23/10/2013,200.95,204.9,195.55,198.55,9017082
22/10/2013,199.05,201.3,197,198.85,4457869
21/10/2013,196.9,203.25,196,199.05,11866248
18/10/2013,185.7,198.8,185.4,194.9,16292502
17/10/2013,185,188,183.1,184.2,4456203
15/10/2013,184.05,187,179.2,184.85,7056451
14/10/2013,182.5,187,180.85,183.45,5495763
11/10/2013,188.35,188.75,182.3,183.2,4905919
10/10/2013,183.2,188.8,183.2,187.05,4844719
09/10/2013,184.25,185.35,182.35,184.3,6772153
08/10/2013,188,189.9,185.25,186.15,5681106
07/10/2013,188.5,189.95,185.3,188.4,5797836
04/10/2013,185,193,183,187.15,8471433
03/10/2013,177.8,190.7,177.1,188.15,13560045
01/10/2013,181,181,173.2,175.25,11008299
30/09/2013,182.75,185.35,179.2,180.75,7895622
27/09/2013,187.5,189.95,180.75,182.7,7379658
26/09/2013,188.95,193.6,185.05,186.75,22746686
25/09/2013,183,190.4,178.2,188.75,12990422
24/09/2013,183.9,185,180.65,182.05,7936164
23/09/2013,176.95,185.15,175.3,183.9,11151705
20/09/2013,184.5,184.5,176.65,178,13487907
19/09/2013,182.75,191.2,180,185.6,14212446
18/09/2013,181.1,182.65,175.35,177.6,6772372
17/09/2013,177.55,185,175.35,180.55,13060605
16/09/2013,185.05,188.1,171.4,176.85,9807756
13/09/2013,183,187,182,183.9,8308054
12/09/2013,190.8,190.8,180.9,183.45,9848897
11/09/2013,187.55,191.95,185.55,188.25,13690510
10/09/2013,176.9,189.45,173.7,186.75,17628821
06/09/2013,173,182.35,168.2,175.5,29122328
05/09/2013,188.5,192.5,173.35,178.65,10654049
04/09/2013,183.9,189.2,178.2,186.75,7084407
03/09/2013,189,196,180.8,184.45,14262428
02/09/2013,187,194.3,186,188.8,6494503
30/08/2013,187.1,191.5,182.15,188.75,13488085
29/08/2013,171,199.5,166.1,192.45,26417844
28/08/2013,164.5,174.3,160.25,169.15,6700653
27/08/2013,163,174.75,158.05,168.35,17083716
26/08/2013,154.45,170.6,154.2,167.7,21756611
23/08/2013,157.2,158.9,148,153.05,5806276
22/08/2013,139.9,160.9,139.1,155.8,9029894
21/08/2013,152.5,156.75,135.3,137.5,6119554
20/08/2013,127.45,155.4,125.8,151.1,12883563
19/08/2013,128.65,136.4,125.7,129.85,1877621
16/08/2013,137.05,139.25,128.9,130.25,1396735
14/08/2013,138,141,136.35,139.7,1378073
13/08/2013,135.8,137.6,133.5,136.1,1050540
12/08/2013,133.2,137.95,131.8,135.25,1803521
08/08/2013,131.35,134.5,128.25,131.45,1659367
07/08/2013,124,131.95,123.1,130.95,1617642
06/08/2013,128.7,128.7,121.7,125.05,3035193
05/08/2013,123.95,130.7,122.45,129.95,1610401
02/08/2013,126.7,129.75,121.2,123.9,2853353
01/08/2013,129,131.45,124.8,127.2,1421948
31/07/2013,122.9,129.4,119.3,127.85,1868117
30/07/2013,120.3,125.9,120.3,123.75,2986922
29/07/2013,130,132.5,123.7,125.4,2622269
26/07/2013,139,142,128.5,131.2,1878783
25/07/2013,142.1,143.85,139,139.95,1552018
24/07/2013,146,147.8,141,143.35,845926
23/07/2013,147.1,150.25,146.55,147.85,999285
22/07/2013,146,148,145.05,145.8,853088
19/07/2013,149.8,152.35,144.35,146.05,1774880
18/07/2013,150.5,152.8,147.35,149.6,1247161
17/07/2013,152.15,154.35,147.65,150.85,1969096
16/07/2013,152.95,155.8,150,152.15,1284881
15/07/2013,152,157.9,151.7,156.4,1341601
12/07/2013,151.2,153.2,148.3,152.05,2439418
11/07/2013,142.95,151.3,142.95,150.4,3764522
10/07/2013,144.2,145.25,140.65,141.5,1200777
09/07/2013,142,144.25,140.85,143.45,1286599
08/07/2013,141.5,143.3,139.7,141,1010945
05/07/2013,143,145.9,140.8,143.2,851677
04/07/2013,144.05,144.7,140.1,142.05,1174333
03/07/2013,149,149,142.9,143.95,1249530
02/07/2013,148,154,147.8,151,1819203
01/07/2013,144.7,149.7,143.4,149.05,1279805
28/06/2013,139.2,145,139.1,142.8,1835004
27/06/2013,137.1,140.5,134.85,138.4,2149756
26/06/2013,134.2,136.3,131.75,134.4,3106979
25/06/2013,134,137.05,132.55,134.25,1552223
24/06/2013,137.1,140.4,133.1,134.3,2244965
21/06/2013,138.25,141.7,135.1,138.4,1436496
20/06/2013,143,143.05,139.2,139.85,2335544
19/06/2013,141,146.5,141,145.95,1584551
18/06/2013,139.25,143.9,139.25,141.9,1324724
17/06/2013,143,143.25,138.6,140.25,1020586
14/06/2013,140.75,143.4,140.75,142.1,1452454
13/06/2013,142.8,143.9,138.75,139.65,1554528
12/06/2013,146.5,148.9,143.6,144.35,886890
11/06/2013,150.25,151.65,146.05,147.2,994497
10/06/2013,155.1,155.65,149.6,151.85,1107008
07/06/2013,156,158.35,154.25,154.5,792327
06/06/2013,156,159.2,156,156.7,717456
05/06/2013,157.05,159.1,156,158.25,544624
04/06/2013,161.5,162.95,156.9,157.6,894136
03/06/2013,162.95,163.85,160.2,160.95,1284583
31/05/2013,157.25,166.85,157.2,163.9,4928117
30/05/2013,157,159.55,156.45,157.65,2037748
29/05/2013,161.4,162.6,157.8,158.7,717218
28/05/2013,163.5,164,160.55,161.75,794798
27/05/2013,160.1,164.85,157.85,163.9,698571
24/05/2013,156.5,161.1,154.7,160.15,810549
23/05/2013,158,159.5,155.9,156.65,665701
22/05/2013,163.25,163.8,159.6,161.1,557957
21/05/2013,166.15,166.8,160.65,162.35,744624
20/05/2013,165.25,168.5,164.85,165.35,579849
17/05/2013,168.9,169,164.5,166.1,1438860
16/05/2013,163.05,169,162.4,168.05,1811277
15/05/2013,159.3,164.5,159.3,163.95,1120115
14/05/2013,159.9,161.7,158.3,160.65,1059395
13/05/2013,163.25,165.4,158.5,159.15,865558
10/05/2013,162.5,163.75,160.7,162.75,760385
09/05/2013,164.1,165.75,161.9,162.45,978489
08/05/2013,164.95,166.2,163.8,164.7,1127744
07/05/2013,165.8,165.8,162.2,164.05,1633840
06/05/2013,162.1,165.5,161.85,164.25,1324197
03/05/2013,158.4,163.5,157.1,160.9,1629718
02/05/2013,159.1,160.7,156.45,158.05,1613972
30/04/2013,156.6,162.9,154.5,158.75,2624065
29/04/2013,151,155.8,150,155.2,1753211
26/04/2013,154.5,156.25,151.75,152.45,919630
25/04/2013,152.4,155,151.1,154.2,2775860
23/04/2013,152.5,155.9,150.25,151.5,2010978
22/04/2013,152.55,152.85,149.05,152.1,1818475
18/04/2013,151.75,154,145.65,151.5,8819544
17/04/2013,144,151.35,143.9,149.25,3053361
16/04/2013,142.6,144.15,140.3,143.4,1876411
15/04/2013,146,147,143,143.6,1242136
12/04/2013,146,148.85,145.6,147.95,1001162
11/04/2013,148.6,149.7,145.65,147.2,1114774
10/04/2013,147.1,148.45,142.85,147.25,1821787
09/04/2013,147.9,149.75,145,146,1579527
08/04/2013,150.05,151.4,145.15,145.95,1681719
05/04/2013,147,150.85,146.05,149.95,1861200
04/04/2013,152.4,152.7,146,147,2433357
03/04/2013,156.45,157.7,152.05,152.7,2250757
02/04/2013,151.45,157.9,150.4,156.9,2367750
01/04/2013,155.95,156,149.55,151.35,2221064
28/03/2013,151.05,157.7,150.1,155.5,2517065
26/03/2013,152.2,153.2,150,151.65,1526252
25/03/2013,155.1,157.25,151.15,151.8,1741227
22/03/2013,151.35,155.65,151.35,153.95,875441
21/03/2013,153.55,158,151.1,152.2,1081764
20/03/2013,155.5,157.7,151.5,153.6,1173444
19/03/2013,162.1,163.15,154.2,155.25,1113844
18/03/2013,163,163.6,160.5,161.9,1341007
15/03/2013,166,169.2,163.75,164.6,1107961
14/03/2013,163.3,166.15,161.65,165.15,1109156
13/03/2013,163,166.65,162,163.85,1696362
12/03/2013,167,167.25,161.5,164,1542972
11/03/2013,167.25,170.25,163.8,166.45,1722341
08/03/2013,166,168.75,163.75,167.15,1978999
07/03/2013,161,165.65,158.8,165.05,2127994
06/03/2013,157.25,163.45,156.65,162.05,1858616
05/03/2013,149.6,157.8,149,156.75,1512684
04/03/2013,152,154,148.2,148.85,1378123
01/03/2013,154.5,158,152.9,153.95,859021
28/02/2013,163.05,163.9,153.25,154.85,3410240
27/02/2013,161.8,162,157.35,161.15,1289469
26/02/2013,159.8,160.5,157.6,158.8,977970
25/02/2013,163.45,164.25,159.25,161,1311723
22/02/2013,163.1,164.75,161.6,162.7,1044164
21/02/2013,168,169.9,163,163.75,1401890
20/02/2013,171.25,172.3,169.1,169.95,848185
19/02/2013,167,171.75,167,170.9,1173039
18/02/2013,165.5,168.3,163.8,167.9,964777
15/02/2013,162,165.85,161.65,165,846618
14/02/2013,165.2,168.3,162.3,163.15,1351156
13/02/2013,171.1,172.4,165.2,165.9,1199277
12/02/2013,171.2,172.7,168,170.65,826731
11/02/2013,170.2,173.45,168.35,171.8,823615
08/02/2013,174.7,175.3,168.5,169.85,1613889
07/02/2013,178.2,179,172,174.4,1985069
06/02/2013,179.4,181.75,177.4,179.15,1669386
05/02/2013,178.2,178.95,175.9,177.75,835129
04/02/2013,184.65,185.5,179.5,180.35,1252865
01/02/2013,186.85,189.8,182.9,183.65,1052248
31/01/2013,185.25,188.25,182,186.55,2183772
30/01/2013,182.85,188.65,182.85,186.8,1382703
29/01/2013,181.75,187,181.75,183.35,1295927
28/01/2013,183.3,185.9,181.35,183.05,1614215
25/01/2013,175,184.35,173.7,183.2,2546741
24/01/2013,183,183.85,177,178.2,1712994
23/01/2013,185.15,186.7,182.1,184.65,834312
22/01/2013,187.25,188.5,184.25,185.05,870649
21/01/2013,187.25,189.55,185.95,186.85,1034247
18/01/2013,190.35,191.95,185.7,187.15,1252021
17/01/2013,189.1,192,187.15,189.65,2703738
16/01/2013,193.2,196.45,189.8,190.6,2839979
15/01/2013,195.65,197.35,192.8,194,1137138
14/01/2013,194.25,197.55,193.05,196.85,937291
11/01/2013,194.35,197.5,192.65,194.4,1850923
10/01/2013,198.25,198.9,192.3,193.3,1757486
09/01/2013,201.4,201.9,195.75,196.85,994335
08/01/2013,202.65,202.95,197.65,199.7,1443315
07/01/2013,202.2,205,199.7,202.65,1822139
04/01/2013,203.8,203.8,199.1,201.7,1375959
03/01/2013,203.55,205.45,202.05,204.4,1631481
02/01/2013,200,204.8,200,202.9,2398429
01/01/2013,197,199.7,196.2,198.6,1129965
31/12/2012,194.15,197.1,194.15,195.45,779583
28/12/2012,192.25,195.5,192.25,194.95,1128649
27/12/2012,195,196.6,190.85,192.4,2347193
26/12/2012,193.25,196.8,193,193.95,1094816
24/12/2012,194.7,196.75,191.45,192.35,1320668
21/12/2012,198.05,201.5,193.05,194.7,2223547
20/12/2012,197.5,201.6,193,199.3,2185693
19/12/2012,196.5,199.9,196,198.05,1732498
18/12/2012,193.6,197.9,192.95,195,2845125
17/12/2012,185,193.5,185,193,2087403
14/12/2012,181.1,189.1,180.25,187.75,1743288
13/12/2012,188.1,189.45,180,181.05,1288223
12/12/2012,188.9,189.9,186.2,187.65,1048097
11/12/2012,189.05,190.35,185.05,187.9,1753957
10/12/2012,184,189.65,181.55,188.4,2604869
07/12/2012,193.4,193.45,186.75,187.8,1539240
06/12/2012,190.4,192.5,186.3,192,2441535
05/12/2012,181.3,190,181.3,189,3454123
04/12/2012,182.25,183,178.75,180.3,774040
03/12/2012,182.5,185,181.05,182.4,1190698
30/11/2012,178.7,183.5,178.6,182.2,1866216
29/11/2012,172.1,179.5,171.5,178.45,3232918
27/11/2012,168.7,174.45,168.7,172.45,1881284
26/11/2012,166.3,170.45,166.3,167.95,1255642
23/11/2012,167.8,168,164.25,166.05,409380
22/11/2012,167.1,168,164.15,167.3,596624
21/11/2012,165.15,166.8,164,166.3,712916
20/11/2012,166.9,169.3,162.9,163.85,1332862
19/11/2012,168.55,169.25,165,166.35,1351047
16/11/2012,169.15,171.4,167.85,168.2,1289227
15/11/2012,172,173.05,169.05,169.85,1160838
13/11/2012,174,174.7,172.85,173.55,96263
12/11/2012,173.5,175.8,172.45,174.3,605079
09/11/2012,177.6,177.9,172.5,173.2,988243
08/11/2012,174.5,178.8,173.6,178.25,1391693
07/11/2012,175.05,178.1,175.05,176.6,903698
06/11/2012,175.25,177.15,173.85,175.5,983257
05/11/2012,175.7,177.4,173.75,176.8,1312835
02/11/2012,172.7,176.3,172.45,175.8,1894962
01/11/2012,170.55,173.7,169.65,171.95,1272156
31/10/2012,165.5,171.75,165.5,171.15,1543020
30/10/2012,167.5,169.2,165.1,166.9,835315
29/10/2012,171.15,172.5,167.5,168.15,1342647
26/10/2012,167.7,170.9,167.7,169.85,1557090
25/10/2012,168.75,170.25,166.8,169.1,3129274
23/10/2012,167.25,168.8,166.1,166.85,843460
22/10/2012,167.55,168.65,166,167.55,1086972
19/10/2012,170.6,171.4,168,169.05,927085
18/10/2012,170.25,172,168.5,171.2,1169298
17/10/2012,170,170.5,167.35,169.8,1438799
16/10/2012,172.55,173.2,167.7,168.5,1322006
15/10/2012,172,173.5,171,171.9,1212802
12/10/2012,172.8,176.25,172.3,173.75,1410861
11/10/2012,170.5,174.6,168.1,173.95,1953656
10/10/2012,170.65,173.9,169.3,170.45,1565375
09/10/2012,172.25,174.6,171.2,173,1569605
08/10/2012,171,175.7,170.65,170.95,2741695
05/10/2012,175.25,177.1,145,172.15,2504976
04/10/2012,176.6,178,174.7,175.1,2062533
03/10/2012,174.5,177.45,173.5,176.55,2511266
01/10/2012,173.25,174.5,170.3,173.35,2571582
28/09/2012,171.7,174.4,170.75,171.2,2713793
27/09/2012,175.9,177.4,168.7,169.75,2756629
26/09/2012,175,178.4,174.65,175.9,1503036
25/09/2012,181.55,183.8,176.1,177.85,1647820
24/09/2012,181.85,187.7,179.65,181.05,2923548
21/09/2012,172,182,172,181.15,3699404
20/09/2012,174,174.5,169.3,171.15,1876564
18/09/2012,174.5,178.4,174.15,176.25,1976854
17/09/2012,171.25,177.85,171.25,176.25,3412349
14/09/2012,164,169.8,163.35,169.2,3650492
13/09/2012,159.5,161.35,158.6,160.15,2892125
