Date,LT-EQ O,LT-EQ H,LT-EQ L,LT-EQ C,LT-EQ V
13/04/2017,1129.67,1129.67,1114.97,1119.03,1975484
12/04/2017,1130,1141,1117.53,1135.2,2135064
11/04/2017,1116.03,1139.33,1114,1136.6,1974126
10/04/2017,1125.33,1139.4,1108.67,1116.03,2406431
07/04/2017,1116.67,1146.63,1114.07,1123.67,4096640
06/04/2017,1123.33,1134.9,1112.67,1122.13,2740817
05/04/2017,1107.33,1133.3,1098.57,1130.97,5179799
03/04/2017,1054.6,1110.67,1051.07,1107.33,6576885
31/03/2017,1034.73,1062.43,1034.73,1049.93,3543101
30/03/2017,1042,1046.67,1034.83,1038.3,2288327
29/03/2017,1036,1045.07,1033.33,1037.7,2280357
28/03/2017,1032,1038.53,1027.4,1029.5,2628959
27/03/2017,1033.27,1036.67,1025.33,1029.27,1583550
24/03/2017,1032,1038.67,1027.67,1034.13,1347656
23/03/2017,1024.67,1038.93,1012.7,1029.27,2511771
22/03/2017,1025.23,1034.5,1016.93,1019.9,3371402
21/03/2017,1033.33,1043.07,1028.67,1032.7,2415213
20/03/2017,1036,1036.93,1023.5,1025.1,1442108
17/03/2017,1047.37,1048.6,1029.43,1035.03,1927983
16/03/2017,1039.33,1050,1038.67,1047.37,2396147
15/03/2017,1038,1040,1026.8,1032.6,2408867
14/03/2017,1011.33,1045.8,1011.33,1038.73,7224810
10/03/2017,987.27,998.33,986.7,994.4,1836264
09/03/2017,981.93,988.53,976.67,984.6,1111050
08/03/2017,989.6,996.33,979.23,984.2,1424363
07/03/2017,989.33,994.37,986.3,990.93,991566
06/03/2017,978.67,992.67,978.67,990.4,821987
03/03/2017,980.9,985.57,973.33,980.23,1205019
02/03/2017,988.03,996.9,980,982.63,1920216
01/03/2017,981.33,989.9,980.77,984.1,1219412
28/02/2017,981.33,991.97,977.43,979.47,1773558
27/02/2017,996.47,1000,973.4,977.23,1553900
23/02/2017,986.67,1004,978.8,991.07,2175398
22/02/2017,988.67,992.5,981.87,984.63,1291317
21/02/2017,984,993.4,984,988.87,970616
20/02/2017,988.57,994.67,983.37,988.43,1105371
17/02/2017,980.7,990,976.67,985.33,1028691
16/02/2017,989.27,990,974.03,980.17,2071947
15/02/2017,995.13,1003.8,984.1,986.67,1952469
14/02/2017,1003.33,1004.63,990.67,995.07,926546
13/02/2017,1003.7,1006,987.7,1000.1,930047
10/02/2017,996.83,1005.43,994.83,1001.3,1300986
09/02/2017,1005.33,1007.23,984.27,993.8,1529256
08/02/2017,1003.2,1007.33,992.83,1004.57,1689792
07/02/2017,986.8,1003.2,981.43,1000.2,2499546
06/02/2017,990,1000,986.27,989.2,1526715
03/02/2017,984.33,992,971.33,987.13,1650459
02/02/2017,994.4,996,980.2,984.33,2257914
01/02/2017,965.3,996.57,964.2,993.5,3577634
31/01/2017,960,970,951.33,964.17,1894154
30/01/2017,962,978,958.67,961.87,2601585
27/01/2017,967.37,980.17,955.57,959.93,1871126
25/01/2017,949.87,969.33,946.93,966.5,2294774
24/01/2017,932.17,949.33,932,946.53,1879688
23/01/2017,941.33,942,921.27,929.03,3534069
20/01/2017,966.3,969.27,940.67,943.17,2177486
19/01/2017,968.67,975.33,963.37,966.3,1019915
18/01/2017,964,979.33,964,968.3,1538178
17/01/2017,960,973.3,960,963.83,1423841
16/01/2017,956.67,966.67,954.87,961.87,1052802
13/01/2017,973.33,973.33,954.8,959.17,1400771
12/01/2017,943.27,969.53,942.67,966.23,2707455
11/01/2017,932,945.23,930,941.57,1514451
10/01/2017,920.17,930,918.37,925,1359729
09/01/2017,928,931.97,917.8,920.43,819485
06/01/2017,930,935.8,925.07,927.3,1462913
05/01/2017,921.5,930,918.67,928.2,2781498
04/01/2017,916.67,920.9,913.67,917.73,2144739
03/01/2017,906.67,916.67,901.47,911.47,1363398
02/01/2017,904.03,912.67,899.43,906.4,1476812
30/12/2016,896.67,903.67,896,899.4,1280979
29/12/2016,894.37,902.67,886.93,892.8,2010627
28/12/2016,904.67,908.83,897.33,899.97,1294265
27/12/2016,893.33,906.33,886.07,903.73,1222356
26/12/2016,890.4,896.67,878.9,891.73,1198728
23/12/2016,877.17,894.67,868.33,891.63,2136648
22/12/2016,893.83,896,874.7,876.43,1357563
21/12/2016,905.47,907.03,893.33,894.67,950225
20/12/2016,896.67,907.47,896.1,903.67,1177779
19/12/2016,905,906,894.37,896.63,1148169
16/12/2016,904.2,909.67,901.37,907.07,1577426
15/12/2016,899.83,911.4,899.33,904.57,900524
14/12/2016,921.27,921.27,904.73,906.63,1360938
13/12/2016,910.67,919.27,910.13,917.13,2168126
12/12/2016,906.67,916.6,904.07,909.97,1636280
09/12/2016,915.27,915.53,904.67,908.13,1211255
08/12/2016,910.1,917.17,907.87,911.3,1388843
07/12/2016,912,916.73,900,902.53,1557765
06/12/2016,905.43,916,905.2,908.1,1771910
05/12/2016,906.8,909.87,899.4,904.1,1062822
02/12/2016,918.67,919.73,906,907.9,1217828
01/12/2016,924.27,935,915.2,925.57,2151998
30/11/2016,910,927.5,900,921.83,4335632
29/11/2016,904.67,913.13,899.37,901.63,1741328
28/11/2016,913.63,914.8,900,904.63,1777818
25/11/2016,905.2,916.8,890.93,913.8,3065825
24/11/2016,902.6,910.6,893.33,899.77,4315370
23/11/2016,904.67,923.33,898.67,904.83,7493139
22/11/2016,905.5,906.67,869.67,886.37,3084870
21/11/2016,919.13,919.13,893.33,898.6,1962840
18/11/2016,914.67,921.57,907.33,913.63,1654947
17/11/2016,918.8,922.67,906.67,914,1377642
16/11/2016,924.87,925.53,900.67,917.03,3299711
15/11/2016,919.33,938.33,908.83,913.53,3958053
11/11/2016,931.27,939.33,924,925.87,2518286
10/11/2016,933.7,951.33,933.7,941.4,2766432
09/11/2016,880,939.4,863.4,926.97,4757399
08/11/2016,937,937.33,922.67,931.47,1881726
07/11/2016,950,954.47,928.23,932,2158653
04/11/2016,951.27,956.27,931.27,946.53,18639006
03/11/2016,961.43,977.77,961.33,962.8,1411943
02/11/2016,965.2,970,957.67,965.77,1493444
01/11/2016,987.33,987.37,973.33,975.43,947159
30/10/2016,986.67,991.27,980,983.5,199379
28/10/2016,980.67,989.93,975.33,987.13,1212981
27/10/2016,986.5,988.6,971.4,983.53,2440679
26/10/2016,986.47,992.67,980.37,988.2,867620
25/10/2016,996.67,999.57,985.8,989.4,838206
24/10/2016,1011.1,1013.33,991.2,995.1,1517036
21/10/2016,1002.67,1009.4,995.4,1007.23,1670799
20/10/2016,997.33,1005,988.37,1002.43,1502340
19/10/2016,992.17,1000.67,984.03,994.03,2146896
18/10/2016,971.8,994.6,967.37,992.17,1983014
17/10/2016,983.27,984.67,960.67,965.3,2140920
14/10/2016,962.67,984.93,959.07,983.23,2632323
13/10/2016,959.27,965,954.2,958.93,2659995
10/10/2016,973.97,976.93,964.7,966.67,875912
07/10/2016,968.67,973.27,960.67,971.3,1098752
06/10/2016,976,978.3,964,969.67,1627376
05/10/2016,973.33,974.6,960.77,969.3,2059848
04/10/2016,984.53,986.37,962.23,966.1,2289638
03/10/2016,958.7,983.17,956.8,980.47,2181719
30/09/2016,956.67,960.37,941,955.43,3497865
29/09/2016,974.4,979.33,946.97,958.4,3040346
28/09/2016,961.33,978,958.97,970.6,2393219
27/09/2016,980.03,984.2,954.3,957.6,2819210
26/09/2016,994.67,1007.97,974.4,977.13,2122145
23/09/2016,1003.33,1011.67,993.73,998,3121781
22/09/2016,993.33,1002.67,984.67,999.97,1952951
21/09/2016,986.67,991.93,977.53,981.4,1337072
20/09/2016,985.33,989.57,979.03,983.97,1097205
19/09/2016,984,993.33,976,986.53,942540
16/09/2016,984.73,999.33,979,982.13,2112272
15/09/2016,983.4,984.7,971.43,980.17,1126283
14/09/2016,975.47,988,970.73,983.53,1718754
12/09/2016,992,994.4,973.27,975.47,1953572
09/09/2016,1026.67,1027.4,1006.67,1011.8,2262933
08/09/2016,1017.03,1030.63,1014.1,1026.33,1692185
07/09/2016,1015.13,1027.63,1006.67,1012.17,2648264
06/09/2016,1008.13,1016.17,1002.1,1010.93,1960860
02/09/2016,1004.73,1008.33,991.2,1003.37,1755506
01/09/2016,1008.67,1011.7,1001.37,1004.73,1905767
31/08/2016,983.33,1011.97,980.2,1008.63,4152240
30/08/2016,978.67,985.2,971.9,983.77,2598309
29/08/2016,954.67,975.83,946.13,973,2094230
26/08/2016,970,973.3,946.93,951.47,2788650
25/08/2016,984.07,988.87,967,969.77,2616155
24/08/2016,983.33,992.3,976.7,982.33,1230627
23/08/2016,995.1,996.47,975.47,984.77,1273490
22/08/2016,996.67,1002.67,986,995.1,1837995
19/08/2016,992,998,986.43,996.23,1392251
18/08/2016,994,999.13,986.67,988.07,1780733
17/08/2016,1002.5,1009.5,994,1001.67,1384653
16/08/2016,995.97,1008.43,981.33,1004.23,2610843
12/08/2016,986,1003.8,985.67,994.6,1659132
11/08/2016,983.37,986,975.23,983.13,2240372
10/08/2016,1000.9,1002.67,984.23,988.8,1683261
09/08/2016,1006.6,1006.67,991.6,1000.63,1865400
08/08/2016,1013.33,1016.43,998.07,1004.77,1403924
05/08/2016,986.9,1011.17,985.33,1008.13,2805629
04/08/2016,997.33,997.33,973.6,979.43,2254337
03/08/2016,1005.33,1011.43,980.33,985.73,2619659
02/08/2016,997.33,1009.2,993.5,1002.23,2410914
01/08/2016,1039.37,1057.33,993.33,995.8,9155450
29/07/2016,1060,1062.3,1033.33,1039.23,4228011
28/07/2016,1069.33,1071.07,1040.93,1051.5,2811581
27/07/2016,1064.2,1076.67,1057.77,1068.1,2467013
26/07/2016,1059,1065.33,1054.07,1061.8,1729184
25/07/2016,1048,1059.2,1042,1057.27,2209775
22/07/2016,1040.07,1051.93,1035.03,1049.33,1877207
21/07/2016,1050,1050,1034.67,1038.37,1678212
20/07/2016,1048.67,1057.33,1045.7,1047.23,1790912
19/07/2016,1048,1055.67,1041.07,1048.53,1926168
18/07/2016,1058.67,1069.1,1043.33,1049.6,1855422
15/07/2016,1044.07,1063.33,1038.1,1057.23,2428458
14/07/2016,1039.3,1047.3,1028.67,1042.97,1909637
13/07/2016,1045.4,1046.53,1028.73,1034.27,2036055
12/07/2016,1045.2,1047.83,1031.3,1045.33,2383049
11/07/2016,1038.67,1047.47,1036.37,1039.87,1815518
08/07/2016,1036.63,1037.43,1014.7,1021.77,1915601
07/07/2016,1050.67,1054.63,1033.77,1036.33,2084571
05/07/2016,1044.2,1054.67,1034.67,1050.73,2636760
04/07/2016,1033.33,1051.33,1032.23,1045.4,2718053
01/07/2016,1003.2,1030,1000.47,1028.43,3497924
30/06/2016,992.13,1003.27,989.93,997.67,3960569
29/06/2016,990.8,995.33,984.83,988.8,2000546
28/06/2016,979.13,994.33,978.67,982.7,2342135
27/06/2016,952.63,979.6,952,977.83,2560092
24/06/2016,965.67,978.67,934,953.73,6840803
23/06/2016,991.4,1005.3,982.27,999.07,2053992
22/06/2016,997.33,1002,986.8,994.37,1813926
21/06/2016,1006.67,1007.27,993.67,996.53,1195079
20/06/2016,975.6,1006.67,973.53,1004.7,2975367
17/06/2016,996.33,1001.9,981.93,986.83,2653944
16/06/2016,1006,1006,985.33,996.13,2447025
15/06/2016,976,1011.33,975.67,1009.2,2960616
14/06/2016,978.67,982.17,970.07,973.7,1689317
13/06/2016,980,982.6,970.2,977.43,2209358
10/06/2016,988.2,1003.33,984.2,991.8,2152997
09/06/2016,1007.53,1009.13,991.4,994.3,1813730
08/06/2016,996.8,1009.8,993.43,1007.47,3325263
07/06/2016,983.33,1000,974.2,991.93,3348536
06/06/2016,975.2,982.23,974.03,978.8,1901931
03/06/2016,984.67,990.63,970.67,973.73,2250341
02/06/2016,973.33,988.47,961.1,984.83,3103587
01/06/2016,980.03,989.43,974.07,976.7,2486295
31/05/2016,990.8,991.4,978.13,982.37,3809606
30/05/2016,979.93,997.63,977.43,991.4,3487940
27/05/2016,982.67,991.57,968,983.27,5885741
26/05/2016,936,989.93,926.67,982.77,20691908
25/05/2016,840,865.77,834.03,861.07,3721571
24/05/2016,827.47,832.4,815.53,828.1,1858491
23/05/2016,842.43,843.9,825.33,827.47,2198760
20/05/2016,848,853.13,834.07,836.73,1672559
19/05/2016,869.33,872,840.03,844.07,2005083
18/05/2016,856.93,874.8,851.37,873.23,2603508
17/05/2016,859.33,872.67,856.43,860.73,2223566
16/05/2016,861.2,864,845.83,855.5,2410952
13/05/2016,873.33,876.67,853.63,857.67,2103743
12/05/2016,883.4,893.27,874.17,877.4,1553274
11/05/2016,866.57,889.33,863.33,885.17,4603557
10/05/2016,863.33,881.8,858.67,880.03,3676146
09/05/2016,842.67,864.6,842.13,863.03,2788514
06/05/2016,847.33,848.27,836,840.3,1610382
05/05/2016,829.67,855,829.47,849.23,2821256
04/05/2016,831.37,838.6,826.67,831.2,1644345
03/05/2016,837.33,855.43,830,834.27,2525150
02/05/2016,830.67,837.33,824,833.83,1344315
29/04/2016,840.1,844.07,830.33,836.4,1689374
28/04/2016,851.33,855.27,835.6,839.7,2789970
27/04/2016,854,859.17,847.37,850.97,1557686
26/04/2016,840.73,855.63,840.23,854,1877685
25/04/2016,846.67,851.73,838.07,843.67,2128689
22/04/2016,833.33,846,827.67,843.4,2008374
21/04/2016,846.47,850,830.7,834.63,1723544
20/04/2016,838,845.3,832,843.97,2522849
18/04/2016,822.07,837.97,806.03,835.33,2644515
13/04/2016,824,835.33,819.4,823.27,4955906
12/04/2016,810,823.27,804.7,814.93,2837052
11/04/2016,797.33,810.6,790.4,808.9,2529935
08/04/2016,789.33,798,787.33,794.83,1565039
07/04/2016,805.33,806.63,785.2,788.6,2707580
06/04/2016,799.4,810,788.33,807.9,2583834
05/04/2016,818.93,823.17,793.37,796.77,3151113
04/04/2016,826.6,833.33,814.4,823.9,1740162
01/04/2016,808,832.2,808,825.27,2539944
31/03/2016,817.3,820,807.67,811.13,4945964
30/03/2016,805.33,821.27,801,818.7,2874000
29/03/2016,805.33,810.7,793.33,795.97,2703179
28/03/2016,827.33,830.8,798.7,804.23,3717456
23/03/2016,826.67,832.67,820.2,828.37,2438136
22/03/2016,822.67,830,814.67,824.87,2979816
21/03/2016,800.67,821.7,796.23,818.77,3575447
18/03/2016,799.33,802,793.4,799.53,2566830
17/03/2016,798.67,803.33,789.63,795.5,3872654
16/03/2016,791.33,794.47,776.6,788.8,2704712
15/03/2016,792.47,798.57,783.7,787.17,2444159
14/03/2016,798,804.43,785.13,789.47,2726301
11/03/2016,792.63,801.33,780.87,790.43,2996378
10/03/2016,809.33,814.33,787.5,790.77,2932767
09/03/2016,788.27,813.33,785.33,808.57,3121142
08/03/2016,800.67,808,782.13,791.63,3022782
04/03/2016,810,815.97,791.33,795.47,3438969
03/03/2016,765.93,807.47,756.3,804.73,5552958
02/03/2016,762,767.27,755.47,758.6,3652203
01/03/2016,724.67,752.67,720.67,749.3,3647114
29/02/2016,742.67,749,702.03,717.33,5500994
26/02/2016,728.33,745,728.2,740.43,2277972
25/02/2016,745.33,746.67,721.33,724.3,2655282
24/02/2016,748,753.33,740,741.93,1816151
23/02/2016,770.17,770.67,750.07,753.43,2045679
22/02/2016,766.67,778.83,760.13,766.5,2054481
19/02/2016,764.1,779.27,754.27,767,3036894
18/02/2016,756.27,783.3,755.33,766.43,5457168
17/02/2016,737.07,755.8,721.43,748.3,3479412
16/02/2016,771.93,771.93,732.87,736,3548741
15/02/2016,714.87,769.8,709.7,766.27,5939226
12/02/2016,733.07,735,677.37,702.43,6160241
11/02/2016,745.8,750.17,719.33,728.27,4395021
10/02/2016,738.47,753.33,735.33,747.07,3203877
09/02/2016,743.33,751.97,734.93,742.8,2523125
08/02/2016,760.67,771.9,746.93,753.53,2539247
05/02/2016,761.2,768,751.03,759.93,4000880
04/02/2016,746,766.57,745.47,757.13,5956550
03/02/2016,737.87,746.67,728.2,739.2,3731595
02/02/2016,749.33,763.33,740.67,747.93,4505643
01/02/2016,750,772.63,740.07,748.03,7053951
29/01/2016,716,739.33,713.47,734.43,4848987
28/01/2016,734,735.67,713.33,716.33,5794727
27/01/2016,748,748,731.77,738.53,2618145
25/01/2016,767.33,771.9,739.27,742.77,2472816
22/01/2016,743.93,763.33,740.2,761.47,3694869
21/01/2016,753.33,758.4,727.4,735.13,3802062
20/01/2016,733.97,748.33,718.23,744.07,5856755
19/01/2016,722.87,755,712.73,748.63,4372536
18/01/2016,737.33,740,716,722.37,4166633
15/01/2016,759.93,761,733.33,738.6,3987867
14/01/2016,756.27,770,740.07,756.43,5099718
13/01/2016,796,796,752.07,771.17,5619939
12/01/2016,790.9,800,782.17,786.1,4095195
11/01/2016,774.67,789.93,763.37,782.23,4304283
08/01/2016,810.07,811.27,783.33,786.07,5356013
07/01/2016,818.77,818.9,800,804.27,4689761
06/01/2016,839.33,839.87,823.33,824.57,2728635
05/01/2016,841.87,846,835,837.93,2470134
04/01/2016,857.33,859.97,835.53,837.3,2767263
01/01/2016,852.67,860.67,848.37,859.47,1127733
31/12/2015,857.33,857.7,848.1,850.3,4649736
30/12/2015,862.33,865.33,854.33,855.67,1811727
29/12/2015,866.67,867.33,856.87,859.7,2280092
28/12/2015,864.77,866.8,858.77,863.43,2357763
24/12/2015,864.53,867.67,857.53,863,2227448
23/12/2015,858.67,866,855.33,860.67,2420180
22/12/2015,860.67,864.6,850.67,853.47,2622500
21/12/2015,857.63,865.13,856.33,860.2,1760169
18/12/2015,861.23,872.39,856.06,858.27,3934995
17/12/2015,859.33,866.47,854.37,864.13,3764286
16/12/2015,860.5,866,850.67,853.93,3351053
15/12/2015,850,859.53,843.39,855.47,3333246
14/12/2015,856.27,861.56,843,849.6,4010256
11/12/2015,874.07,875.83,851.03,857.17,4114019
10/12/2015,873.06,878.5,867.33,873.97,2893311
09/12/2015,880.07,883.3,865.6,867.13,3327683
08/12/2015,891.97,893.33,876,881.4,2217839
07/12/2015,896.97,901,890.73,894.1,1649015
04/12/2015,893.7,900.87,892,893.23,2201156
03/12/2015,900.33,909.93,896.17,898.57,1776231
02/12/2015,912,916,901.23,902.67,1781222
01/12/2015,916.67,921.93,907.03,909.9,1377125
30/11/2015,909.9,922.63,909.33,916.4,3613391
27/11/2015,890.93,911.67,890.67,910,3462969
26/11/2015,899.83,902.87,886.77,888.43,4076958
24/11/2015,908.67,912.6,891.67,894.37,2611854
23/11/2015,913.33,922.6,910.03,912.6,2178065
20/11/2015,908.27,915.6,896.33,911.23,2543666
19/11/2015,905.33,910,900.07,905.97,1806705
18/11/2015,902.67,912.67,894,896.3,2537498
17/11/2015,912.33,915,896.67,901.17,2795228
16/11/2015,886.33,908.53,884,904.77,3453009
13/11/2015,906,906,886.67,887.47,2728916
11/11/2015,909.33,912.6,904.67,910.57,636501
10/11/2015,903.37,911.67,895.33,898.93,3552917
09/11/2015,900,909.33,887.4,906.03,3894881
06/11/2015,915.33,924.33,914.73,918.17,2817822
05/11/2015,913.33,919.7,909.33,912.63,3723428
04/11/2015,925.33,925.33,910,912.07,3886505
03/11/2015,931.27,931.27,911.73,915.53,5215916
02/11/2015,933.33,936,916.17,925.77,7422959
30/10/2015,982,998.47,933.33,940.5,11414433
29/10/2015,996.67,997.3,977.73,980.5,2901602
28/10/2015,993.27,999.33,988.67,995.17,2522211
27/10/2015,1003.4,1015.33,993.4,996.5,3801230
26/10/2015,1013.37,1020,1002.67,1005.63,2636010
23/10/2015,1041.37,1046.57,1004.17,1006.87,4297068
21/10/2015,1050.63,1051.7,1030.7,1033.63,2086109
20/10/2015,1057.13,1064.53,1045.4,1049.03,2194296
19/10/2015,1071.93,1073.33,1050.2,1053.87,1893249
16/10/2015,1043.67,1072.6,1035.03,1069.97,2580713
15/10/2015,1033.43,1042.33,1030.07,1040.33,1884302
14/10/2015,1025.93,1035.93,1023.37,1026.9,1693611
13/10/2015,1040,1044.47,1021.67,1030.53,1813896
12/10/2015,1036.67,1044.17,1033,1036,1188326
09/10/2015,1031.53,1043.3,1025.33,1030.93,2046471
08/10/2015,1028.67,1032.6,1013.63,1022.47,1634403
07/10/2015,1033.33,1037.27,1026.67,1029.83,1399029
06/10/2015,1042.47,1042.47,1026.33,1036.57,3646412
05/10/2015,1002.73,1036,1002.73,1033.77,3955770
01/10/2015,988.67,996.43,974.73,993.4,2706872
30/09/2015,976.53,979.33,964.27,977.5,3287628
29/09/2015,946.67,976.67,941.57,964.17,4576866
28/09/2015,976,979.37,950.4,953.37,3741878
24/09/2015,991.6,991.6,973.33,974.97,3337754
23/09/2015,982,1002.67,964.83,996.87,4148463
22/09/2015,1040.2,1041.27,986.83,989.97,4925387
21/09/2015,1020,1038.23,1018.33,1033.5,2421045
18/09/2015,1040.67,1056,1023.37,1027.07,3023723
16/09/2015,1048,1048.4,1023.47,1032.47,3774323
15/09/2015,1070.67,1076.27,1033.33,1038.77,4171896
14/09/2015,1071.1,1079.33,1058.67,1070.63,1564112
11/09/2015,1083.33,1086.4,1061.7,1068.63,2370705
10/09/2015,1047.6,1083.33,1036.97,1076.9,2940453
09/09/2015,1057,1065,1040,1061.67,3469865
08/09/2015,1010,1046,993.33,1043,2772254
07/09/2015,1026.37,1034,1002.67,1006.33,1831632
04/09/2015,1039.27,1043.13,1013.33,1022.57,3262709
03/09/2015,1028.2,1048,1025.07,1045.87,3510200
02/09/2015,1056,1056,1013.3,1018.43,4657151
01/09/2015,1053.33,1058,1025.67,1038.6,4791089
31/08/2015,1078,1086.67,1066,1068.6,2546174
28/08/2015,1093.27,1103.33,1070.13,1077.63,3557331
27/08/2015,1086.67,1092,1060.07,1080.03,6486767
26/08/2015,1085.27,1095,1056.4,1061.47,3418868
25/08/2015,1099.97,1110.33,1050,1083.1,5436566
24/08/2015,1132,1132,1070,1087.7,4809893
21/08/2015,1170,1170,1150,1160,3087905
20/08/2015,1196.67,1212.67,1176,1187.9,2032938
19/08/2015,1199.93,1213.33,1190.67,1209.8,1626092
18/08/2015,1195.47,1209.97,1188.73,1200.1,2073873
17/08/2015,1195.27,1200,1177.03,1186.9,1508726
14/08/2015,1185.83,1203.17,1166.7,1199.67,1955958
13/08/2015,1175,1195.97,1165.33,1173.43,3626171
12/08/2015,1195.03,1195.13,1168,1175,2478813
11/08/2015,1214.8,1216.6,1188,1200.77,1658853
10/08/2015,1221.03,1229.47,1204.07,1213.83,2166975
07/08/2015,1220,1229.33,1210.73,1222.3,2368350
06/08/2015,1184.73,1224.53,1183.33,1220.5,2809791
05/08/2015,1183.17,1194.6,1179.4,1186.4,1552152
04/08/2015,1186.67,1196.53,1172.67,1183.17,2105219
03/08/2015,1140.03,1189.33,1136.03,1186.27,4953312
31/07/2015,1189.67,1210.57,1177.33,1194.17,2882673
30/07/2015,1203.33,1206.67,1178.97,1182.5,2621204
29/07/2015,1177.87,1198.97,1166.7,1193.53,1687712
28/07/2015,1166.67,1181.33,1162.43,1172.63,1856447
27/07/2015,1198.07,1198.67,1158.57,1162.23,3556781
24/07/2015,1223.33,1224.63,1198.03,1201.57,1986279
23/07/2015,1240,1243.03,1215.33,1220.7,2011395
22/07/2015,1229.07,1245.33,1220.7,1236.3,1643225
21/07/2015,1246.6,1255.33,1225.4,1229.97,1305582
20/07/2015,1248.67,1253.27,1233.33,1244.87,1654725
17/07/2015,1247.27,1258.67,1242.7,1247.73,2513529
16/07/2015,1246.67,1251.33,1238,1245.37,2124407
15/07/2015,1243.33,1253.33,1241.63,1246.27,1757511
14/07/2015,1239.8,1247.97,1234.07,1238.37,1669578
13/07/2015,1250.93,1253.33,1229.33,1238.47,2160398
10/07/2015,1233.33,1253.33,1233.03,1250.93,2696910
09/07/2015,1210.17,1234,1210.17,1232.6,2888309
08/07/2015,1193.33,1209.8,1180,1204.3,2385891
07/07/2015,1211.3,1216,1196.8,1207.57,1728983
06/07/2015,1183.37,1214.33,1183.33,1210.7,2029512
03/07/2015,1200,1216.67,1195,1204.87,1830951
02/07/2015,1208,1212,1194.67,1200.23,1335758
01/07/2015,1188.63,1212.67,1188.63,1207.8,2471292
30/06/2015,1190.4,1205.93,1178.67,1188.53,3076677
29/06/2015,1164.67,1196.67,1146,1193.7,3110303
26/06/2015,1202.4,1202.67,1183.33,1187.13,1818054
25/06/2015,1160.07,1211.33,1160.07,1206.5,4201746
24/06/2015,1178.67,1183.13,1163.33,1168.83,1816593
23/06/2015,1160.67,1181.33,1158.33,1177.7,2350728
22/06/2015,1150,1159.33,1144.37,1155,1613481
19/06/2015,1150,1161.4,1138.17,1144.07,2126232
18/06/2015,1143.33,1153,1139.17,1144.77,2842160
17/06/2015,1124,1148.33,1117.33,1140.57,3984108
16/06/2015,1113.33,1123.33,1103.9,1118.27,2043630
15/06/2015,1110.13,1129.6,1101.33,1112.27,1700772
12/06/2015,1116.4,1122.13,1100,1104.97,1835109
11/06/2015,1143.27,1149.63,1113.5,1117.43,2981295
10/06/2015,1114,1145.27,1113.33,1137.37,2389308
09/06/2015,1117.3,1123.87,1104,1111.27,1416731
08/06/2015,1122.47,1137.33,1114.07,1119.17,2129532
05/06/2015,1106.67,1136,1105.83,1122.4,2404830
04/06/2015,1105.33,1120,1097.03,1108.3,1967171
03/06/2015,1116.67,1125.03,1096,1102.43,3209997
02/06/2015,1140.67,1145.2,1111.33,1115.7,4373604
01/06/2015,1116,1139.33,1095.33,1137.03,5386808
29/05/2015,1087,1113.17,1083.8,1102.97,4191569
28/05/2015,1091.4,1093.9,1070,1084.5,2633246
27/05/2015,1080,1097.27,1072.83,1090.27,1575588
26/05/2015,1091.13,1091.13,1072.33,1078.93,2059530
25/05/2015,1099.87,1099.87,1083.33,1086.83,1397435
22/05/2015,1093.33,1108,1088.53,1102.3,2647665
