Date,RELINFRA-EQ O,RELINFRA-EQ H,RELINFRA-EQ L,RELINFRA-EQ C,RELINFRA-EQ V
07/08/2012,515,526.3,512.4,520.5,2182922
06/08/2012,512,521.45,510.5,514.35,1846150
03/08/2012,504,507.9,493.1,504,1707045
02/08/2012,504.3,517.25,504.3,510.35,1751868
01/08/2012,494.25,513.4,490.15,509,2221771
31/07/2012,501.55,503.25,482.5,494.65,2028523
30/07/2012,478.25,502.6,478.25,499.9,1986596
27/07/2012,486.5,494.3,467.65,474.25,2293787
26/07/2012,494.25,497.3,470.25,476.45,3155851
25/07/2012,505.3,509.45,490.85,492.9,1908571
24/07/2012,507,515.95,505.1,508.5,1715954
23/07/2012,516.5,520.9,503.55,506.2,1838205
20/07/2012,524.25,534.4,520.1,526.1,1411118
19/07/2012,534.5,537,522.9,528.4,1407010
18/07/2012,519,533.7,510.7,528.75,2475899
17/07/2012,536,538.6,515.7,517.7,1982587
16/07/2012,544.7,547,531,534.65,1661802
13/07/2012,556.35,559.4,544.1,546.85,1515357
12/07/2012,550,557.9,541.5,553.65,1834195
11/07/2012,566.3,568.5,553.85,555.5,1799317
10/07/2012,551.5,572.85,550.3,569.25,2149387
09/07/2012,560,560.25,547,551.15,1681950
06/07/2012,576,576.2,563.5,570.85,1549672
05/07/2012,571,579.4,568.25,575.05,1566977
04/07/2012,568,574.6,565,572.7,2023810
03/07/2012,561.7,568,558,564.5,2319768
02/07/2012,561.75,564.8,552.7,556.7,2228635
29/06/2012,545.25,560.45,545.25,558.25,2476238
28/06/2012,547.95,548.65,529.1,535.7,1955136
27/06/2012,548.75,552,540.85,544.8,2461997
26/06/2012,531.15,539.25,527.3,534,1988073
25/06/2012,539.75,549.7,527.35,529.65,2657572
22/06/2012,528.15,543.25,523,537.2,4368370
21/06/2012,510.5,538.05,509.1,534.9,2940016
20/06/2012,508,519.5,506,514.95,2445940
19/06/2012,496.9,508.95,491.75,505.7,3559248
18/06/2012,527,535,498.5,503,3266602
15/06/2012,505,524,502.1,520.75,2962844
14/06/2012,513.2,517,497.05,500.05,2265053
13/06/2012,525,529.9,513.25,517.05,3261430
12/06/2012,501.55,526,499.35,523.2,4104035
11/06/2012,512.4,529.95,500.2,510.35,3846174
08/06/2012,478,507.85,474.2,503.5,6143482
07/06/2012,476.6,488.6,461.75,483.3,4113645
06/06/2012,455.6,473,454,470.7,2602209
05/06/2012,444.65,457,442.2,450.15,2629357
04/06/2012,424.9,444.3,416.25,437.85,1746890
01/06/2012,449.2,452.8,427.5,430.2,1765481
31/05/2012,452,458.6,446.1,448.9,1860902
30/05/2012,469.8,469.8,453.65,455.25,1357930
29/05/2012,475.95,477.55,465.15,472.7,1814088
28/05/2012,465.65,479.5,465.65,473.95,2321593
25/05/2012,450.3,472,450.3,463.5,3461825
24/05/2012,440.25,456.7,433.85,454.75,2481781
23/05/2012,439.95,449.2,432.6,438.2,1830668
22/05/2012,460,460.85,440.7,442.75,1819134
21/05/2012,442,460.7,441.65,453.8,2296422
18/05/2012,428.5,442,422.65,436.8,2198090
17/05/2012,457,463.5,434.85,437.55,2276501
16/05/2012,459.25,460.5,448,452.05,1629997
15/05/2012,455,475.9,455,468.8,1942729
14/05/2012,474,479.8,455.85,460.85,1590373
11/05/2012,471,484,464.1,473.05,1948619
10/05/2012,475,491.95,470.25,475.25,1871088
09/05/2012,481.25,493.95,468.25,474.4,1980751
08/05/2012,512.9,518,480.6,488.75,1977621
07/05/2012,483,516,477.15,512.45,1990280
04/05/2012,509,513.35,491.1,494.55,1605990
03/05/2012,519.3,522.25,510.2,514.35,1274466
02/05/2012,530.1,537.8,522,524.3,1611369
30/04/2012,512.2,533.9,512.2,527.7,1990929
27/04/2012,511.15,524.8,503.5,510.95,1930561
26/04/2012,529.55,530.95,513.75,515.85,1833616
25/04/2012,536.6,539.5,515.4,526.25,2065213
24/04/2012,529.8,539.25,522.3,534.55,1812403
23/04/2012,553.95,562.6,522.1,527.6,1625844
20/04/2012,561.1,564.85,548,553.8,1944234
19/04/2012,581.3,582.2,561.5,566.3,2299485
18/04/2012,590,594,577,579.75,2179667
17/04/2012,549.9,587.45,548,585.7,2869833
16/04/2012,540.75,555.3,538.05,550.95,1625782
13/04/2012,558.8,573.35,541.25,546,2632157
12/04/2012,556,564.4,547.2,553.6,2101805
11/04/2012,567,567,543.65,550.8,3189289
10/04/2012,585.3,588,563.6,573,2290853
09/04/2012,594.4,594.7,578,580.4,1441271
04/04/2012,610,610.05,595.1,600.55,1407169
03/04/2012,618.1,621.7,608.8,613.3,1891250
02/04/2012,588.95,617.5,587,613.25,2662756
30/03/2012,572.1,588.5,572.1,587.25,1601266
29/03/2012,557.5,571.45,554.25,567.5,2132731
28/03/2012,580,582.3,564.55,568.05,1786282
27/03/2012,592.85,597.9,576.15,581.65,2600928
26/03/2012,594.4,603.6,577.2,582.55,2315207
23/03/2012,589.5,605.9,580.6,594.95,3049657
22/03/2012,620.5,634.5,578,586.3,3806512
21/03/2012,592,625.5,583.9,620.55,3066256
20/03/2012,592.8,603,570.45,593.65,3764145
19/03/2012,633,637.15,589,593.9,2593097
16/03/2012,639.7,659.4,627.35,632.95,3137836
15/03/2012,650.1,652.25,628.55,634.95,1960640
14/03/2012,658,667.9,654,657.35,2342254
13/03/2012,658.1,661.8,646.2,649.95,2644035
12/03/2012,649,656.9,632,653.2,2767076
09/03/2012,637.35,647.7,623.25,639.45,3051089
07/03/2012,614.25,636.6,604,628.75,5129530
06/03/2012,663,679.75,612.65,618.35,8081485
05/03/2012,623,677,623,657.55,7950223
02/03/2012,609.5,625,597.5,615.2,4285375
01/03/2012,592.1,615.8,581.2,610.2,3867514
29/02/2012,615,625.6,583.05,593.9,3541929
28/02/2012,544.1,614,544.1,601.8,3456451
27/02/2012,583.8,586,535,541.2,2018782
24/02/2012,604,614.5,578.1,584.55,2269684
23/02/2012,616.9,621.9,586,601.85,3531002
22/02/2012,645.75,651.75,608.2,614.2,2706273
21/02/2012,618.9,642.85,613.1,640.05,2170386
17/02/2012,638.9,653.65,601.3,617.4,3371965
16/02/2012,622.2,649,620.65,631.1,3447206
15/02/2012,623,633.8,618.1,626.6,2381936
14/02/2012,601.65,621.75,597.3,615.85,3498460
13/02/2012,574.7,604.9,566.25,601.65,2832792
10/02/2012,588,593.45,566,572.45,2181750
09/02/2012,592.5,598.9,583.3,592.85,3064028
08/02/2012,556.95,596.8,553,590.75,3726112
07/02/2012,559.8,562.45,542.7,552.1,2460075
06/02/2012,562.8,569.55,540.1,549.2,2634328
03/02/2012,558,564.5,546.25,557.05,2572767
02/02/2012,554.9,563.9,535.5,554.4,2992733
01/02/2012,538,552.7,532.9,550.3,2456070
31/01/2012,520,539.7,511.3,535.85,2698355
30/01/2012,526.5,541,506.85,514.8,3003354
27/01/2012,519,534,503,529.9,4099900
25/01/2012,481.25,518,476.2,513.8,4639237
24/01/2012,472.2,492.45,466.35,479.55,2769720
23/01/2012,473,492.85,467.7,471.15,2512581
20/01/2012,491.4,496,466.85,480.3,3826214
19/01/2012,448.95,489.8,446.7,485.6,5829840
18/01/2012,430.25,446.6,426.9,442.7,2420358
17/01/2012,412.25,434,412.25,428.6,2215171
16/01/2012,406.8,414.3,399.3,409.4,1471239
13/01/2012,407.9,426.5,405.1,410.8,3562841
12/01/2012,403.8,411,397.05,403.7,1290563
11/01/2012,399.85,412.5,395.6,404.6,2236567
10/01/2012,382.95,404.5,381.05,399.1,2495163
09/01/2012,375,385.75,365.7,379.35,2062111
06/01/2012,355,394,347.3,378.35,3577116
05/01/2012,360.5,365.3,354.1,359.95,889699
04/01/2012,353,362.7,347.1,359.25,1031865
03/01/2012,339.7,353.4,337.3,351.85,1047941
02/01/2012,342.9,343.95,328.3,334.3,1148555
30/12/2011,348.8,351.9,338,340.8,1079291
29/12/2011,356,360.2,342.1,344.15,1080202
28/12/2011,367.7,369.6,356.95,358.6,802679
27/12/2011,373.5,379.5,364.6,369.45,1292598
26/12/2011,360,370.35,359.25,367.55,596529
23/12/2011,364.3,371.1,356.2,360,1065116
22/12/2011,352,363.8,344.15,360.25,1110253
21/12/2011,356.9,357.8,339.55,353.75,1315423
20/12/2011,352,357.4,343.3,346.7,1836780
19/12/2011,346,354.05,335.65,351.8,1121916
16/12/2011,360.25,369,342.35,349.5,1270004
15/12/2011,353.05,365.05,348.15,358.5,1748239
14/12/2011,376,379.7,361,362.7,1134972
13/12/2011,379.2,384.45,371.6,377.35,1195663
12/12/2011,394,398.45,383.05,385.4,2006672
09/12/2011,392.9,396.25,385.25,387.9,1126231
08/12/2011,416.1,417.95,395.25,398.75,1988239
07/12/2011,412.2,421.3,410.05,418.85,1339531
05/12/2011,411.8,418,406.25,409.7,1262733
02/12/2011,406,414.55,401.35,413.4,1816498
01/12/2011,415.65,418.1,404.25,405.9,1411775
30/11/2011,408,416.4,401.25,404.35,1559760
29/11/2011,413.85,414.95,405,409.95,1723067
28/11/2011,403.8,411.35,401,407.25,870297
25/11/2011,393.5,407.8,391.3,396.1,1460607
24/11/2011,394.05,401.8,386.5,396.75,1599388
23/11/2011,404.2,409.15,390.2,393.3,1721071
22/11/2011,407,416.9,403.1,408.15,1280151
21/11/2011,408.9,417,399.5,402.2,1207401
18/11/2011,415.3,421,401.05,411.45,1441715
17/11/2011,414,426.75,409.1,416.95,1648419
16/11/2011,418,420.7,404.25,412.8,1411044
15/11/2011,422,431.95,409.6,415.1,1450378
14/11/2011,458.8,464.25,418.35,421.75,1503575
11/11/2011,465,471.95,449.25,453.7,1444810
09/11/2011,484,490.7,465,468.8,2210663
08/11/2011,461.3,478.35,460.1,475.6,1598325
04/11/2011,474.5,474.5,446.5,457,1765867
03/11/2011,456.5,469.2,450.35,465.65,1568611
02/11/2011,441.2,466,439.75,456.45,1639603
01/11/2011,457,467.8,440.6,446.45,1325030
31/10/2011,460.85,471.9,452.45,464.3,1359713
28/10/2011,437.85,481.9,432.5,464.45,2161067
25/10/2011,413,426.5,404.1,421,812273
24/10/2011,402,414.5,402,407,877351
21/10/2011,409,409.75,397,399.05,800424
20/10/2011,409.95,410.8,401.1,405.4,831772
19/10/2011,411.4,416.8,408.1,413.95,631841
18/10/2011,412.8,414,401.5,407.2,748877
17/10/2011,426,427.4,415.1,417.8,688791
14/10/2011,413.1,430,412.3,424.4,1069348
13/10/2011,418.8,425.8,411,418.9,1272666
12/10/2011,405,418,403.5,416.6,1066763
11/10/2011,402,412,398.85,403,1467010
10/10/2011,386.05,401.7,385.05,398.65,958939
07/10/2011,387.9,395.8,384.5,390.5,1485783
05/10/2011,382.8,382.8,373.1,376.85,1282650
04/10/2011,376.05,382.9,372.15,377.15,1339832
03/10/2011,375.35,384.35,365.35,377.85,2325706
30/09/2011,394.4,394.5,366.1,373.45,3539084
29/09/2011,409.9,409.9,397,403.3,2002051
28/09/2011,436.9,436.9,408.15,410.1,1826804
27/09/2011,434.5,437.7,427.7,430.35,1284944
26/09/2011,430,432.75,414.1,422.95,968311
23/09/2011,431,436.6,419.7,428.4,1579457
22/09/2011,449.75,452.75,430.8,433.75,1374069
21/09/2011,458.1,461.8,450.1,458.7,934689
20/09/2011,445,460.35,444.6,458.15,1447021
19/09/2011,460,460.85,443.6,445.35,1136641
16/09/2011,460,471,452.65,464,1609572
15/09/2011,455.3,460.45,445.1,455.9,1169340
14/09/2011,452.15,462,445,455.75,979349
13/09/2011,449.9,462,444.2,449.65,1113254
12/09/2011,455.1,457.8,441,443.7,957041
09/09/2011,487.9,492,461,465.25,1387773
08/09/2011,482.35,491,472.35,487.9,1115392
07/09/2011,469.85,483.2,468.35,478.7,1128843
06/09/2011,470,475,453.4,466.85,1733730
05/09/2011,443.15,481,443.15,476.2,2520884
02/09/2011,449.4,454.9,435.25,451.55,1546883
30/08/2011,444.7,447,430.65,436.35,1207615
29/08/2011,428.7,443.95,425,437.15,1401737
26/08/2011,448.1,452.4,402,416.05,2133494
25/08/2011,452.1,458.2,439,448.25,1407302
24/08/2011,447.2,463,445,449.65,1182112
23/08/2011,455.2,458,446.25,450.35,881931
22/08/2011,429,456.8,429,453.8,1228821
19/08/2011,412,429.95,409,426.3,1402333
18/08/2011,459,459,412,423.45,2067210
17/08/2011,456.8,457.8,440,452.15,1144747
16/08/2011,490.8,490.8,447.95,455.8,983927
12/08/2011,492.9,494.8,479,483.25,1030885
11/08/2011,469.9,491.7,465.6,483.55,1477351
10/08/2011,475,480.35,466,471.75,1116689
09/08/2011,475,486,453.1,459.7,1949724
08/08/2011,510,517,487.25,491.95,1031149
05/08/2011,546,548.95,521.05,523.9,1360272
04/08/2011,569,578.8,562.2,565.7,1401064
03/08/2011,537.75,568,535.3,560.95,1127334
02/08/2011,546,549,539.45,546.95,579648
01/08/2011,543.5,557.4,535.15,548.4,600894
29/07/2011,541.9,550.7,535.6,540.8,598546
28/07/2011,560,563.7,536.2,543.35,1578674
27/07/2011,575,580,560.15,564.55,501601
26/07/2011,590,595.7,572,575.7,655883
25/07/2011,580.4,595.9,577.25,589.35,645025
22/07/2011,576,582,573.55,580.4,411316
21/07/2011,572.95,577,566.8,572.45,445741
20/07/2011,581,586,569.55,571.75,570430
19/07/2011,572,580.4,566.15,578.45,584195
18/07/2011,573.2,578,568.8,573.5,431504
15/07/2011,577,582.45,566.25,569.35,777670
14/07/2011,572.45,583,565.05,576.05,741176
13/07/2011,567,576,565.15,574.1,677364
12/07/2011,573.05,578,560,563.5,635510
11/07/2011,584,588.55,577.15,581.15,738079
08/07/2011,589.65,601,576.6,582.65,1363049
07/07/2011,577,591,575,589.3,1222989
06/07/2011,577.7,582.85,570,574.75,1177692
05/07/2011,578,584.9,565,578.95,1720199
04/07/2011,550.4,580.4,549.7,578.1,2337485
01/07/2011,540,546.8,537.15,542.3,777455
30/06/2011,539.2,550.6,531.25,535.05,3041400
29/06/2011,526.1,541.5,526.1,535.7,1442312
28/06/2011,526,530.1,515.45,522.4,1352769
27/06/2011,529.15,535,518.15,522.15,2111720
24/06/2011,535.95,542.2,525,530.6,1588690
23/06/2011,524.9,537.45,518.65,534.05,1038021
22/06/2011,537.9,538,522.3,528.45,799521
21/06/2011,550.2,554.7,527,531.2,758310
20/06/2011,571.9,572.05,530.2,544.95,1487230
17/06/2011,575.1,585,574.25,580.8,1082003
16/06/2011,557.8,582,555.95,574.5,1942392
15/06/2011,559.7,566.8,557.05,563.9,1835892
14/06/2011,545,559.95,543.85,555.85,1048673
13/06/2011,541.6,545.6,535.65,542.7,783177
10/06/2011,555.05,555.3,540.1,544.4,652290
09/06/2011,560,560.5,550.3,552.5,719643
08/06/2011,554.4,565,553.1,556.7,1167086
07/06/2011,560,561.6,552.15,557.95,1181910
06/06/2011,555.55,558.85,548,551.1,1038391
03/06/2011,575,585.15,554.1,557.15,2160182
02/06/2011,571.5,586.4,539.85,552.35,1896572
01/06/2011,569.1,581.7,566.35,579.55,1138895
31/05/2011,557.1,574.9,553,569.05,1311109
30/05/2011,562.95,569.65,545,555.65,1482216
27/05/2011,540,565,538.05,558.9,1275430
26/05/2011,535.05,539.6,528.7,536.15,1042333
25/05/2011,540,541.35,526.5,530.6,1008582
24/05/2011,549,554.75,530.15,536.75,1111459
23/05/2011,565,565.05,544,548.2,631345
20/05/2011,559,572,553.05,569.05,826625
19/05/2011,565,565.7,549.2,552.9,871414
18/05/2011,588.7,598,558,560.95,1265592
17/05/2011,602.7,602.95,582,585.05,739735
16/05/2011,607.5,607.55,594.1,598.75,587478
13/05/2011,604,622.4,595.55,611.3,1158252
12/05/2011,604.5,612.25,596.95,604.45,880378
11/05/2011,598.55,609,597.1,606.55,919882
10/05/2011,598.25,608,582.6,595.3,1062110
09/05/2011,608.3,614.4,595,598.25,836750
06/05/2011,622,625,590.1,605.4,2076291
05/05/2011,639.1,640,608.3,616.65,1284460
04/05/2011,659,660.3,637.1,642.55,793015
03/05/2011,661.55,669.9,652.4,656.5,665404
02/05/2011,664.9,669.1,651,662.45,616894
29/04/2011,662.2,663.05,652.3,660,858221
28/04/2011,671.65,673.8,648.5,658.1,948323
27/04/2011,687,689.6,665.1,667.15,673685
26/04/2011,695.95,695.95,677.45,684.15,625441
25/04/2011,695,696,685.1,693.4,548457
21/04/2011,685.55,698.9,683.7,695.85,710709
20/04/2011,684.55,691,662,684.15,1293152
19/04/2011,671.4,681,665.1,676.1,974420
18/04/2011,695.1,709.8,667.15,672,1609408
15/04/2011,694.9,700.2,685.05,689.1,738058
13/04/2011,675,699.25,672.2,696.45,967997
11/04/2011,685,687.5,672.2,680.4,1179371
08/04/2011,694.75,698.15,674.15,678.4,903080
07/04/2011,695.4,701.75,690.6,693.45,835869
06/04/2011,690.8,705,684.4,694.45,1745301
05/04/2011,696.95,701.7,681.85,685.45,1348785
04/04/2011,694,702.8,681.15,693,1479665
01/04/2011,697.7,710,690.8,695.25,2035166
31/03/2011,680,704,665.15,689.95,1474954
30/03/2011,676.1,686.5,672.1,676.3,1024403
29/03/2011,664.95,680,664,673.55,1736327
28/03/2011,653.1,672.5,652,662.45,2007915
25/03/2011,635.5,654.6,633,651.6,1521865
24/03/2011,638.8,641,628.3,636.35,906049
23/03/2011,627.65,639.35,625.2,636.85,1246537
22/03/2011,629.9,634.9,623.05,626.05,981733
21/03/2011,634,637.3,617,624.15,1916062
18/03/2011,659.95,663.55,624.7,627.7,3123439
17/03/2011,639.9,666.4,635.05,653.1,3583796
16/03/2011,620.05,656.6,620.05,645.65,4185151
15/03/2011,603.1,633.7,600,613.8,2851664
14/03/2011,605.45,629,605.45,625.6,1910685
11/03/2011,621.8,626.4,600.8,604.65,1631534
10/03/2011,616,635.9,616,626.1,2496040
09/03/2011,610.15,624.8,603.1,620.15,2177669
08/03/2011,596,614.85,596,606.6,1447877
07/03/2011,600,601.25,586.2,595.05,1797838
04/03/2011,607.7,618.9,599,606.75,3441091
03/03/2011,614.5,625.5,595.1,598.8,4209461
01/03/2011,613,624.8,604,618.85,3831946
28/02/2011,648.4,654,601.6,609.8,4289687
25/02/2011,673,679,617,637.55,3594706
24/02/2011,700,704.9,657.4,665.85,6840410
23/02/2011,618,709,616.55,696.9,11501675
22/02/2011,615,636.9,610,621.6,2195314
21/02/2011,609,626,600.85,621.45,2613741
18/02/2011,644.2,645.85,576.65,604,5145101
17/02/2011,625,645.95,621.9,641.45,1649052
16/02/2011,630,642.7,626.55,631.65,1367978
15/02/2011,631.8,653,620.4,634.85,3153022
14/02/2011,622,641.25,605.6,627.15,3994645
11/02/2011,593.85,632.2,559.05,617.15,5904498
10/02/2011,561,604.6,561,585.3,9786993
09/02/2011,657,666.85,492.05,531.7,10263598
08/02/2011,689.65,689.65,656,659.15,901727
07/02/2011,685,690,671.8,680.65,694606
04/02/2011,705,712.8,672,677.95,985292
03/02/2011,682,709.7,677.1,704.35,1153859
02/02/2011,698.9,702.9,678.35,684.55,720906
01/02/2011,714,717.05,680.1,689.35,1189461
31/01/2011,720,726.5,695.7,707.45,954821
28/01/2011,720.4,731,704,724.55,1061843
27/01/2011,721.9,728,713.25,716.4,676125
25/01/2011,735,740,714.1,717.35,754027
24/01/2011,746,746,724.3,730.45,662791
21/01/2011,718,739.95,716.2,737.95,1100270
20/01/2011,715,727,713.1,716.8,1145324
19/01/2011,707.8,733.4,707.05,721.25,2635196
18/01/2011,749.5,749.5,695.65,701.45,3341691
17/01/2011,756,772,713.55,734.9,4374246
14/01/2011,810.5,825.5,795,798.15,802700
13/01/2011,824,839.8,805.35,808.2,1032050
12/01/2011,815,826.5,790.55,821.9,1052669
11/01/2011,807.5,826.7,792,803.3,1239008
10/01/2011,829.75,851.5,803,807.55,1188167
07/01/2011,863.9,875.35,820,829,1325927
06/01/2011,860.05,877.85,851.15,860.45,1347430
05/01/2011,882.7,882.7,852.85,856.4,768824
04/01/2011,870,895,853.25,879.8,1749145
03/01/2011,850,876.5,848.05,862.45,1160006
31/12/2010,816,849,814,843.2,1089917
30/12/2010,806,813.5,798.55,810.35,785057
29/12/2010,798,808,797.45,805.25,516192
28/12/2010,796.9,807,790.6,796.2,807308
27/12/2010,815.9,819,794.15,797.3,678862
24/12/2010,782.6,819.3,782.6,815.3,1300709
23/12/2010,799,799,784.2,788.7,620746
22/12/2010,815,818,790.15,793.05,790284
21/12/2010,815,821.1,806.6,808.55,572008
20/12/2010,830,831.8,807,809.2,553707
16/12/2010,824,832.9,811.15,829.3,601171
15/12/2010,831,841,816,824.65,632441
14/12/2010,815.5,836.2,803.65,832.3,977078
13/12/2010,792.15,815.4,781.9,811.05,1199486
10/12/2010,777,801.7,751.15,780.15,1622420
09/12/2010,837.7,837.7,758,776.95,1695597
08/12/2010,834.7,837.7,821,833.95,684668
07/12/2010,831,844.7,825.35,832.8,919489
06/12/2010,843,859,828.1,831,800003
03/12/2010,877.2,879.85,830.1,836.45,1086330
02/12/2010,886,892,868.45,874.95,856972
01/12/2010,848.8,881.8,841,871.6,752062
30/11/2010,822,853,810,844.15,1279723
29/11/2010,858.5,858.5,807.35,823.6,1754511
26/11/2010,910,914.45,845.1,853.8,1575308
25/11/2010,936.1,939.5,900.1,908.8,1385058
24/11/2010,942.4,953.4,927.95,933.2,705558
23/11/2010,938,957.75,921.1,939.85,1131554
22/11/2010,953,958.6,925.7,947.5,803695
19/11/2010,1000,1000,936.65,946.05,965517
18/11/2010,1013,1013.7,970.05,1000.35,760953
16/11/2010,1030,1031.9,987.65,993.15,605829
15/11/2010,1044,1052,1016,1026.75,497892
12/11/2010,1065,1072,1042,1049.4,978712
11/11/2010,1054,1075,1048.5,1062.3,992533
10/11/2010,1047.05,1065,1044.5,1050.85,468145
09/11/2010,1064,1065,1044.8,1046.7,658401
08/11/2010,1053.2,1065,1052.5,1058,514967
05/11/2010,1051,1055,1048.1,1050.9,77775
04/11/2010,1051.2,1057.8,1042.25,1049.5,669791
03/11/2010,1046.1,1053.4,1037.2,1042.1,289665
02/11/2010,1050,1054.05,1035.15,1042.35,330739
01/11/2010,1044.8,1054.4,1042.55,1048.9,220354
29/10/2010,1064,1064,1025.05,1036,480851
28/10/2010,1068,1076.9,1050,1054.7,1565057
27/10/2010,1071.3,1076.5,1050.05,1065.7,847251
26/10/2010,1062.05,1076.9,1060.5,1071.15,604925
25/10/2010,1059.75,1069.5,1057,1061.8,474731
22/10/2010,1072.95,1072.95,1047.35,1053,581099
21/10/2010,1060,1070,1054,1061.55,467950
20/10/2010,1060,1067.25,1048.15,1053,398743
19/10/2010,1094,1094,1058,1065.7,468977
18/10/2010,1118,1118,1050,1074.35,583794
15/10/2010,1082.45,1087,1060.5,1066.45,464663
14/10/2010,1103,1107.9,1072.25,1076.05,646630
13/10/2010,1082,1101.7,1078.55,1097.25,643015
12/10/2010,1055.15,1103.45,1055.15,1077.9,535078
11/10/2010,1081,1107.65,1075.85,1096.7,918082
08/10/2010,1121,1121,1062.55,1074.35,735349
07/10/2010,1120.05,1135,1082.2,1088.3,1068169
06/10/2010,1125,1131.9,1110,1121.3,1036020
05/10/2010,1082.4,1120.7,1081.2,1114.05,1318060
04/10/2010,1077,1096.7,1072.2,1082.4,495539
01/10/2010,1075.9,1089.4,1070.5,1083.1,614314
30/09/2010,1089,1091.75,1057,1069.1,771864
29/09/2010,1124,1124,1080.25,1084.5,766931
28/09/2010,1078.35,1113,1078.35,1109.05,1142834
27/09/2010,1076.5,1094,1076.5,1081.05,699418
24/09/2010,1062.05,1092,1054,1075.55,1102371
23/09/2010,1064.3,1069.6,1051,1062.25,535114
22/09/2010,1085.8,1089.9,1055,1066.85,927212
21/09/2010,1097,1098.4,1071.3,1076.65,897524
20/09/2010,1070,1093,1062.25,1087.55,1125364
17/09/2010,1053,1070.5,1053,1061.55,616866
16/09/2010,1070,1076.95,1050.5,1053.5,752736
15/09/2010,1065,1081.6,1056,1069.95,1191499
14/09/2010,1060,1083,1052.15,1057.1,1349694
13/09/2010,1021,1062.5,1018.7,1055.75,1500008
09/09/2010,1030,1034.9,1007,1011.25,880577
08/09/2010,1041,1042,1020.2,1025.75,645386
07/09/2010,1050,1053.8,1035.55,1042.25,763444
06/09/2010,1030.45,1050.5,1028.1,1045.5,839371
03/09/2010,1022,1038,1012.8,1033.35,894885
02/09/2010,1035,1036.6,1011,1015.65,1080603
01/09/2010,1007,1030.9,990.7,1022.75,1174067
31/08/2010,998.1,1010,982.55,1001.9,1467864
30/08/2010,998.45,1009.7,985.4,998.1,1124883
27/08/2010,1006,1006.45,980.5,983.15,990971
26/08/2010,1019,1025.9,995,1003.55,1216087
25/08/2010,1026.5,1029.65,1008.6,1013.65,895835
24/08/2010,1045.15,1054,1021,1024.45,1010983
23/08/2010,1079.9,1079.9,1041.55,1045.15,943213
20/08/2010,1070,1074.9,1052.1,1070.3,690297
19/08/2010,1049.9,1077.8,1030.8,1063.25,1333762
18/08/2010,1053,1064.9,1022.25,1041.3,1117308
17/08/2010,1048,1055.55,1028.5,1032.75,1033863
16/08/2010,1085,1089.25,1036,1046.8,957285
13/08/2010,1105,1112,1078.4,1083.75,689897
12/08/2010,1091.95,1113.85,1077.2,1094.3,656385
11/08/2010,1115,1120.5,1087.05,1094.7,736083
10/08/2010,1117.45,1121.2,1106.2,1113.45,664130
09/08/2010,1110,1124.15,1108.3,1117.45,682289
06/08/2010,1118,1131,1105,1109.55,888580
05/08/2010,1145,1145,1113,1116.65,706845
04/08/2010,1125,1146.75,1116.85,1140.15,1240995
03/08/2010,1121,1141,1100,1120.9,1109192
02/08/2010,1118,1131.4,1110.1,1116.6,777146
30/07/2010,1125,1131,1102.25,1108.6,920058
29/07/2010,1144.5,1153.75,1127.7,1130.65,1244550
28/07/2010,1155,1161,1139.05,1143.8,910421
27/07/2010,1140.5,1158,1135,1147.6,724360
26/07/2010,1143.5,1146,1132,1137.1,515699
23/07/2010,1140,1153.8,1132,1137.45,1179758
22/07/2010,1141,1141,1128,1130.75,1609109
21/07/2010,1149,1151.6,1137.8,1139.7,1169409
20/07/2010,1155,1158.95,1139,1143.15,835305
19/07/2010,1136.45,1153.1,1134.85,1139.65,926174
16/07/2010,1178,1178,1146,1152.05,857526
15/07/2010,1145,1160.85,1136.3,1149.95,1030785
14/07/2010,1160,1169.2,1136,1142.05,2344992
13/07/2010,1152.5,1160,1143.9,1149.4,2073314
12/07/2010,1180,1185,1142.1,1148.3,2534433
09/07/2010,1187,1191.4,1169.9,1172.6,1085433
08/07/2010,1199.2,1206,1176,1181.25,1192613
07/07/2010,1189.5,1204.4,1183.8,1187.85,1350572
06/07/2010,1208.6,1208.6,1185,1193.2,1045152
05/07/2010,1209.55,1210.8,1182.15,1188.55,1170485
02/07/2010,1212,1219.8,1189,1197,2010715
01/07/2010,1190,1217.9,1177.2,1210.7,2335934
30/06/2010,1171,1210,1165.1,1201,1676591
29/06/2010,1210,1224,1173,1180.5,1969312
28/06/2010,1174,1221.8,1171.6,1214.65,2297290
25/06/2010,1159,1192.75,1155.65,1167.2,1838821
24/06/2010,1185,1194,1156.2,1162.1,1667172
23/06/2010,1169,1192,1162,1185.5,1555554
22/06/2010,1181,1198.95,1164.2,1171.1,2747048
21/06/2010,1173,1195.8,1160.7,1188.3,1737676
18/06/2010,1185,1207,1158.2,1163.1,2785961
17/06/2010,1132.85,1206.8,1132.85,1198.4,2193987
16/06/2010,1190.05,1209.25,1168.05,1177.55,3036728
15/06/2010,1135.5,1194,1117.85,1183.6,2861328
14/06/2010,1118,1164.9,1116.05,1160.55,2435602
11/06/2010,1136,1142.05,1106.65,1112.55,1604198
10/06/2010,1074,1129.8,1072,1121.55,2167752
09/06/2010,1060,1088.45,1058.7,1068.75,1144325
08/06/2010,1095,1097.9,1047,1057.75,1412881
07/06/2010,1071,1089.5,1066.35,1082.9,880997
04/06/2010,1100,1117.4,1093.55,1110.65,1272401
