Date,TCS-EQ O,TCS-EQ H,TCS-EQ L,TCS-EQ C,TCS-EQ V
10/06/2013,750.82,760.5,747.89,750.82,3360430
07/06/2013,723.77,757.69,722.73,747.82,3550844
06/06/2013,715.69,727.9,714.88,724.09,2540452
05/06/2013,719.34,725.02,715.2,722.64,1728676
04/06/2013,718.8,725.64,713.95,721.43,1305320
03/06/2013,740.46,741.94,717.37,723.42,3097612
31/05/2013,734.06,743.04,727.04,737.73,1929868
30/05/2013,738.49,744.4,732.09,738.19,2408346
29/05/2013,746.37,752.03,731.15,737.18,1452038
28/05/2013,737.5,746.61,733.71,745.43,1400254
27/05/2013,723.47,738.49,718.8,737.5,2023864
24/05/2013,738.49,739.94,720.57,723.5,1586612
23/05/2013,736.03,751.66,727.83,734.9,3063962
22/05/2013,737.5,742.99,734.7,737.7,1846944
21/05/2013,721.26,739.47,721.26,734.97,1898432
20/05/2013,724.33,727.66,719.29,724.9,1385504
17/05/2013,716.33,727.9,715.89,725.59,2900200
16/05/2013,723.23,723.23,712.62,715.87,2415652
15/05/2013,717.86,727.26,713.87,724.48,3565926
14/05/2013,716.38,723.99,710.8,717.79,2250100
13/05/2013,728.64,729.14,711.76,714.66,1862498
10/05/2013,737.73,743.86,734.11,736.47,1139714
09/05/2013,730.22,740.19,730.12,737.73,1949700
08/05/2013,724.7,732.48,723.72,728.69,1768130
07/05/2013,722.29,728.08,717.52,724.51,2260180
06/05/2013,699.1,724.9,699.1,722.34,3727118
03/05/2013,702.06,712.52,693.15,698.36,3641790
02/05/2013,676.21,708.36,676.21,705.95,5630326
30/04/2013,673.5,680.39,672.03,678.62,4020570
29/04/2013,672.03,681.72,672.03,674.86,3968916
26/04/2013,685.81,686.03,672.07,674.17,4754076
25/04/2013,704.3,704.3,688.59,690.39,7929194
23/04/2013,701.29,712.89,701.07,704.3,3384170
22/04/2013,711.9,718.7,701.56,701.71,2962484
18/04/2013,732.56,735.98,702.77,715.23,8554458
17/04/2013,736.03,738,704.52,717.15,5279004
16/04/2013,723.72,735.26,717.79,730.19,3071582
15/04/2013,745.14,745.38,713.06,724.93,5391496
12/04/2013,729.58,750.55,727.83,744.27,5032060
11/04/2013,758.18,763.15,748.68,756.66,2244658
10/04/2013,743.36,757.64,738.98,753.48,2046284
09/04/2013,728.64,744.89,727.46,737.21,1672354
08/04/2013,737.95,737.95,726.18,729.01,896416
05/04/2013,740.95,743.09,730.66,737.68,1865248
04/04/2013,758.23,758.23,738.98,742.33,1126338
03/04/2013,772.95,775.41,753.75,759.86,959932
02/04/2013,766.06,773.54,758.8,771.65,1130332
01/04/2013,770.49,774.77,763.72,766.48,968812
28/03/2013,766.06,779.55,758.99,775.78,3065662
26/03/2013,758.23,772.95,756.29,766.23,1781536
25/03/2013,762.37,764.09,752.47,759.83,1857316
22/03/2013,768.72,769.06,754.24,759.24,2714456
21/03/2013,769.51,775.12,764.93,768,1664604
20/03/2013,758.18,774.26,758.16,766.87,4168136
19/03/2013,770.24,770.24,758.4,761.51,3739910
18/03/2013,767.95,774.75,765.27,771.45,1694988
15/03/2013,773.94,778.07,768.32,773.08,4212398
14/03/2013,766.55,776.4,760.05,771.82,3051218
13/03/2013,766.08,767.39,762.12,763.94,1794496
12/03/2013,767.04,771.94,762.12,768.27,1809452
11/03/2013,775.41,782.58,766.38,771.08,2221330
08/03/2013,782.8,785.58,775.36,779.43,4341502
07/03/2013,768.52,786.54,767.71,782.75,3908702
06/03/2013,756.29,770.74,756.29,768.62,2299510
05/03/2013,746.86,759.66,742.72,758.26,3440054
04/03/2013,734.06,748.29,734.06,744.99,3136076
01/03/2013,745.92,746.37,737.5,739.4,2537326
28/02/2013,731.72,750.8,731.23,746.86,4599424
27/02/2013,736.15,739.99,727.31,730.22,2556682
26/02/2013,722.24,738.46,721.75,736.72,2853670
25/02/2013,715.35,726.18,714.61,725.54,1730030
22/02/2013,713.87,720.79,710.08,716.38,1310694
21/02/2013,709.29,717.25,709.29,714.39,3849146
20/02/2013,709.69,717.32,709.69,715.25,2261518
19/02/2013,699.89,713.33,695.51,710.7,744294
18/02/2013,709,709.89,699.1,701.74,952086
15/02/2013,710.92,714.76,704.35,710.01,1820790
14/02/2013,704.08,716.73,703.53,712.74,2946958
13/02/2013,694.08,709.76,691.77,706.69,3822666
12/02/2013,693.71,696.64,690.17,694.2,2225502
11/02/2013,701.07,703.48,695.29,696.49,2312126
08/02/2013,682.36,707.47,681.92,700.38,6973618
07/02/2013,670.06,684.33,670.06,682.93,2612782
06/02/2013,670.79,677.39,670.55,674.76,3573706
05/02/2013,662.23,672.03,662.23,669.59,2161994
04/02/2013,664.15,673.4,662.25,667.77,2487304
01/02/2013,661.69,665.63,660.78,663.71,1484540
31/01/2013,664.07,665.85,653.02,661.76,4313168
30/01/2013,660.21,664.57,657.65,662.75,2279144
29/01/2013,660.31,667.87,659.87,662.15,1731804
28/01/2013,659.87,664.62,658.71,662.2,2428154
25/01/2013,651.72,662.18,651.72,659.96,1521100
24/01/2013,642.49,658.19,642.49,654.08,3498470
23/01/2013,647.78,651.72,639.24,645.91,1877654
22/01/2013,652.82,655.63,644.01,648.64,1386630
21/01/2013,665.87,667.05,653.37,654.79,1260038
18/01/2013,670.79,672.54,658.76,665.13,1440470
17/01/2013,664.49,675.37,661.19,670.55,3028544
16/01/2013,658.19,667.1,644.46,663.53,4109492
15/01/2013,684.33,689.26,653.32,658.46,8262978
14/01/2013,649.38,663.88,643.64,657.01,5790224
11/01/2013,635.1,651.1,635.1,643.15,7805006
10/01/2013,630.13,631.21,618.02,619.54,4522838
09/01/2013,640.52,643.67,626.81,628.5,3135898
08/01/2013,637.56,642.14,637.22,640.15,2341870
07/01/2013,640.02,641.99,635.22,637.49,1820752
04/01/2013,632.64,640.52,630.62,639.63,5228760
03/01/2013,622.79,632.15,620.31,630.47,2635130
02/01/2013,623.78,626.44,618.14,621.96,1880246
01/01/2013,623.75,624.22,620.33,622.37,509580
31/12/2012,620.82,623.09,616.39,618.29,704170
28/12/2012,617.38,626.24,615.78,624.02,1501622
27/12/2012,622.74,622.74,614.25,615.88,1994158
26/12/2012,623.78,624.84,618.02,621.41,1435258
24/12/2012,621.32,625.8,620.38,623.38,1254818
21/12/2012,615.41,622.5,609.35,619.69,2457968
20/12/2012,604.16,617.87,604.16,616.42,2314030
19/12/2012,598.72,608.79,598.72,606.87,6642060
18/12/2012,598.03,603.1,589.31,596.04,4688482
17/12/2012,610.07,614.87,591.83,593.5,4482898
14/12/2012,599.16,612.95,598.74,611.91,2196814
13/12/2012,605.61,607.83,599.21,601.89,2297162
12/12/2012,603.05,610.98,601.18,603.49,2487948
11/12/2012,608.02,611.96,595.89,600.49,4926914
10/12/2012,621.37,623.68,606.15,609.11,3029430
07/12/2012,628.53,630.52,618.88,622.37,1957214
06/12/2012,637.56,637.56,624.76,630.52,2370092
05/12/2012,640.02,643.74,634.41,638.99,1790058
04/12/2012,647.46,650.76,636.53,639.75,1595120
03/12/2012,647.41,650.86,642.58,648.3,1319512
30/11/2012,637.56,652.33,635.64,646.92,3579294
29/11/2012,644.95,645.93,636.26,639.09,3470578
27/11/2012,639.98,639.98,634.26,637.66,1338160
26/11/2012,634.12,637.91,632.64,636.92,456334
23/11/2012,631.16,635.79,625.87,634.41,749676
22/11/2012,631.21,632.2,625.75,628.43,611624
21/11/2012,628.33,637.42,628.33,631.26,941744
20/11/2012,627.72,631.61,618.39,626.63,1256040
19/11/2012,635.15,637.56,619.59,621.49,1676286
16/11/2012,639.93,643.37,630.23,633.53,1598890
15/11/2012,649.92,650.86,635.59,637.14,1735402
13/11/2012,657.33,658.34,650.88,652.48,143014
12/11/2012,649.87,663.66,649.87,657.01,1466782
09/11/2012,654.79,656.39,650.31,652.31,711382
08/11/2012,651.84,657.11,648.2,655.38,1239044
07/11/2012,652.33,656.44,650.61,655.53,1058390
06/11/2012,652.33,658.44,649.6,650.14,1297466
05/11/2012,657.7,661.37,652.48,654.6,1223826
02/11/2012,652.28,658.73,649.08,655.38,1673974
01/11/2012,647.36,650.04,645.05,647.53,1579768
31/10/2012,644.5,648.3,641.99,647.66,999536
30/10/2012,642.19,650.86,642.19,645.69,805268
29/10/2012,645.44,649.77,640.42,644.16,815628
26/10/2012,643.08,650.86,643.08,647.56,1047350
25/10/2012,647.41,651.79,642.12,647.58,2254470
23/10/2012,651.84,651.84,645.88,647.21,1136696
22/10/2012,652.38,657.21,641.5,649.33,5397342
19/10/2012,644.46,645.64,631.16,634.95,2825616
18/10/2012,633.25,645.44,630.28,643.64,1447128
17/10/2012,640.66,642.44,626.24,631.73,1597480
16/10/2012,638.55,645.05,634.02,638.01,1282744
15/10/2012,637.07,641.21,633.87,637.39,814528
12/10/2012,629.59,646.74,626.83,639.26,2469542
11/10/2012,635.22,640.79,633.16,634.83,1635526
10/10/2012,633.13,640.89,632.64,634.78,1163978
09/10/2012,638.99,639.43,632.64,637.49,1291154
08/10/2012,644.95,647.53,632.86,636.43,1685408
05/10/2012,645.07,649.55,519.4,641.99,3836110
04/10/2012,649.87,650.68,644.28,648.47,1319284
03/10/2012,640.52,652.33,640.52,651.18,2318230
01/10/2012,637.56,644.85,636.6,641.48,1795618
28/09/2012,629.59,642.49,628.45,638.01,2912996
27/09/2012,630.23,639.78,620.87,626.02,5605398
26/09/2012,637.66,642.49,631.16,632.93,3292812
25/09/2012,635.15,644.82,631.31,636.68,3823694
24/09/2012,644.95,646.42,628.7,634.83,4937020
21/09/2012,652.28,655.93,639.19,642.02,4247758
20/09/2012,637.56,658.19,635.89,650.86,4042506
18/09/2012,662.18,662.18,636.36,639.93,7220206
17/09/2012,698.24,699.87,657.5,660.75,5094390
14/09/2012,703.04,708.85,690.32,695.71,2814840
13/09/2012,695.66,701.05,693.96,697.97,1881210
12/09/2012,687.76,699.6,684.28,696.59,2114466
11/09/2012,673.99,687.09,671.56,685.64,1274180
10/09/2012,680.99,681.33,672.49,675.2,1476024
07/09/2012,684.33,687.68,678.87,682.71,2636656
06/09/2012,671.58,679.36,666.44,677.24,2291684
05/09/2012,659.47,674.98,655.78,671.78,2028960
04/09/2012,656.22,663.16,650.88,660.14,1508018
03/09/2012,664.64,667.05,656.27,658.66,1223826
31/08/2012,668.09,669.07,657.08,661.56,1773848
30/08/2012,659.67,683.74,651.54,673.08,3333432
29/08/2012,664.64,668.58,657.26,661.34,2139290
28/08/2012,653.29,666.93,647.41,665.08,2266204
27/08/2012,648,655.24,647.41,650.09,967200
24/08/2012,649.87,654.01,646.42,651.27,1578938
23/08/2012,635.96,652.82,635.96,651.57,2337314
22/08/2012,638.01,644.46,634.17,635.91,1134096
21/08/2012,630.13,642.49,628.75,639.36,2051576
17/08/2012,622.82,632.39,622.3,629.49,1287576
16/08/2012,625.33,626.02,616.44,622.08,1788292
14/08/2012,620.33,626.85,619.96,624.47,1136930
13/08/2012,629.73,629.73,618.98,623.43,1428038
10/08/2012,618.36,632.64,618.24,630.2,3082356
09/08/2012,615.53,624.2,615.53,619.42,1129474
08/08/2012,622.79,623.61,613.64,615.01,1643000
07/08/2012,609.99,623.38,607.85,622.33,2099154
06/08/2012,612.95,614.42,603.2,605.02,1015540
03/08/2012,604.58,610.61,599.7,608.96,977736
02/08/2012,605.54,608.86,601.62,606.94,951058
01/08/2012,609.55,612.85,601.67,602.93,1295750
31/07/2012,608.02,615.04,603.72,612.28,1979964
30/07/2012,607.97,611.89,597.96,606.05,2625712
27/07/2012,598.18,605.66,592.39,603.25,1842976
26/07/2012,597.19,601.13,585.97,590.03,2945746
25/07/2012,592.76,599.16,589.27,597.27,1666030
24/07/2012,594.78,599.97,589.36,595.3,1648092
23/07/2012,594.73,604.18,591.28,597.81,2903198
20/07/2012,591.28,604.58,590.94,602.14,3378226
19/07/2012,592.27,595.72,588.45,591.28,1335352
18/07/2012,588.33,592.96,580.21,588.48,2975286
17/07/2012,599.65,602.61,578.58,583.85,6383816
16/07/2012,614.92,619.96,592.22,594.41,3620626
13/07/2012,627.13,632.15,611.96,615.11,7217154
12/07/2012,603.1,615.41,600.29,608.52,7859080
11/07/2012,617.01,627.47,617.01,619.49,2034538
10/07/2012,622.79,625.38,615.19,621.17,2517598
09/07/2012,612.95,622.57,612.13,620.04,1912768
06/07/2012,610.48,616.79,604.08,614.3,1929928
05/07/2012,614.35,614.35,608.12,610.78,1520876
04/07/2012,612.21,615.16,606.32,614.35,1301806
03/07/2012,622.79,625.16,605.71,610.19,2227292
02/07/2012,629.69,629.69,618.58,620.06,2111100
29/06/2012,621.98,633.62,621.76,628.92,1990150
28/06/2012,613.91,622.25,608.64,619.77,1894228
27/06/2012,608.64,619.74,608.64,613.78,2305862
26/06/2012,599.41,609.01,599.19,608.07,1109714
25/06/2012,609.01,609.75,596.21,599.04,1588758
22/06/2012,597.81,610.44,597.81,607.26,1919560
21/06/2012,612.97,616.39,595.22,602.63,4155980
20/06/2012,627.22,627.22,612.11,616.79,1753740
19/06/2012,618.81,629.81,617.92,627.2,1769058
18/06/2012,628.21,633.3,615.41,618.93,1495388
15/06/2012,617.4,630.18,614.92,626.46,1986040
14/06/2012,614.92,621.07,612.95,617.38,1471124
13/06/2012,614.92,620.33,611.76,615.61,1450858
12/06/2012,601.18,616.89,601.18,614.47,1092142
11/06/2012,607.04,613.46,604.13,607.31,1545048
08/06/2012,606.15,611.76,602.68,606,2400244
07/06/2012,613.93,615.36,606.32,610.58,2149728
06/06/2012,605.56,622.18,605.12,615.97,3291908
05/06/2012,597.68,606,597.68,603.84,2063398
04/06/2012,595.72,598.67,588.92,597.32,1204430
01/06/2012,610.48,612.95,599.9,602.9,1479528
31/05/2012,601.13,618.31,601.13,613.12,4411602
30/05/2012,606.18,618.85,606.18,610.76,1581514
29/05/2012,604.58,614.42,599.85,610.66,1575032
28/05/2012,602.61,605.56,598.2,602.95,790194
25/05/2012,596.75,603.1,595.27,601.03,915046
24/05/2012,603.1,605.04,594.29,601.35,1205674
23/05/2012,607.04,608.29,597.73,603.17,2162806
22/05/2012,601.13,610.48,597.19,602.63,2360916
21/05/2012,596.21,603.1,592.79,595.32,2227088
18/05/2012,593.16,603.05,592.1,596.04,2656670
17/05/2012,601.62,608.02,590.32,601.62,4137524
16/05/2012,600.64,611.42,594.12,602.31,4567936
15/05/2012,602.61,607.04,600.54,603.74,1875510
14/05/2012,604.23,607.53,600.64,603.57,2573752
11/05/2012,602.61,608.96,601.23,605.93,2745190
10/05/2012,603.37,611.37,603.1,606.82,2992620
09/05/2012,588.33,607.83,587.89,603.37,9271544
08/05/2012,603.1,607.88,588.65,591.14,9631578
07/05/2012,620.33,629.44,614.62,626.85,2627762
04/05/2012,630.18,637.69,621.83,628.6,3571718
03/05/2012,621.66,632.2,619.62,629.93,3358922
02/05/2012,611.52,627.42,611.52,623.9,3981448
30/04/2012,592.76,615.41,592.76,613.73,4604822
27/04/2012,585.87,596.7,585.87,592.76,3711146
26/04/2012,576.02,591.73,573.31,588.16,5476292
25/04/2012,585.38,585.87,574.79,576.54,5417898
24/04/2012,552.39,593.25,550.08,587.94,18113782
23/04/2012,538.58,542.74,515.79,523.96,2843868
20/04/2012,538.24,545.47,530.43,535.87,2450024
19/04/2012,542,544.91,537.18,543.01,1767416
18/04/2012,541.56,548.8,538.53,540.35,2882264
17/04/2012,534.17,539.07,528.66,537.05,2473664
16/04/2012,524.45,528.91,518.57,526.67,5016110
13/04/2012,537.3,543.87,522.48,525.98,8994680
12/04/2012,561.38,565.19,555.89,557.14,2114686
11/04/2012,566.03,568.64,558.89,560.32,1781586
10/04/2012,574.2,578.8,567.28,569.23,1532992
09/04/2012,576.02,584.88,570.24,573.12,1576628
04/04/2012,575.53,585.77,574.55,580.18,2165054
03/04/2012,590.89,594.41,578.63,579.96,2269154
02/04/2012,576.02,590.3,576.02,587.96,2326988
30/03/2012,563.96,578.85,563.96,575.43,2543342
29/03/2012,566.67,573.07,557.51,561.84,2681214
28/03/2012,577.99,578.31,568.37,573.61,2051096
27/03/2012,577.5,580.77,567.14,578.36,1588246
26/03/2012,579.47,583.41,568.14,571.89,3053384
23/03/2012,578.48,586.8,573.46,583.23,3158436
22/03/2012,578.34,585.72,571.1,574.91,3421694
21/03/2012,559.75,580.85,559.55,578.85,4553242
20/03/2012,555.84,563.71,551.41,558.72,3683204
19/03/2012,575.8,575.8,547.37,552.39,5132864
16/03/2012,576,580.95,570.11,575.8,2054724
15/03/2012,570.61,576.49,563.71,572.92,4284236
14/03/2012,595.76,597.68,566.67,568.42,8065314
13/03/2012,585.87,598.15,585.87,589.31,2492464
12/03/2012,598.62,600.07,582.52,585.4,2240278
09/03/2012,604.08,604.08,592.24,595,2225758
07/03/2012,588.33,593.75,584.17,587.27,1945666
06/03/2012,592.27,601.28,585.38,591.78,1717722
05/03/2012,597.68,601.84,591.28,594.39,1540878
02/03/2012,603.59,604.08,594.24,599.28,2309232
01/03/2012,602.12,604.06,595.74,600.44,1568594
29/02/2012,610.48,610.48,596.82,601.6,3060216
28/02/2012,617.99,620.53,600.2,603.86,3973490
27/02/2012,629.69,630.15,613.24,616.42,1861370
24/02/2012,619.84,630.6,618.98,625.25,2346400
23/02/2012,614.94,627.67,612.45,620.23,4086880
22/02/2012,608.02,623.7,605.07,616.57,3141826
21/02/2012,602.39,610.48,593.13,609.03,2489504
17/02/2012,607.95,617.38,601.13,604.95,4096568
16/02/2012,609.5,611.47,599.65,603.27,1886660
15/02/2012,604.16,614.82,600.39,611.27,2167166
14/02/2012,603.1,605.34,598.18,600.64,1826646
13/02/2012,601.72,609.48,597.68,603.44,1631770
10/02/2012,604.58,609.5,596.7,607.24,2324302
09/02/2012,596.26,606.55,584.88,604.87,3038062
08/02/2012,598.87,604.01,596.21,600.47,3627184
07/02/2012,595.57,595.57,586.8,589.81,3407656
06/02/2012,582.77,590.82,577.67,587.76,3427196
03/02/2012,563.71,578.98,561.74,576.79,2777558
02/02/2012,559.28,567.48,556.48,565.19,3386140
01/02/2012,556.03,558.79,545.62,555.69,2288804
31/01/2012,547.96,559.23,547.96,557.51,3538120
30/01/2012,542.79,550.89,541.93,547.34,2595558
27/01/2012,544.02,551.68,541.61,545.87,5209718
25/01/2012,539.05,546.46,537.15,540.57,5845238
24/01/2012,535.65,539.1,530.73,536,2641310
23/01/2012,534.67,537.35,528.83,530.58,2130496
20/01/2012,531.69,537.1,528.27,531.47,2572694
19/01/2012,535.16,536.09,524.53,529.52,4163292
18/01/2012,531.71,539.74,514.63,529.82,11665532
17/01/2012,551.36,553.72,538.61,543.5,3704218
16/01/2012,533.68,548.45,531.17,546.19,3047202
13/01/2012,540.16,543.21,528.27,534.54,4019828
12/01/2012,542.05,548.94,526.13,536.39,9528684
11/01/2012,576.71,578.48,557.88,559.78,5675380
10/01/2012,578.48,583.65,570.36,573.76,3591790
09/01/2012,576.51,580.8,573.68,576.69,1509028
06/01/2012,574.05,585.06,569.52,575.73,2119728
05/01/2012,577.4,583.41,574.72,577.01,2547312
04/01/2012,593.2,593.25,575.68,577.5,2386770
03/01/2012,582.55,595.67,580.95,589.61,2708884
02/01/2012,571.59,583.87,567.65,580.26,2248542
30/12/2011,579.96,582.18,569.38,571.42,1545410
29/12/2011,572.82,580.01,570.85,573.91,1585728
28/12/2011,580.31,582.69,574,575.63,1197910
27/12/2011,583.6,585.87,576.02,580.67,983902
26/12/2011,569.7,585.97,567.9,585.08,2229352
23/12/2011,566.67,572.08,560.81,569.7,1578590
22/12/2011,567.16,572.99,558.42,567.01,2086268
21/12/2011,566.18,574.05,552.61,570.46,3116976
20/12/2011,563.89,566.72,555.47,557.98,1809396
19/12/2011,560.76,569.82,548.65,563.05,3667724
16/12/2011,579.25,582.2,557.46,564.35,3550896
15/12/2011,580.8,585.82,568.44,582.18,3669372
14/12/2011,581.19,585.38,576.02,582.15,3346176
13/12/2011,578.48,589.27,574.37,580.31,3274558
12/12/2011,578.98,585.87,568.69,581.12,3172170
09/12/2011,571.59,582.32,571.59,577.2,2763230
08/12/2011,576.02,585.38,574.62,579.76,3326444
07/12/2011,580.95,587.3,577.79,580.72,2637422
05/12/2011,577.25,582.87,572.35,581.41,1530476
02/12/2011,558.72,583.41,556.13,579.96,3968866
01/12/2011,561.25,565.46,554.46,558.69,2481448
30/11/2011,532.28,552.86,532.28,549.22,3481698
29/11/2011,538.11,544.46,534.77,538.26,2554696
28/11/2011,530.7,539.59,528.76,535.9,1504486
25/11/2011,534.17,535.6,520.44,523.79,2140604
24/11/2011,522.85,539.79,514.48,537.52,3766844
23/11/2011,532.67,532.67,512.51,523,2355750
22/11/2011,526.25,539.1,520.39,532.62,3723582
21/11/2011,534.17,535.8,521.92,525.41,2871704
18/11/2011,544.39,546.38,529.89,534.96,2789442
17/11/2011,548.94,553.13,545.3,549.02,1391988
16/11/2011,554.36,557.71,544.12,550.05,1871602
15/11/2011,553.89,560.74,551.41,553.57,1468478
14/11/2011,561.25,569.13,553.62,555.54,2329150
11/11/2011,546.48,561.74,545.13,556.82,3629590
09/11/2011,546.48,564.21,544.66,552.86,3921980
08/11/2011,539.59,548.85,539.59,544.14,1692104
04/11/2011,551.9,553.87,535.26,541.46,2716008
03/11/2011,540.48,546.19,535.16,544.02,1891268
02/11/2011,542.17,552.32,541.56,544.93,1550844
01/11/2011,545.5,552.88,539.71,545.72,1458210
31/10/2011,551.41,557.31,547.47,549.34,1778740
28/10/2011,555.84,560.81,546.98,552.14,3259116
25/10/2011,536.14,545.01,527.5,540.89,4158746
24/10/2011,521.87,537.77,521.62,531.59,3271720
21/10/2011,519.36,521.87,513.5,516.87,2461130
20/10/2011,510.05,515.47,507.24,514.43,2245412
19/10/2011,513.5,519.11,509.66,516.43,3827420
18/10/2011,522.85,523.96,502.42,508.84,12006778
17/10/2011,566.91,568.14,547.12,551.53,4358690
14/10/2011,536.34,561.62,536.09,558.42,6710132
13/10/2011,539.84,544,531.76,537.99,5408918
12/10/2011,524.82,536.34,522.85,531.25,5871662
11/10/2011,529.25,530.73,509.31,512.44,4476374
10/10/2011,515.96,528.76,515.96,524.18,3854814
07/10/2011,529.3,530.63,510.79,516.23,5085808
05/10/2011,519.16,523.34,512.51,513.77,3415262
04/10/2011,511.23,521.37,506.65,514.95,4718224
03/10/2011,502.17,516.89,499.86,513.64,3949264
30/09/2011,516.89,523.84,508.62,510.69,2691018
29/09/2011,513.62,525.81,509.9,522.58,5380350
28/09/2011,516.2,524.18,510.54,515.91,4425190
27/09/2011,499.12,514.48,495.28,512.29,3964578
26/09/2011,490.36,496.27,477.06,490.83,3388478
23/09/2011,486.42,499.71,483.59,487.55,4564232
22/09/2011,503.65,509.07,485.53,489.57,3141570
21/09/2011,525.78,525.78,510.49,513.74,2740760
20/09/2011,503.21,523.84,503.21,520.86,3487986
19/09/2011,502.91,508.33,498.48,501.21,2240234
16/09/2011,515.96,527.97,502.81,505.99,4656504
15/09/2011,506.11,514.88,497.25,512.88,3852238
14/09/2011,492.82,506.6,489.25,499.76,4745632
13/09/2011,491.24,504.14,486.79,489.25,3798204
12/09/2011,492.33,494.22,481.82,485.29,3297170
09/09/2011,512.02,517.73,497.57,500.23,5062650
08/09/2011,508.57,519.38,506.6,510.08,4892662
07/09/2011,509.12,516.94,504.64,507.59,4432156
06/09/2011,501.19,513,494.79,509.02,4763292
05/09/2011,500.11,508.67,491.56,505.96,3789658
02/09/2011,528.27,529.13,498.23,503.21,4413506
30/08/2011,507.1,517.09,504.22,513.2,5966682
29/08/2011,474.65,504.14,474.65,501.98,5590444
26/08/2011,468.25,477.31,462.79,466.95,3584910
25/08/2011,477.41,479.03,461.8,467.91,4445488
24/08/2011,481.5,481.5,470.17,473.91,3194790
23/08/2011,453.36,486.42,453.11,483.27,4874670
22/08/2011,457.37,457.86,444.08,451.98,3528922
19/08/2011,464.26,466.21,445.56,457.35,5443614
18/08/2011,495.23,496.91,471.65,473.79,3619896
17/08/2011,479.77,496.95,477.56,492.28,4557892
16/08/2011,476.08,481.67,470.69,479.33,2983568
12/08/2011,487.67,488.34,461.56,466.31,4169084
11/08/2011,482.48,484.15,474.11,481.67,2900464
10/08/2011,491.83,498.23,479.43,484.47,5949080
09/08/2011,475.1,485.04,466.58,475,8159270
08/08/2011,497.84,508.75,490.65,494.96,6549306
05/08/2011,528.34,528.76,506.11,520.86,5269388
04/08/2011,546.51,551.16,537.18,539.52,3049294
03/08/2011,551.41,554.21,539.27,546.66,3064246
02/08/2011,556.58,558.3,552.51,556.65,2025292
01/08/2011,562.43,566.13,553.92,558.91,1982346
29/07/2011,557.81,562.24,552.22,559.78,1719138
28/07/2011,561.25,563.66,551.55,556.11,4093814
27/07/2011,565.66,568.46,560.34,564.77,2024290
26/07/2011,561.15,567.14,554.98,563.54,3968722
25/07/2011,558.79,563.22,552.96,561.2,4740714
22/07/2011,554.73,561.89,554.61,558,2090442
21/07/2011,557.31,557.56,551.43,552.66,1850624
20/07/2011,566.18,567.06,553.87,557.54,2807746
19/07/2011,552.19,565.26,551.53,561.28,2195292
18/07/2011,565.19,567.16,552.54,553.89,3125208
15/07/2011,575.04,579.91,561.79,564.23,7279700
14/07/2011,566.18,570.41,550.96,553.23,6937844
13/07/2011,566.18,575.04,556.82,565.71,3952600
12/07/2011,559.14,565.58,547.52,563.89,4079404
11/07/2011,576.02,579.86,564.5,569.45,1822504
08/07/2011,588.82,593.25,575.65,576.83,3412060
07/07/2011,582.47,590.79,582.47,588.77,2602634
06/07/2011,580.08,587.3,576.86,582.32,1490178
05/07/2011,585.77,586.36,577.7,580.67,2061136
04/07/2011,587.35,590.79,580.95,583.75,1603734
01/07/2011,589.81,589.81,580.8,586.8,1920840
30/06/2011,575.92,586.85,574.55,583.01,5172916
29/06/2011,568.49,580.4,568.49,575.95,2958704
28/06/2011,571.1,572.08,559.11,568.14,2133332
27/06/2011,552.39,568.49,552.39,566.47,3125218
24/06/2011,541.56,561.62,541.07,560.14,4151588
23/06/2011,532.6,542.05,526.84,540.08,2428236
22/06/2011,549.44,549.88,531.71,533.44,3570834
21/06/2011,529.25,546.83,523.44,544.88,3425946
20/06/2011,548.94,550.91,520.88,526.45,5310408
17/06/2011,568.64,569.62,543.53,546.09,3788146
16/06/2011,582.42,583.85,565.31,566.74,2337520
15/06/2011,583.9,593.25,581.56,583.04,2812382
14/06/2011,579.96,588.28,579.96,586.39,2125782
13/06/2011,585.47,586.11,577.28,578.63,3229400
10/06/2011,584.17,589.56,583.46,585.47,3774550
09/06/2011,578.48,587.74,578.48,584.07,2693966
08/06/2011,576.96,583.41,572.82,581.63,2127670
07/06/2011,572.58,582.5,570.11,580.6,1837442
06/06/2011,561.25,575.04,561.25,573.24,1357074
03/06/2011,574.05,578.48,566.18,567.21,1367808
02/06/2011,570.56,577.01,569.45,574.91,1697654
01/06/2011,569.62,579.47,569.62,578.68,982386
31/05/2011,568.64,579.81,566.22,569.7,2644154
30/05/2011,566.67,571.07,562.38,567.14,1140868
27/05/2011,565.46,566.13,559.43,563.49,1286704
26/05/2011,560.76,562.73,551.41,559.16,2060218
25/05/2011,565.73,566.13,551.41,555.64,1867470
24/05/2011,572.4,577.4,560.83,566.13,1681994
23/05/2011,573.07,576.27,566.18,574.32,2017284
20/05/2011,577.87,582.62,572.7,578.48,2050600
19/05/2011,573.56,576.02,569.13,573.49,2050922
18/05/2011,562.36,571.84,562.36,568.66,2225180
17/05/2011,552.42,565.78,552.42,562.09,1391414
16/05/2011,551.9,564.9,551.41,556.87,2227368
13/05/2011,547.47,562.38,547.47,554.9,2365488
12/05/2011,558.25,558.25,545.67,547.34,2540458
11/05/2011,560.76,567.01,554.41,561.38,1460670
10/05/2011,557.81,571.07,555.34,561.2,1529158
09/05/2011,566.18,567.14,553.62,559.06,1012232
