Date,LUPIN-EQ O,LUPIN-EQ H,LUPIN-EQ L,LUPIN-EQ C,LUPIN-EQ V
28/04/2008,116.96,118.24,113.04,115.38,330709
25/04/2008,115.6,117.6,113.9,115.79,343949
24/04/2008,113.8,125.6,111.01,115.47,1427174
23/04/2008,108.6,110.87,106.4,110.06,256759
22/04/2008,108,109.56,106.01,108.49,231084
21/04/2008,107.8,110,106.2,108.32,245354
17/04/2008,107.58,107.6,106.01,106.79,166859
16/04/2008,101.98,106.37,101.4,104.88,780259
15/04/2008,98.99,101.39,98,100.37,84329
11/04/2008,99.55,100.27,98.01,99.03,80744
10/04/2008,101.8,103,97,98.46,219624
09/04/2008,97.42,101.78,97.42,101.32,273459
08/04/2008,99,99.6,97.81,99.19,132249
07/04/2008,94.51,99.58,94.51,98.69,547299
04/04/2008,95.32,97,95,95.43,91929
03/04/2008,99,99,95.4,95.91,487679
02/04/2008,99.79,103,96,96.44,341384
01/04/2008,99.9,99.9,97.05,97.58,197274
31/03/2008,88.25,102,88.25,99.7,859554
28/03/2008,95.4,97.19,94.41,96.66,175429
27/03/2008,95.08,98.6,94,95.52,847754
26/03/2008,99.6,100.6,95.08,95.66,1447329
25/03/2008,101.78,101.78,97.4,99.02,482524
24/03/2008,100.8,100.8,96.4,99.13,450684
19/03/2008,96.41,102.8,96.41,99.38,523539
18/03/2008,94,97.94,90.03,96.16,232134
17/03/2008,97.2,97.2,92.02,94.21,179939
14/03/2008,103.2,103.2,97.8,99.26,121424
13/03/2008,102.6,105,100,100.37,162974
12/03/2008,107.99,108.78,103,103.67,182324
11/03/2008,102,109.4,100.4,106.79,258664
10/03/2008,102.02,103.9,101.2,102.42,136274
07/03/2008,103.2,104.39,99.2,103.83,296264
05/03/2008,107,109.34,104.01,105.14,1584614
04/03/2008,110.4,112.96,104.6,106.97,555689
03/03/2008,106.76,114.4,106.02,111.95,540509
29/02/2008,110,112,106.6,110.76,366814
28/02/2008,110.6,111.4,106.8,108.48,557794
27/02/2008,110.14,110.7,109,109.7,271214
26/02/2008,101.8,110.99,101.8,109.25,174529
25/02/2008,108.6,110,107.6,109.35,214439
22/02/2008,108,109,107,108.1,245204
21/02/2008,105.21,108.98,105.21,108.09,221674
20/02/2008,108.05,108.6,105.25,106.25,111714
19/02/2008,104.98,108.6,104.01,108.05,597379
18/02/2008,105.8,105.8,103,103.48,77324
15/02/2008,101.68,104,100.2,103.48,75859
14/02/2008,103.4,103.4,101.02,101.79,372774
13/02/2008,101.76,101.9,97.4,99.88,480254
12/02/2008,100.2,102.77,96,99.49,1027384
11/02/2008,104,105.8,98.8,100.16,281014
08/02/2008,107.4,107.83,102.8,105.12,106134
07/02/2008,111.56,111.6,105,105.71,105709
06/02/2008,108.02,110.98,106.2,109.17,95444
05/02/2008,112,113.4,108.42,111.84,227409
04/02/2008,111.6,112.59,109.2,110.56,331409
01/02/2008,107.2,113.8,105.4,111.94,265659
31/01/2008,107.75,118,101,112.47,4275334
30/01/2008,104.39,109.6,103,108.97,1667069
29/01/2008,106.6,106.6,102.2,102.92,433074
28/01/2008,106.02,106.02,102.2,103.01,240054
25/01/2008,104,111,102.01,107.03,837884
24/01/2008,109.98,109.98,100.2,102.83,669729
23/01/2008,102.2,119.4,98.2,102.91,2823994
22/01/2008,100.2,107.6,85,100.05,1399459
21/01/2008,114.4,114.4,103.25,107.1,1023339
18/01/2008,119.78,120.59,114.2,114.82,411209
17/01/2008,122.98,123.2,119.4,120.07,1670514
16/01/2008,120.22,122.8,120,121.84,197619
15/01/2008,124.75,124.75,121.26,122.97,815389
14/01/2008,116.25,123.96,116.25,123.43,189764
11/01/2008,119.2,121.49,117.02,119.16,231164
10/01/2008,123.99,123.99,115.4,118.57,747859
09/01/2008,126,127,121,121.54,144289
08/01/2008,128,129.4,121,121.86,624579
07/01/2008,122.8,128.19,122.8,127.15,2002749
04/01/2008,123.6,125,121.02,122.37,400374
03/01/2008,123.6,125.78,121.6,123.22,221919
02/01/2008,124.63,126.4,123.64,124.94,832334
01/01/2008,126,127.6,124,124.6,289209
31/12/2007,127.2,130,125,125.96,395819
28/12/2007,123.6,127.34,123.6,125.85,281234
27/12/2007,125.38,127.6,123,123.6,547004
26/12/2007,126.3,127.59,123.33,125.27,267554
24/12/2007,123.02,128.96,123.02,126.35,378669
20/12/2007,126.8,127.8,125.01,125.63,423909
19/12/2007,123,127,122,125.76,1071544
18/12/2007,123.96,124.96,116.62,119.87,534909
17/12/2007,127.6,129.39,120,121.24,999019
14/12/2007,120.4,130.38,120.4,127.84,2187824
13/12/2007,116,121.54,116,120.17,769534
12/12/2007,113.9,117.53,112,116.42,637474
11/12/2007,113,114.6,112.8,113.29,939424
10/12/2007,115.2,116.4,112,113.26,207649
07/12/2007,111,114.8,111,113.99,788949
06/12/2007,110,112.81,110,111.08,709889
05/12/2007,106.1,110.4,105.8,110.05,386424
04/12/2007,106,106.4,105.2,105.8,144499
03/12/2007,106.79,106.79,104.52,105.2,1048724
30/11/2007,106,107,104.2,104.52,239764
29/11/2007,108,108.09,104.4,104.97,229284
28/11/2007,108,108.76,105.11,105.91,149484
27/11/2007,107.01,108,106.42,107.49,92219
26/11/2007,108,109,106.28,106.71,250014
23/11/2007,109.6,109.8,92.16,106.28,585539
22/11/2007,108.82,109.6,106.2,107.33,606339
21/11/2007,112,113,107.8,108.58,190649
20/11/2007,111,114,110.6,111.11,270849
19/11/2007,111.14,114.4,109.4,111.87,322979
16/11/2007,111,112.8,108.22,108.99,682714
15/11/2007,113.8,113.8,110,110.4,84384
14/11/2007,112,113,111.1,112.04,1232819
13/11/2007,109.38,111,108,110.39,1012999
12/11/2007,109.2,109.58,105.25,108.04,396654
09/11/2007,112,112,108.8,110.01,23389
08/11/2007,111,112.6,108.8,109.18,190054
07/11/2007,112,113.2,110.21,111.26,512479
06/11/2007,112.6,113.6,109,109.55,220624
05/11/2007,114,115,111.2,111.85,548734
02/11/2007,114,116.9,112.2,113.28,362914
01/11/2007,118.8,119.6,114.32,115.06,362484
31/10/2007,120.2,121.97,116.8,117.62,434169
30/10/2007,124.76,124.76,120,120.61,188024
29/10/2007,128,128,123,123.98,201979
26/10/2007,126,127,124,125.01,450899
25/10/2007,126,129,124.2,127.36,1973484
24/10/2007,119,126.8,117,125.3,1218794
23/10/2007,115.06,119.2,114.61,118.63,744919
22/10/2007,113.22,115.6,113.22,114.06,179514
19/10/2007,120,120,113.43,115.19,907359
18/10/2007,122.36,123.2,114.4,118.55,889364
17/10/2007,105.12,122,105.12,120.81,1220464
16/10/2007,121.4,123.35,120,122.24,583614
15/10/2007,119.81,123,119.6,122.11,814834
12/10/2007,118.6,121.6,118.2,119.46,1356389
11/10/2007,120,120.34,117,118.14,235349
10/10/2007,119.34,120.78,116.2,117.82,2576454
09/10/2007,114.2,117.79,113.61,117.07,655274
08/10/2007,122,122.58,114.55,115.9,302674
05/10/2007,121.8,124.43,120.2,121.51,695424
04/10/2007,122.71,123.6,119.6,120.33,403009
03/10/2007,120.65,123.6,116.4,122.71,2167484
01/10/2007,119.58,120.8,116.65,119.21,717789
28/09/2007,120,120,116.3,117.63,425904
27/09/2007,116.6,117.4,115.41,117,1926949
26/09/2007,116.34,116.59,114,116.02,306899
25/09/2007,116.39,116.39,114.38,115.11,159144
24/09/2007,114.43,116.79,113.07,115.65,413649
21/09/2007,117.94,117.94,114,114.76,451824
20/09/2007,120,120.8,117.2,117.5,1195969
19/09/2007,121.8,121.8,118.41,118.95,245249
18/09/2007,119.2,120.8,118,118.26,308419
17/09/2007,119.96,120.38,118.01,118.58,566004
14/09/2007,123.96,123.96,118.2,118.65,289019
13/09/2007,119.99,123.12,119.99,121.76,907749
12/09/2007,121,121.79,118.01,118.73,258874
11/09/2007,123.58,123.58,119.14,119.7,1737279
10/09/2007,121.4,123.25,120.01,122.57,451729
07/09/2007,122.6,123.97,121.6,121.83,136339
06/09/2007,122,123.2,121.01,122.77,214759
05/09/2007,124.95,126.66,121,122.42,888399
04/09/2007,121.2,124.76,119.63,123.45,1001419
03/09/2007,118.11,121.4,118.11,119.72,341484
31/08/2007,115,118.76,115,117.56,212939
30/08/2007,119.1,120.94,114.8,116.53,3119114
29/08/2007,116.54,119.9,116.54,118.33,432124
28/08/2007,118.4,123,118.4,120.31,108479
27/08/2007,117.34,121,113.8,120.25,267719
24/08/2007,113.4,123.3,112.01,115,235799
23/08/2007,115.4,117.76,112,113.12,191869
22/08/2007,114.4,115.6,109.6,114.88,267529
21/08/2007,118.5,118.9,112.22,114.01,653744
20/08/2007,121,122.2,117.02,118.01,418949
17/08/2007,119.21,122.74,115.61,120.2,801799
16/08/2007,122,123.12,118.08,121.69,440839
14/08/2007,124.85,126,123.62,124.29,145339
13/08/2007,127.76,127.76,120.6,125.43,190359
10/08/2007,121.34,126.8,110.27,126.25,236419
09/08/2007,127,129.99,127,128.38,1233009
08/08/2007,126,129.5,126,128.89,854619
07/08/2007,125.13,128.6,125.13,126.2,253854
06/08/2007,123.2,127.62,121.01,126.33,334924
03/08/2007,131.57,131.57,125.6,127.22,379529
02/08/2007,124.01,126.9,124.01,125.4,438409
01/08/2007,128,128,124,125.13,983409
31/07/2007,124,129.4,122.62,128.81,1387784
30/07/2007,125.54,125.6,122.16,124.03,1014394
27/07/2007,129.2,129.6,122.35,124.33,1819549
26/07/2007,132,135,129.47,131.29,3317529
25/07/2007,135.4,135.4,130.41,131.3,1289104
24/07/2007,137.2,137.8,135,136.4,1203429
23/07/2007,139.54,139.54,135,135.72,1336084
20/07/2007,141.2,143,137,138.37,3689789
19/07/2007,145.2,149,140.64,141.21,4070044
18/07/2007,142.2,144.36,142,143.96,2915189
17/07/2007,144.2,145.5,142,142.32,1397989
16/07/2007,142.8,143.96,142.03,142.87,556254
13/07/2007,142.8,144.96,141.42,142,1325469
12/07/2007,142.2,142.8,141,141.09,570279
11/07/2007,142.4,143.88,140.02,141.02,934159
10/07/2007,143.61,144.6,142,142.4,520594
09/07/2007,160,160,141.6,143.94,244189
06/07/2007,141.25,145.78,141.25,143.1,387994
05/07/2007,146.6,148.78,143,144.4,1247614
04/07/2007,144,148,142,146.65,1340399
03/07/2007,145.3,146.38,142.6,143.46,696549
02/07/2007,147.96,148.08,144.47,145.04,2145474
29/06/2007,145.6,148.7,145,146.42,2921724
28/06/2007,143.58,145.2,142.22,144.88,1296144
27/06/2007,142.6,143.8,140.85,142.51,1742619
26/06/2007,142.4,144.8,140.4,141.97,2038614
25/06/2007,141.8,143.36,138.03,142.01,1146994
22/06/2007,141,141.8,138.02,140.4,855619
21/06/2007,137.65,142.82,136.31,140.06,1156184
20/06/2007,139.15,139.98,136.54,137.18,646964
19/06/2007,137.6,139,134.4,138.55,1241614
18/06/2007,137.6,139.9,136.3,137.65,1564204
15/06/2007,137.7,138.6,136,137.46,1198489
14/06/2007,136.8,137.5,135.6,136.4,733174
13/06/2007,134.1,136.94,132.8,134.6,1323219
12/06/2007,134.8,134.98,131.4,134.06,1824739
11/06/2007,139.19,140.48,131.07,133.34,932369
08/06/2007,137,140.4,135,137.16,1838514
07/06/2007,140.4,142.4,136.6,137.89,1173929
06/06/2007,140.51,146,138.6,141.11,1183914
05/06/2007,146.4,146.4,144.8,145.07,566899
04/06/2007,142.22,147.8,140.53,144.94,1100164
01/06/2007,144.4,146.6,143,144.43,2955294
31/05/2007,143.54,145.2,141.32,142.26,2447449
30/05/2007,144.4,147.18,141,141.45,1401254
29/05/2007,140.2,147.4,139,144.11,3959729
28/05/2007,138,141,138,140.14,1770744
25/05/2007,139.74,139.8,132.74,138.1,1491794
24/05/2007,141.4,143,136.8,139.72,1386064
23/05/2007,143.62,146.4,141.17,141.7,1393509
22/05/2007,138.13,144.97,136.5,143.08,561619
21/05/2007,144.69,145.95,143.2,143.68,838549
18/05/2007,142.54,144.2,138.07,142.91,708749
17/05/2007,142.8,143.8,140.03,141.85,704969
16/05/2007,144.38,144.4,141.62,142.27,749744
15/05/2007,142.98,145.8,141.6,142.99,1389189
14/05/2007,143.74,144.96,141,141.37,1270839
11/05/2007,141,144.06,137.2,141.07,1519284
10/05/2007,142,148.94,141.03,142.7,4146754
09/05/2007,145,146.99,140.4,142.07,2013534
08/05/2007,146.3,148.78,143.65,144.51,968959
07/05/2007,150,150.6,143.63,145.33,1799894
04/05/2007,146.98,150.2,144.2,147.65,1324199
03/05/2007,142.8,147.6,141.92,145.04,1610909
30/04/2007,140,141.8,137.02,140.68,400879
27/04/2007,142,143.94,137.03,139.38,1131229
26/04/2007,141.6,148.28,140.03,141.9,1794344
25/04/2007,142.8,144.78,140.23,141.42,1644869
24/04/2007,138,143.3,138,142.6,1641614
23/04/2007,136.2,141,135.62,138.27,1923289
20/04/2007,135,146.96,134,135.77,1685574
19/04/2007,131.79,135.37,130.26,133.25,880194
18/04/2007,134.8,136.8,131.63,132.15,1378564
17/04/2007,138.85,138.85,129.8,131.51,1152184
16/04/2007,127.96,134.8,127,132.91,1690954
13/04/2007,127.38,129,126,126.23,589889
12/04/2007,123.08,127.4,121.6,125.38,863909
11/04/2007,125.58,126,122.81,123.08,218674
10/04/2007,126.8,127.6,123.8,125.18,293454
09/04/2007,127.2,129,126.4,126.92,250239
05/04/2007,124.05,130,123.4,127.2,1015539
04/04/2007,120.6,124.4,120.39,123.36,480704
03/04/2007,120.6,121.96,118.7,120.38,1040074
02/04/2007,115,124.8,115,120.48,614584
30/03/2007,112.51,123.8,112.41,121.24,536594
29/03/2007,112.04,116.74,112.04,115.6,965494
28/03/2007,113.52,118.59,112,115.25,241849
26/03/2007,115.45,119.4,115.45,118.25,62159
23/03/2007,119.19,120.2,117.8,119.18,144349
22/03/2007,119.19,120.2,117.69,118.23,110944
21/03/2007,119.2,120,117.41,118.01,74034
20/03/2007,118.6,119.8,117.24,118.2,140484
19/03/2007,114,118,113.25,117.59,126999
16/03/2007,115.6,115.78,110.8,113.8,395759
15/03/2007,117,117.5,112.48,113.89,109364
14/03/2007,115.4,115.8,113.4,113.92,299279
13/03/2007,117.2,117.98,114.8,117.03,258304
12/03/2007,119.48,119.48,114.8,115.82,297374
09/03/2007,122.26,123.41,115,116,218469
08/03/2007,116.2,121.2,114.6,120.43,467034
07/03/2007,121.77,121.77,109,114.21,485529
06/03/2007,119.8,119.8,114,115.73,917144
05/03/2007,125,125,108,114.37,517429
02/03/2007,120,126.38,119,120.61,465724
01/03/2007,122.8,124,113.2,121.76,434009
28/02/2007,123.6,125.4,106.45,119.91,949229
27/02/2007,125.13,128.76,123.03,124.13,1239129
26/02/2007,126,129.98,123,124.88,578594
23/02/2007,129.8,130,122.04,124.57,1584889
22/02/2007,126.6,135.78,126.6,128.77,5470724
21/02/2007,118.81,128.8,117.01,126.92,1602674
20/02/2007,116.2,119.8,116,117.53,95059
19/02/2007,122,122,117.8,118,59924
15/02/2007,118,121,115.6,119.83,80359
14/02/2007,112.01,119,110.05,115.1,194849
13/02/2007,114.2,120.8,114.2,117.08,163964
12/02/2007,120,120,117,117.92,102919
09/02/2007,122.56,126.6,120.61,121.81,210034
08/02/2007,127.4,129.96,123.6,125.06,496494
07/02/2007,122,129,122,127.12,1123454
06/02/2007,124.04,126,121.6,123.2,325054
05/02/2007,124.99,126.28,122.2,125.53,495534
02/02/2007,120.63,124.3,120.63,123.84,576544
01/02/2007,121.2,122.8,120.44,121.61,541899
31/01/2007,118.15,122.18,118.15,120.18,418084
29/01/2007,115.29,119,114.4,118.17,510514
25/01/2007,117.98,118.2,113,115.91,677134
24/01/2007,116.83,118.38,116.02,117.8,163554
23/01/2007,118.4,118.8,116.51,117.01,766159
22/01/2007,114,119.8,113.2,119.07,595624
19/01/2007,116.64,116.64,112.4,113.63,239994
18/01/2007,116.2,117.5,114.27,114.92,784429
17/01/2007,117,119,114.22,115.94,1302704
16/01/2007,117.9,117.9,115.4,115.87,252704
15/01/2007,118.88,124.98,116.07,116.9,353999
12/01/2007,115.72,118.58,115.32,117.99,639864
11/01/2007,116,116,111,114.46,370889
10/01/2007,116.89,116.89,110.44,112.19,682884
09/01/2007,118.06,120.6,114.4,115.38,456489
08/01/2007,118.8,120.58,115.2,117.47,602119
05/01/2007,121.78,122.8,119.37,119.97,855179
04/01/2007,123.2,125,121.22,121.89,756244
03/01/2007,124,126.38,121.03,121.58,255439
02/01/2007,122.5,123.98,121,122.23,124684
29/12/2006,124.8,124.97,122,122.74,391164
28/12/2006,121.76,125,120.8,123.24,417914
27/12/2006,119,121.5,117.28,120.6,502699
26/12/2006,119.2,119.99,116.2,118.8,93239
22/12/2006,115.21,120.2,115.21,119.85,680644
21/12/2006,117.6,119.8,114.43,118.05,379284
20/12/2006,117.6,118.4,114.6,116.39,299884
19/12/2006,116.8,119.8,113,114.29,334729
18/12/2006,115.08,117.2,113,116.16,207614
15/12/2006,111,116,110.4,115.08,189194
14/12/2006,108,110.8,105.51,110.01,470639
13/12/2006,105,111.3,104,109.81,319239
12/12/2006,106.22,110,102,106.13,156494
11/12/2006,106.22,112.8,106.22,109.08,157774
08/12/2006,112,114,108.66,109,159314
07/12/2006,102.49,111.96,102.49,109.02,125344
06/12/2006,110.2,111.58,108.4,109.62,211174
05/12/2006,112,112.6,110.6,111.17,129144
04/12/2006,108.78,111.8,108.78,111.08,505679
01/12/2006,105,108.6,104.64,108.13,502969
30/11/2006,105,106,102.6,105.61,285549
29/11/2006,104,104.8,103.2,104,128549
28/11/2006,102.5,104.93,102,104.17,216284
27/11/2006,104.93,106,102,102.82,204719
24/11/2006,103.6,104.4,102.6,103.87,150429
23/11/2006,103,104.68,102,103.03,268739
22/11/2006,101.8,103.6,100.24,102.8,177439
21/11/2006,101.8,102,100,101.42,84874
20/11/2006,101.27,101.98,98,101.23,513029
17/11/2006,101.6,105.34,100.4,101.27,427774
16/11/2006,99.9,101.6,99.8,101,261904
15/11/2006,101.52,101.54,99.2,100.27,214724
14/11/2006,102,102,100,100.35,333004
13/11/2006,101.4,102.3,100.4,101.95,121459
10/11/2006,99.64,101.2,96.51,100.95,74309
09/11/2006,99.62,100.97,99.62,100.48,175124
08/11/2006,101.4,101.4,99,100.04,195329
07/11/2006,101.97,101.97,100.4,101.25,89034
06/11/2006,102,102,99.6,100.47,99994
03/11/2006,102.96,102.96,100.4,101.03,108779
02/11/2006,100.61,102.1,99.93,101.51,112439
01/11/2006,100.51,104,100.51,100.98,61349
31/10/2006,104,105.6,100.62,102.23,211094
30/10/2006,101.6,104,100.2,103.61,306834
27/10/2006,100.61,102.4,100.6,102.04,139554
26/10/2006,100.6,101,98.1,100.61,211804
23/10/2006,101.8,102.19,99.33,100.44,193884
20/10/2006,98.11,103.18,95.01,101.87,180509
19/10/2006,101.39,102.6,100.44,101.89,298144
18/10/2006,101.38,102,99.8,101.52,83919
17/10/2006,100.6,102.07,98.8,101.67,302469
16/10/2006,100.8,101.8,99.04,100.26,213354
13/10/2006,101.13,102.38,100,100.26,102774
12/10/2006,101.42,101.42,98,99.7,239854
11/10/2006,103.6,103.6,101.4,101.7,184299
10/10/2006,102,103.78,101.66,102.91,288029
09/10/2006,99.62,102.55,99.62,101.12,373859
06/10/2006,103.4,103.4,98.6,101.74,346304
05/10/2006,102.78,103.5,101.4,102.62,1284654
04/10/2006,96.94,102,96.9,100.8,943799
03/10/2006,93.6,99.8,93.6,96.41,788649
29/09/2006,93.74,93.74,92.5,92.7,238389
28/09/2006,95.72,95.72,92,92.5,865249
27/09/2006,96.1,96.1,91.2,92.53,1209959
26/09/2006,95.09,95.99,93.38,95.21,109374
25/09/2006,96,96,94.22,94.44,61499
22/09/2006,94.98,96.2,94.98,95.16,108324
21/09/2006,97.79,97.79,95.2,95.3,139844
20/09/2006,94.4,98,92.2,95.94,304069
19/09/2006,97.2,97.39,95.2,95.92,243924
18/09/2006,95.99,98,95,96.89,506759
15/09/2006,97,103.64,94.4,94.94,473924
14/09/2006,95.2,96.18,94.6,95.09,406014
13/09/2006,95.96,96.8,93.64,93.95,431089
12/09/2006,96,98.18,93.2,94.14,263129
11/09/2006,98.4,99.96,97,97.07,183469
08/09/2006,99.2,99.2,97.22,97.68,218614
07/09/2006,98,101.2,96.41,97.92,167574
06/09/2006,100.98,100.98,98.8,99.24,248589
05/09/2006,102,102.4,98.52,99.3,393254
04/09/2006,102,102.9,101,101.36,604664
01/09/2006,102.78,102.78,99.45,99.99,125734
31/08/2006,103.47,103.47,100.01,100.56,95634
30/08/2006,104,104.12,101,101.58,121409
29/08/2006,104.79,104.8,102.02,102.65,144024
28/08/2006,107.4,107.4,102.01,102.84,172599
25/08/2006,100.6,106,100.6,105.05,232004
24/08/2006,102,102.1,99,100.4,131709
23/08/2006,107,107,102.02,102.65,111314
22/08/2006,106.4,109.56,104,104.87,226814
21/08/2006,109.8,109.8,104.4,105.91,321424
18/08/2006,106,110.4,105.41,107.74,526489
17/08/2006,103.5,108.2,101.4,106.26,446599
16/08/2006,99.98,104.4,99.2,101.07,625939
14/08/2006,97.9,98.6,97.01,98.03,115389
11/08/2006,90.43,98.69,90.43,95.06,307099
10/08/2006,93,93.68,91.5,93.22,509369
09/08/2006,94.3,94.94,91.51,92.15,280569
08/08/2006,93.5,94.6,92.61,93.51,277309
07/08/2006,88.02,92.98,88.02,92.41,227299
04/08/2006,91,91.5,89.31,89.62,112709
03/08/2006,91.8,91.85,88.4,89.11,196329
02/08/2006,89.5,90.69,88.5,89.83,117939
01/08/2006,90.8,92.4,86.88,88.98,429439
31/07/2006,86.5,90,86.5,89.77,278069
28/07/2006,84.2,87.5,84.2,85.72,272449
27/07/2006,86.96,87,80.31,82.31,755239
26/07/2006,87.28,87.28,84.5,85.1,200489
25/07/2006,88,88.9,84.56,85.52,101209
24/07/2006,88,88,84.21,86.8,122219
21/07/2006,86.98,87.5,85,85.79,73589
20/07/2006,87.7,89.28,87.7,88.41,88609
19/07/2006,88.55,90.18,85.8,86.82,339009
18/07/2006,91.8,92.9,87.22,88.26,134469
17/07/2006,93.5,95.15,91,91.67,211369
14/07/2006,93,96,92.5,93.78,213259
13/07/2006,91.29,96.9,90.1,96.53,200129
12/07/2006,86.2,92,86.2,91.22,200539
11/07/2006,89.3,89.3,87.5,88.58,29899
10/07/2006,87,89.4,86,88.12,192579
07/07/2006,90.83,91,86.7,87.36,429219
06/07/2006,85.9,90,85,89.47,1915419
05/07/2006,85.2,86.15,84,85.25,633949
04/07/2006,88,88.45,84.5,84.86,338519
03/07/2006,89.7,89.7,87.8,87.95,96179
30/06/2006,91.2,92,88.5,88.94,298699
29/06/2006,89.5,91.48,88.5,88.54,78619
28/06/2006,88.5,90.7,88.5,89,497859
27/06/2006,95,95,90.1,90.33,227709
26/06/2006,101.5,101.5,92.6,92.94,105519
23/06/2006,95.11,100.1,95.11,97.99,41779
22/06/2006,102,104.9,99,99.42,210189
21/06/2006,97,100.5,95.1,99.75,167879
20/06/2006,92.5,97.5,91.4,96.02,502649
19/06/2006,95,96,90.1,95.01,143509
16/06/2006,92,97.93,87.5,94.27,288289
15/06/2006,85.5,87.5,84,85.97,131119
14/06/2006,91.5,93.9,82.5,83.36,199229
13/06/2006,90.7,90.7,86,86.59,208619
12/06/2006,100,100,92.5,93.41,304599
09/06/2006,88.19,99.7,85.7,96.81,385759
08/06/2006,84.5,90,84.5,88.19,933949
07/06/2006,92.5,95.6,85.5,87.72,189619
06/06/2006,96,97.7,91.5,95.5,231649
05/06/2006,102.5,102.5,97.4,97.95,397669
02/06/2006,98.5,100.9,96,97.55,210659
